"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","Country.y","Incidence"
2023-05-01,2023,5,NA,"Pertussis",3,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.0284319926637877
2023-06-01,2023,6,NA,"Pertussis",8,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.0758186471034339
2023-07-01,2023,7,NA,"Pertussis",6,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.0568639853275754
2023-08-01,2023,8,NA,"Pertussis",10,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.0947733088792924
2023-09-01,2023,9,NA,"Pertussis",18,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.170591955982726
2023-10-01,2023,10,NA,"Pertussis",43,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.407525228180957
2023-11-01,2023,11,NA,"Pertussis",25,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.236933272198231
2023-12-01,2023,12,NA,"Pertussis",21,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Interpolation",10551494,105.51494,"Sweden",0.199023948646514
2024-01-01,2024,1,NA,"Pertussis",26,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",0.245121169522124
2024-02-01,2024,2,NA,"Pertussis",28,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",0.263976644100749
2024-03-01,2024,3,NA,"Pertussis",46,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",0.433675915308373
2024-04-01,2024,4,NA,"Pertussis",68,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",0.641086135673247
2024-05-01,2024,5,NA,"Pertussis",100,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",0.942773728931246
2024-06-01,2024,6,NA,"Pertussis",177,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",1.66870950020831
2024-07-01,2024,7,NA,"Pertussis",292,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",2.75289928847924
2024-08-01,2024,8,NA,"Pertussis",495,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",4.66672995820967
2024-09-01,2024,9,NA,"Pertussis",415,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",3.91251097506467
2024-10-01,2024,10,NA,"Pertussis",344,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",3.24314162752349
2024-11-01,2024,11,NA,"Pertussis",324,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",3.05458688173724
2024-12-01,2024,12,NA,"Pertussis",230,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229","SE","Projection",10606999,106.06999,"Sweden",2.16837957654187
2025-01-01,2025,1,NA,"Pertussis",166,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",1.55771527460878
2025-02-01,2025,2,NA,"Pertussis",98,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.919615041636509
2025-03-01,2025,3,NA,"Pertussis",74,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.694403194705119
2025-04-01,2025,4,NA,"Pertussis",43,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.403504559085407
2025-05-01,2025,5,NA,"Pertussis",36,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.337817770397085
2025-06-01,2025,6,NA,"Pertussis",34,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.319050116486136
2025-07-01,2025,7,NA,"Pertussis",55,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.516110482551102
2025-08-01,2025,8,NA,"Pertussis",79,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.741322329482492
2025-09-01,2025,9,NA,"Pertussis",45,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2025&rid%5B%5D=112229&scope%5B%5D=all","SE","Projection",10656633,106.56633,"Sweden",0.422272212996356
2014-12-29,2015,NA,1,"pertussis",54,"https://assets.publishing.service.gov.uk/media/5a815019e5274a2e87dbcf0f/WN1505.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.082591400002233
2015-01-05,2015,NA,2,"pertussis",44,"https://assets.publishing.service.gov.uk/media/5a815019e5274a2e87dbcf0f/WN1505.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0672966962981158
2015-01-12,2015,NA,3,"pertussis",49,"https://assets.publishing.service.gov.uk/media/5a815019e5274a2e87dbcf0f/WN1505.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0749440481501744
2015-01-19,2015,NA,4,"pertussis",41,"https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0627082851868806
2015-01-26,2015,NA,5,"pertussis",59,"https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0902387518542916
2015-02-02,2015,NA,6,"pertussis",50,"https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0764735185205861
2015-02-09,2015,NA,7,"pertussis",47,"https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.071885107409351
2015-02-16,2015,NA,8,"pertussis",56,"https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0856503407430565
2015-02-23,2015,NA,9,"pertussis",53,"https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0810619296318213
2015-03-02,2015,NA,10,"pertussis",59,"https://assets.publishing.service.gov.uk/media/5a8094bee5274a2e87dbaa08/WN1515.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0902387518542916
2015-03-09,2015,NA,11,"pertussis",69,"https://assets.publishing.service.gov.uk/media/5a8094bee5274a2e87dbaa08/WN1515.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.105533455558409
2015-03-16,2015,NA,12,"pertussis",44,"https://assets.publishing.service.gov.uk/media/5a8094bee5274a2e87dbaa08/WN1515.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0672966962981158
2015-03-23,2015,NA,13,"pertussis",60,"https://assets.publishing.service.gov.uk/media/5a8094bee5274a2e87dbaa08/WN1515.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0917682222247034
2015-03-30,2015,NA,14,"pertussis",30,"https://assets.publishing.service.gov.uk/media/5a8094bee5274a2e87dbaa08/WN1515.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0458841111123517
2015-04-06,2015,NA,15,"pertussis",35,"https://assets.publishing.service.gov.uk/media/5a8094bee5274a2e87dbaa08/WN1515.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0535314629644103
2015-04-13,2015,NA,16,"pertussis",61,"https://assets.publishing.service.gov.uk/media/5a800d9240f0b6230269139b/WN1521.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0932976925951151
2015-04-20,2015,NA,17,"pertussis",43,"https://assets.publishing.service.gov.uk/media/5a800d9240f0b6230269139b/WN1521.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0657672259277041
2015-04-27,2015,NA,18,"pertussis",40,"https://assets.publishing.service.gov.uk/media/5a800d9240f0b6230269139b/WN1521.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0611788148164689
2015-05-04,2015,NA,19,"pertussis",54,"https://assets.publishing.service.gov.uk/media/5a800d9240f0b6230269139b/WN1521.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.082591400002233
2015-05-11,2015,NA,20,"pertussis",48,"https://assets.publishing.service.gov.uk/media/5a800d9240f0b6230269139b/WN1521.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0734145777797627
2015-05-18,2015,NA,21,"pertussis",59,"https://assets.publishing.service.gov.uk/media/5a800d9240f0b6230269139b/WN1521.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0902387518542916
2015-05-25,2015,NA,22,"pertussis",32,"https://assets.publishing.service.gov.uk/media/5a807366e5274a2e87db9e27/WN1527.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0489430518531751
2015-06-01,2015,NA,23,"pertussis",58,"https://assets.publishing.service.gov.uk/media/5a807366e5274a2e87db9e27/WN1527.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0887092814838799
2015-06-08,2015,NA,24,"pertussis",65,"https://assets.publishing.service.gov.uk/media/5a807366e5274a2e87db9e27/WN1527.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.099415574076762
2015-06-15,2015,NA,25,"pertussis",57,"https://assets.publishing.service.gov.uk/media/5a807366e5274a2e87db9e27/WN1527.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0871798111134682
2015-06-22,2015,NA,26,"pertussis",48,"https://assets.publishing.service.gov.uk/media/5a807366e5274a2e87db9e27/WN1527.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0734145777797627
2015-06-29,2015,NA,27,"pertussis",52,"https://assets.publishing.service.gov.uk/media/5a807366e5274a2e87db9e27/WN1527.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0795324592614096
2015-07-06,2015,NA,28,"pertussis",52,"https://assets.publishing.service.gov.uk/media/5a801094e5274a2e87db7a4b/WN1533.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0795324592614096
2015-07-13,2015,NA,29,"pertussis",63,"https://assets.publishing.service.gov.uk/media/5a801094e5274a2e87db7a4b/WN1533.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0963566333359385
2015-07-20,2015,NA,30,"pertussis",47,"https://assets.publishing.service.gov.uk/media/5a801094e5274a2e87db7a4b/WN1533.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.071885107409351
2015-07-27,2015,NA,31,"pertussis",51,"https://assets.publishing.service.gov.uk/media/5a801094e5274a2e87db7a4b/WN1533.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0780029888909979
2015-08-03,2015,NA,32,"pertussis",54,"https://assets.publishing.service.gov.uk/media/5a801094e5274a2e87db7a4b/WN1533.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.082591400002233
2015-08-10,2015,NA,33,"pertussis",43,"https://assets.publishing.service.gov.uk/media/5a801094e5274a2e87db7a4b/WN1533.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0657672259277041
2015-08-17,2015,NA,34,"pertussis",44,"https://assets.publishing.service.gov.uk/media/5a7f989ded915d74e33f7665/WN1539.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0672966962981158
2015-08-24,2015,NA,35,"pertussis",58,"https://assets.publishing.service.gov.uk/media/5a7f989ded915d74e33f7665/WN1539.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0887092814838799
2015-08-31,2015,NA,36,"pertussis",44,"https://assets.publishing.service.gov.uk/media/5a7f989ded915d74e33f7665/WN1539.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0672966962981158
2015-09-07,2015,NA,37,"pertussis",68,"https://assets.publishing.service.gov.uk/media/5a7f989ded915d74e33f7665/WN1539.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.104003985187997
2015-09-14,2015,NA,38,"pertussis",65,"https://assets.publishing.service.gov.uk/media/5a7f989ded915d74e33f7665/WN1539.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.099415574076762
2015-09-21,2015,NA,39,"pertussis",82,"https://assets.publishing.service.gov.uk/media/5a7f989ded915d74e33f7665/WN1539.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.125416570373761
2015-09-28,2015,NA,40,"pertussis",83,"https://assets.publishing.service.gov.uk/media/5a80048240f0b62305b88ab5/WN1545.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.126946040744173
2015-10-05,2015,NA,41,"pertussis",74,"https://assets.publishing.service.gov.uk/media/5a80048240f0b62305b88ab5/WN1545.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.113180807410467
2015-10-12,2015,NA,42,"pertussis",76,"https://assets.publishing.service.gov.uk/media/5a80048240f0b62305b88ab5/WN1545.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.116239748151291
2015-10-19,2015,NA,43,"pertussis",62,"https://assets.publishing.service.gov.uk/media/5a80048240f0b62305b88ab5/WN1545.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0948271629655268
2015-10-26,2015,NA,44,"pertussis",77,"https://assets.publishing.service.gov.uk/media/5a80048240f0b62305b88ab5/WN1545.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.117769218521703
2015-11-02,2015,NA,45,"pertussis",80,"https://assets.publishing.service.gov.uk/media/5a80048240f0b62305b88ab5/WN1545.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.122357629632938
2015-11-09,2015,NA,46,"pertussis",73,"https://assets.publishing.service.gov.uk/media/5a74aca4e5274a56317a6384/WN1551.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.111651337040056
2015-11-16,2015,NA,47,"pertussis",61,"https://assets.publishing.service.gov.uk/media/5a74aca4e5274a56317a6384/WN1551.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0932976925951151
2015-11-23,2015,NA,48,"pertussis",74,"https://assets.publishing.service.gov.uk/media/5a74aca4e5274a56317a6384/WN1551.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.113180807410467
2015-11-30,2015,NA,49,"pertussis",55,"https://assets.publishing.service.gov.uk/media/5a74aca4e5274a56317a6384/WN1551.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0841208703726447
2015-12-07,2015,NA,50,"pertussis",74,"https://assets.publishing.service.gov.uk/media/5a74aca4e5274a56317a6384/WN1551.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.113180807410467
2015-12-14,2015,NA,51,"pertussis",81,"https://assets.publishing.service.gov.uk/media/5a74aca4e5274a56317a6384/WN1551.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.12388710000335
2015-12-21,2015,NA,52,"pertussis",58,"https://assets.publishing.service.gov.uk/media/5a7f555040f0b6230268edc4/WN1604.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0887092814838799
2015-12-28,2015,NA,53,"pertussis",50,"https://assets.publishing.service.gov.uk/media/5a7f555040f0b6230268edc4/WN1604.pdf","GB","Interpolation",65382110,653.8211,"United Kingdom",0.0764735185205861
2016-01-04,2016,NA,1,"pertussis",69,"https://assets.publishing.service.gov.uk/media/5a7f555040f0b6230268edc4/WN1604.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.104714651209611
2016-01-11,2016,NA,2,"pertussis",75,"https://assets.publishing.service.gov.uk/media/5a7f555040f0b6230268edc4/WN1604.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.113820273053925
2016-01-18,2016,NA,3,"pertussis",67,"https://assets.publishing.service.gov.uk/media/5a7f555040f0b6230268edc4/WN1604.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.101679443928173
2016-01-25,2016,NA,4,"pertussis",96,"https://assets.publishing.service.gov.uk/media/5a7f555040f0b6230268edc4/WN1604.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.145689949509024
2016-02-01,2016,NA,5,"pertussis",86,"https://assets.publishing.service.gov.uk/media/5a803fb0ed915d74e33f952c/WN1610.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.130513913101834
2016-02-08,2016,NA,6,"pertussis",106,"https://assets.publishing.service.gov.uk/media/5a803fb0ed915d74e33f952c/WN1610.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.160865985916214
2016-02-15,2016,NA,7,"pertussis",82,"https://assets.publishing.service.gov.uk/media/5a803fb0ed915d74e33f952c/WN1610.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.124443498538958
2016-02-22,2016,NA,8,"pertussis",97,"https://assets.publishing.service.gov.uk/media/5a803fb0ed915d74e33f952c/WN1610.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.147207553149743
2016-02-29,2016,NA,9,"pertussis",93,"https://assets.publishing.service.gov.uk/media/5a803fb0ed915d74e33f952c/WN1610.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.141137138586867
2016-03-07,2016,NA,10,"pertussis",61,"https://assets.publishing.service.gov.uk/media/5a803fb0ed915d74e33f952c/WN1610.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.0925738220838587
2016-03-14,2016,NA,11,"pertussis",90,"https://assets.publishing.service.gov.uk/media/5a7f47c1e5274a2e87db4e47/WN1616.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.13658432766471
2016-03-21,2016,NA,12,"pertussis",64,"https://assets.publishing.service.gov.uk/media/5a7f47c1e5274a2e87db4e47/WN1616.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.0971266330060157
2016-03-28,2016,NA,13,"pertussis",90,"https://assets.publishing.service.gov.uk/media/5a7f47c1e5274a2e87db4e47/WN1616.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.13658432766471
2016-04-04,2016,NA,14,"pertussis",83,"https://assets.publishing.service.gov.uk/media/5a7f47c1e5274a2e87db4e47/WN1616.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.125961102179677
2016-04-11,2016,NA,15,"pertussis",88,"https://assets.publishing.service.gov.uk/media/5a7f47c1e5274a2e87db4e47/WN1616.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.133549120383272
2016-04-18,2016,NA,16,"pertussis",83,"https://assets.publishing.service.gov.uk/media/5a7f47c1e5274a2e87db4e47/WN1616.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.125961102179677
2016-04-25,2016,NA,17,"pertussis",105,"https://assets.publishing.service.gov.uk/media/5a81589fed915d74e33fdb1f/NOIDS_weekly_report_week22_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.159348382275495
2016-05-02,2016,NA,18,"pertussis",70,"https://assets.publishing.service.gov.uk/media/5a81589fed915d74e33fdb1f/NOIDS_weekly_report_week22_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.10623225485033
2016-05-09,2016,NA,19,"pertussis",84,"https://assets.publishing.service.gov.uk/media/5a81589fed915d74e33fdb1f/NOIDS_weekly_report_week22_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.127478705820396
2016-05-16,2016,NA,20,"pertussis",88,"https://assets.publishing.service.gov.uk/media/5a81589fed915d74e33fdb1f/NOIDS_weekly_report_week22_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.133549120383272
2016-05-23,2016,NA,21,"pertussis",94,"https://assets.publishing.service.gov.uk/media/5a81589fed915d74e33fdb1f/NOIDS_weekly_report_week22_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.142654742227586
2016-05-30,2016,NA,22,"pertussis",60,"https://assets.publishing.service.gov.uk/media/5a81589fed915d74e33fdb1f/NOIDS_weekly_report_week22_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.0910562184431397
2016-06-06,2016,NA,23,"pertussis",95,"https://assets.publishing.service.gov.uk/media/5a80274fed915d74e622cc85/NOIDs_weekly_report_week28_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.144172345868305
2016-06-13,2016,NA,24,"pertussis",103,"https://assets.publishing.service.gov.uk/media/5a80274fed915d74e622cc85/NOIDs_weekly_report_week28_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.156313174994057
2016-06-20,2016,NA,25,"pertussis",105,"https://assets.publishing.service.gov.uk/media/5a80274fed915d74e622cc85/NOIDs_weekly_report_week28_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.159348382275495
2016-06-27,2016,NA,26,"pertussis",67,"https://assets.publishing.service.gov.uk/media/5a80274fed915d74e622cc85/NOIDs_weekly_report_week28_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.101679443928173
2016-07-04,2016,NA,27,"pertussis",82,"https://assets.publishing.service.gov.uk/media/5a80274fed915d74e622cc85/NOIDs_weekly_report_week28_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.124443498538958
2016-07-11,2016,NA,28,"pertussis",89,"https://assets.publishing.service.gov.uk/media/5a80274fed915d74e622cc85/NOIDs_weekly_report_week28_2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.135066724023991
2016-07-18,2016,NA,29,"pertussis",84,"https://assets.publishing.service.gov.uk/media/5a815052ed915d74e33fd861/NOIDS-weekly-report-week34-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.127478705820396
2016-07-25,2016,NA,30,"pertussis",69,"https://assets.publishing.service.gov.uk/media/5a815052ed915d74e33fd861/NOIDS-weekly-report-week34-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.104714651209611
2016-08-01,2016,NA,31,"pertussis",91,"https://assets.publishing.service.gov.uk/media/5a815052ed915d74e33fd861/NOIDS-weekly-report-week34-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.138101931305429
2016-08-08,2016,NA,32,"pertussis",93,"https://assets.publishing.service.gov.uk/media/5a815052ed915d74e33fd861/NOIDS-weekly-report-week34-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.141137138586867
2016-08-15,2016,NA,33,"pertussis",58,"https://assets.publishing.service.gov.uk/media/5a815052ed915d74e33fd861/NOIDS-weekly-report-week34-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.0880210111617017
2016-08-22,2016,NA,34,"pertussis",71,"https://assets.publishing.service.gov.uk/media/5a815052ed915d74e33fd861/NOIDS-weekly-report-week34-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.107749858491049
2016-08-29,2016,NA,35,"pertussis",63,"https://assets.publishing.service.gov.uk/media/5a747d3be5274a7f9c586621/NOIDS-weekly-report-week40-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.0956090293652967
2016-09-05,2016,NA,36,"pertussis",104,"https://assets.publishing.service.gov.uk/media/5a747d3be5274a7f9c586621/NOIDS-weekly-report-week40-2016.pdf","GB","Interpolation",65893357.9999999,658.933579999999,"United Kingdom",0.157830778634776
