Date,Year,Month,Disease,Cases,URL,Country,source_sheet,reporting_frequency,period_start,period_end,interval_days,period_midpoint,config_key,iso3,Week
2024-08-19,2024,,Pertussis,96,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,JP,JP,weekly,2024-08-19,2024-08-26,7.0,2024-08-22 12:00:00,Japan,JPN,34.0
2024-08-26,2024,,Pertussis,92,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,JP,JP,weekly,2024-08-26,2024-09-02,7.0,2024-08-29 12:00:00,Japan,JPN,35.0
2024-09-02,2024,,Pertussis,89,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,JP,JP,weekly,2024-09-02,2024-09-09,7.0,2024-09-05 12:00:00,Japan,JPN,36.0
2024-09-09,2024,,Pertussis,103,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,JP,JP,weekly,2024-09-09,2024-09-16,7.0,2024-09-12 12:00:00,Japan,JPN,37.0
2024-09-16,2024,,Pertussis,105,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,JP,JP,weekly,2024-09-16,2024-09-23,7.0,2024-09-19 12:00:00,Japan,JPN,38.0
2024-09-23,2024,,Pertussis,93,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,JP,JP,weekly,2024-09-23,2024-09-30,7.0,2024-09-26 12:00:00,Japan,JPN,39.0
2024-09-30,2024,,Pertussis,133,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-09-30,2024-10-07,7.0,2024-10-03 12:00:00,Japan,JPN,40.0
2024-10-07,2024,,Pertussis,139,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-10-07,2024-10-14,7.0,2024-10-10 12:00:00,Japan,JPN,41.0
2024-10-14,2024,,Pertussis,122,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-10-14,2024-10-21,7.0,2024-10-17 12:00:00,Japan,JPN,42.0
2024-10-21,2024,,Pertussis,147,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-10-21,2024-10-28,7.0,2024-10-24 12:00:00,Japan,JPN,43.0
2024-10-28,2024,,Pertussis,120,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-10-28,2024-11-04,7.0,2024-10-31 12:00:00,Japan,JPN,44.0
2024-11-04,2024,,Pertussis,109,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-11-04,2024-11-11,7.0,2024-11-07 12:00:00,Japan,JPN,45.0
2024-11-11,2024,,Pertussis,144,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-11-11,2024-11-18,7.0,2024-11-14 12:00:00,Japan,JPN,46.0
2024-11-18,2024,,Pertussis,127,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-11-18,2024-11-25,7.0,2024-11-21 12:00:00,Japan,JPN,47.0
2024-11-25,2024,,Pertussis,139,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-11-25,2024-12-02,7.0,2024-11-28 12:00:00,Japan,JPN,48.0
2024-12-02,2024,,Pertussis,135,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-12-02,2024-12-09,7.0,2024-12-05 12:00:00,Japan,JPN,49.0
2024-12-09,2024,,Pertussis,131,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-12-09,2024-12-16,7.0,2024-12-12 12:00:00,Japan,JPN,50.0
2024-12-16,2024,,Pertussis,144,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-12-16,2024-12-23,7.0,2024-12-19 12:00:00,Japan,JPN,51.0
2024-12-23,2024,,Pertussis,158,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-12-23,2024-12-30,7.0,2024-12-26 12:00:00,Japan,JPN,52.0
2024-12-30,2025,,Pertussis,25,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2024/,JP,JP,weekly,2024-12-30,2025-01-06,7.0,2025-01-02 12:00:00,Japan,JPN,1.0
2025-01-06,2025,,Pertussis,135,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-01-06,2025-01-13,7.0,2025-01-09 12:00:00,Japan,JPN,2.0
2025-01-13,2025,,Pertussis,140,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-01-13,2025-01-20,7.0,2025-01-16 12:00:00,Japan,JPN,3.0
2025-01-20,2025,,Pertussis,195,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-01-20,2025-01-27,7.0,2025-01-23 12:00:00,Japan,JPN,4.0
2025-01-27,2025,,Pertussis,246,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-01-27,2025-02-03,7.0,2025-01-30 12:00:00,Japan,JPN,5.0
2025-02-03,2025,,Pertussis,262,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-02-03,2025-02-10,7.0,2025-02-06 12:00:00,Japan,JPN,6.0
2025-02-10,2025,,Pertussis,280,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-02-10,2025-02-17,7.0,2025-02-13 12:00:00,Japan,JPN,7.0
2025-02-17,2025,,Pertussis,358,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-02-17,2025-02-24,7.0,2025-02-20 12:00:00,Japan,JPN,8.0
2025-02-24,2025,,Pertussis,353,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-02-24,2025-03-03,7.0,2025-02-27 12:00:00,Japan,JPN,9.0
2025-03-03,2025,,Pertussis,482,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-03-03,2025-03-10,7.0,2025-03-06 12:00:00,Japan,JPN,10.0
2025-03-10,2025,,Pertussis,561,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-03-10,2025-03-17,7.0,2025-03-13 12:00:00,Japan,JPN,11.0
2025-03-17,2025,,Pertussis,458,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-03-17,2025-03-24,7.0,2025-03-20 12:00:00,Japan,JPN,12.0
2025-03-24,2025,,Pertussis,578,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-03-24,2025-03-31,7.0,2025-03-27 12:00:00,Japan,JPN,13.0
2025-03-31,2025,,Pertussis,722,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-03-31,2025-04-07,7.0,2025-04-03 12:00:00,Japan,JPN,14.0
2025-04-07,2025,,Pertussis,1222,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-04-07,2025-04-14,7.0,2025-04-10 12:00:00,Japan,JPN,15.0
2025-04-14,2025,,Pertussis,1884,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-04-14,2025-04-21,7.0,2025-04-17 12:00:00,Japan,JPN,16.0
2025-04-21,2025,,Pertussis,2176,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-04-21,2025-04-28,7.0,2025-04-24 12:00:00,Japan,JPN,17.0
2025-04-28,2025,,Pertussis,1746,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-04-28,2025-05-05,7.0,2025-05-01 12:00:00,Japan,JPN,18.0
2025-05-05,2025,,Pertussis,1792,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-05-05,2025-05-12,7.0,2025-05-08 12:00:00,Japan,JPN,19.0
2025-05-12,2025,,Pertussis,2299,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-05-12,2025-05-19,7.0,2025-05-15 12:00:00,Japan,JPN,20.0
2025-05-19,2025,,Pertussis,2660,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-05-19,2025-05-26,7.0,2025-05-22 12:00:00,Japan,JPN,21.0
2025-05-26,2025,,Pertussis,2329,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-05-26,2025-06-02,7.0,2025-05-29 12:00:00,Japan,JPN,22.0
2025-06-02,2025,,Pertussis,3044,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-06-02,2025-06-09,7.0,2025-06-05 12:00:00,Japan,JPN,23.0
2025-06-09,2025,,Pertussis,2970,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-06-09,2025-06-16,7.0,2025-06-12 12:00:00,Japan,JPN,24.0
2025-06-16,2025,,Pertussis,3211,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-06-16,2025-06-23,7.0,2025-06-19 12:00:00,Japan,JPN,25.0
2025-06-23,2025,,Pertussis,3353,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-06-23,2025-06-30,7.0,2025-06-26 12:00:00,Japan,JPN,26.0
2025-06-30,2025,,Pertussis,3578,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-06-30,2025-07-07,7.0,2025-07-03 12:00:00,Japan,JPN,27.0
2025-07-07,2025,,Pertussis,3682,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-07-07,2025-07-14,7.0,2025-07-10 12:00:00,Japan,JPN,28.0
2025-07-14,2025,,Pertussis,3908,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-07-14,2025-07-21,7.0,2025-07-17 12:00:00,Japan,JPN,29.0
2025-07-21,2025,,Pertussis,3399,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-07-21,2025-07-28,7.0,2025-07-24 12:00:00,Japan,JPN,30.0
2025-07-28,2025,,Pertussis,3599,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-07-28,2025-08-04,7.0,2025-07-31 12:00:00,Japan,JPN,31.0
2025-08-04,2025,,Pertussis,3211,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-08-04,2025-08-11,7.0,2025-08-07 12:00:00,Japan,JPN,32.0
2025-08-11,2025,,Pertussis,1506,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-08-11,2025-08-18,7.0,2025-08-14 12:00:00,Japan,JPN,33.0
2025-08-18,2025,,Pertussis,2762,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-08-18,2025-08-25,7.0,2025-08-21 12:00:00,Japan,JPN,34.0
2025-08-25,2025,,Pertussis,2258,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-08-25,2025-09-01,7.0,2025-08-28 12:00:00,Japan,JPN,35.0
2025-09-01,2025,,Pertussis,1921,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-09-01,2025-09-08,7.0,2025-09-04 12:00:00,Japan,JPN,36.0
2025-09-08,2025,,Pertussis,1552,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-09-08,2025-09-15,7.0,2025-09-11 12:00:00,Japan,JPN,37.0
2025-09-15,2025,,Pertussis,1168,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-09-15,2025-09-22,7.0,2025-09-18 12:00:00,Japan,JPN,38.0
2025-09-22,2025,,Pertussis,1001,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-09-22,2025-09-29,7.0,2025-09-25 12:00:00,Japan,JPN,39.0
2025-09-29,2025,,Pertussis,1193,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,JP,JP,weekly,2025-09-29,2025-10-06,7.0,2025-10-02 12:00:00,Japan,JPN,40.0
2015-01-01,2015,1.0,Pertussis,63,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-01-01,2015-02-01,31.0,2015-01-16 12:00:00,New_Zealand,NZL,
2015-02-01,2015,2.0,Pertussis,73,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-02-01,2015-03-01,28.0,2015-02-15 00:00:00,New_Zealand,NZL,
2015-03-01,2015,3.0,Pertussis,81,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-03-01,2015-04-01,31.0,2015-03-16 12:00:00,New_Zealand,NZL,
2015-04-01,2015,4.0,Pertussis,80,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-04-01,2015-05-01,30.0,2015-04-16 00:00:00,New_Zealand,NZL,
2015-05-01,2015,5.0,Pertussis,68,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-05-01,2015-06-01,31.0,2015-05-16 12:00:00,New_Zealand,NZL,
2015-06-01,2015,6.0,Pertussis,100,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-06-01,2015-07-01,30.0,2015-06-16 00:00:00,New_Zealand,NZL,
2015-07-01,2015,7.0,Pertussis,122,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-07-01,2015-08-01,31.0,2015-07-16 12:00:00,New_Zealand,NZL,
2015-08-01,2015,8.0,Pertussis,175,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-08-01,2015-09-01,31.0,2015-08-16 12:00:00,New_Zealand,NZL,
2015-09-01,2015,9.0,Pertussis,191,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-09-01,2015-10-01,30.0,2015-09-16 00:00:00,New_Zealand,NZL,
2015-10-01,2015,10.0,Pertussis,96,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-10-01,2015-11-01,31.0,2015-10-16 12:00:00,New_Zealand,NZL,
2015-11-01,2015,11.0,Pertussis,114,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-11-01,2015-12-01,30.0,2015-11-16 00:00:00,New_Zealand,NZL,
2015-12-01,2015,12.0,Pertussis,94,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2015/,NZ,NZ,monthly,2015-12-01,2016-01-01,31.0,2015-12-16 12:00:00,New_Zealand,NZL,
2016-01-01,2016,1.0,Pertussis,127,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-01-01,2016-02-01,31.0,2016-01-16 12:00:00,New_Zealand,NZL,
2016-02-01,2016,2.0,Pertussis,85,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-02-01,2016-03-01,29.0,2016-02-15 12:00:00,New_Zealand,NZL,
2016-03-01,2016,3.0,Pertussis,82,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-03-01,2016-04-01,31.0,2016-03-16 12:00:00,New_Zealand,NZL,
2016-04-01,2016,4.0,Pertussis,79,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-04-01,2016-05-01,30.0,2016-04-16 00:00:00,New_Zealand,NZL,
2016-05-01,2016,5.0,Pertussis,73,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-05-01,2016-06-01,31.0,2016-05-16 12:00:00,New_Zealand,NZL,
2016-06-01,2016,6.0,Pertussis,85,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-06-01,2016-07-01,30.0,2016-06-16 00:00:00,New_Zealand,NZL,
2016-07-01,2016,7.0,Pertussis,71,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-07-01,2016-08-01,31.0,2016-07-16 12:00:00,New_Zealand,NZL,
2016-08-01,2016,8.0,Pertussis,85,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-08-01,2016-09-01,31.0,2016-08-16 12:00:00,New_Zealand,NZL,
2016-09-01,2016,9.0,Pertussis,114,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-09-01,2016-10-01,30.0,2016-09-16 00:00:00,New_Zealand,NZL,
2016-10-01,2016,10.0,Pertussis,104,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-10-01,2016-11-01,31.0,2016-10-16 12:00:00,New_Zealand,NZL,
2016-11-01,2016,11.0,Pertussis,116,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-11-01,2016-12-01,30.0,2016-11-16 00:00:00,New_Zealand,NZL,
2016-12-01,2016,12.0,Pertussis,124,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2016/,NZ,NZ,monthly,2016-12-01,2017-01-01,31.0,2016-12-16 12:00:00,New_Zealand,NZL,
2017-01-01,2017,1.0,Pertussis,93,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-01-01,2017-02-01,31.0,2017-01-16 12:00:00,New_Zealand,NZL,
2017-02-01,2017,2.0,Pertussis,113,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-02-01,2017-03-01,28.0,2017-02-15 00:00:00,New_Zealand,NZL,
2017-03-01,2017,3.0,Pertussis,112,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-03-01,2017-04-01,31.0,2017-03-16 12:00:00,New_Zealand,NZL,
2016-04-01,2017,4.0,Pertussis,73,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-04-01,2017-05-01,30.0,2017-04-16 00:00:00,New_Zealand,NZL,
2017-05-01,2017,5.0,Pertussis,134,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-05-01,2017-06-01,31.0,2017-05-16 12:00:00,New_Zealand,NZL,
2017-06-01,2017,6.0,Pertussis,133,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-06-01,2017-07-01,30.0,2017-06-16 00:00:00,New_Zealand,NZL,
2017-07-01,2017,7.0,Pertussis,104,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-07-01,2017-08-01,31.0,2017-07-16 12:00:00,New_Zealand,NZL,
2017-08-01,2017,8.0,Pertussis,141,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-08-01,2017-09-01,31.0,2017-08-16 12:00:00,New_Zealand,NZL,
2017-09-01,2017,9.0,Pertussis,191,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-09-01,2017-10-01,30.0,2017-09-16 00:00:00,New_Zealand,NZL,
2017-10-01,2017,10.0,Pertussis,171,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-10-01,2017-11-01,31.0,2017-10-16 12:00:00,New_Zealand,NZL,
2017-11-01,2017,11.0,Pertussis,436,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-11-01,2017-12-01,30.0,2017-11-16 00:00:00,New_Zealand,NZL,
2017-12-01,2017,12.0,Pertussis,522,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2017/,NZ,NZ,monthly,2017-12-01,2018-01-01,31.0,2017-12-16 12:00:00,New_Zealand,NZL,
2018-01-01,2018,1.0,Pertussis,507,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-01-01,2018-02-01,31.0,2018-01-16 12:00:00,New_Zealand,NZL,
2018-02-01,2018,2.0,Pertussis,432,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-02-01,2018-03-01,28.0,2018-02-15 00:00:00,New_Zealand,NZL,
2018-03-01,2018,3.0,Pertussis,310,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-03-01,2018-04-01,31.0,2018-03-16 12:00:00,New_Zealand,NZL,
2018-04-01,2018,4.0,Pertussis,171,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-04-01,2018-05-01,30.0,2018-04-16 00:00:00,New_Zealand,NZL,
2018-05-01,2018,5.0,Pertussis,204,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-05-01,2018-06-01,31.0,2018-05-16 12:00:00,New_Zealand,NZL,
2018-06-01,2018,6.0,Pertussis,169,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-06-01,2018-07-01,30.0,2018-06-16 00:00:00,New_Zealand,NZL,
2018-07-01,2018,7.0,Pertussis,171,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-07-01,2018-08-01,31.0,2018-07-16 12:00:00,New_Zealand,NZL,
2018-08-01,2018,8.0,Pertussis,182,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-08-01,2018-09-01,31.0,2018-08-16 12:00:00,New_Zealand,NZL,
2018-09-01,2018,9.0,Pertussis,173,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-09-01,2018-10-01,30.0,2018-09-16 00:00:00,New_Zealand,NZL,
2018-10-01,2018,10.0,Pertussis,189,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-10-01,2018-11-01,31.0,2018-10-16 12:00:00,New_Zealand,NZL,
2018-11-01,2018,11.0,Pertussis,270,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-11-01,2018-12-01,30.0,2018-11-16 00:00:00,New_Zealand,NZL,
2018-12-01,2018,12.0,Pertussis,236,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2018/,NZ,NZ,monthly,2018-12-01,2019-01-01,31.0,2018-12-16 12:00:00,New_Zealand,NZL,
2019-01-01,2019,1.0,Pertussis,241,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-01-01,2019-02-01,31.0,2019-01-16 12:00:00,New_Zealand,NZL,
2019-02-01,2019,2.0,Pertussis,202,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-02-01,2019-03-01,28.0,2019-02-15 00:00:00,New_Zealand,NZL,
2019-03-01,2019,3.0,Pertussis,133,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-03-01,2019-04-01,31.0,2019-03-16 12:00:00,New_Zealand,NZL,
2019-04-01,2019,4.0,Pertussis,83,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-04-01,2019-05-01,30.0,2019-04-16 00:00:00,New_Zealand,NZL,
2019-05-01,2019,5.0,Pertussis,115,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-05-01,2019-06-01,31.0,2019-05-16 12:00:00,New_Zealand,NZL,
2019-06-01,2019,6.0,Pertussis,78,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-06-01,2019-07-01,30.0,2019-06-16 00:00:00,New_Zealand,NZL,
2019-07-01,2019,7.0,Pertussis,88,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-07-01,2019-08-01,31.0,2019-07-16 12:00:00,New_Zealand,NZL,
2019-08-01,2019,8.0,Pertussis,67,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-08-01,2019-09-01,31.0,2019-08-16 12:00:00,New_Zealand,NZL,
2019-09-01,2019,9.0,Pertussis,70,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-09-01,2019-10-01,30.0,2019-09-16 00:00:00,New_Zealand,NZL,
2019-10-01,2019,10.0,Pertussis,62,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-10-01,2019-11-01,31.0,2019-10-16 12:00:00,New_Zealand,NZL,
2019-11-01,2019,11.0,Pertussis,71,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-11-01,2019-12-01,30.0,2019-11-16 00:00:00,New_Zealand,NZL,
2019-12-01,2019,12.0,Pertussis,58,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2019/,NZ,NZ,monthly,2019-12-01,2020-01-01,31.0,2019-12-16 12:00:00,New_Zealand,NZL,
2020-01-01,2020,1.0,Pertussis,40,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,NZ,NZ,monthly,2020-01-01,2020-02-01,31.0,2020-01-16 12:00:00,New_Zealand,NZL,
2020-02-01,2020,2.0,Pertussis,56,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,NZ,NZ,monthly,2020-02-01,2020-03-01,29.0,2020-02-15 12:00:00,New_Zealand,NZL,
2020-03-01,2020,3.0,Pertussis,33,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,NZ,NZ,monthly,2020-03-01,2020-04-01,31.0,2020-03-16 12:00:00,New_Zealand,NZL,
2020-04-01,2020,4.0,Pertussis,7,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,NZ,NZ,monthly,2020-04-01,2020-05-01,30.0,2020-04-16 00:00:00,New_Zealand,NZL,
