iso3,country_name,who_region,year,vaccine_code,VACCINE_DESCRIPTION,SCHEDULEROUNDS,target_population_code,target_population,GEOAREA,age_administered,SOURCECOMMENT,VACCINEDESCRIPTION,VACCINEDESCRIPTIONSHORT,DISEASECODE,DISEASEDESCRIPTION,SCHEDULERCODE,source_type
KOR,Republic of Korea,WPRO,2024,DTAP,DTaP (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M15-M18,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAP,DTaP (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
KOR,Republic of Korea,WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,4,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,"DTap, IPV, and Hib vaccines can be administered with combination vaccines of DTaP-IPV (diphtheria‧tetanus‧pertussis‧polio) or DTap-IPV/Hib (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b) or DTap-IPV-Hib-HepB (diphtheria‧tetanus‧pertussis‧polio‧haemophilus influenzae type b‧hepatitis B) according to the vaccination schedule.",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
KWT,Kuwait,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
KWT,Kuwait,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
KWT,Kuwait,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
KWT,Kuwait,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
KWT,Kuwait,EMRO,2024,DTWP,DTwP (Whole cell) vaccine,5,B_CHILD_F,General/routine,NATIONAL,Y3.6,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
LAO,Lao People's Democratic Republic,WPRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,W6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LAO,Lao People's Democratic Republic,WPRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,W10,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LAO,Lao People's Democratic Republic,WPRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,W14,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBN,Lebanon,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBN,Lebanon,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBN,Lebanon,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBN,Lebanon,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBN,Lebanon,EMRO,2024,DTWP,DTwP (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4-Y5,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
LBR,Liberia,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,W6,0-23 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBR,Liberia,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,W10,0-23 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBR,Liberia,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,W14,0-23 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LBY,Libya,EMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y15,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
LBY,Libya,EMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LBY,Libya,EMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LBY,Libya,EMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LBY,Libya,EMRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LBY,Libya,EMRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y6,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
LCA,Saint Lucia,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,Children M2 - M6,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LCA,Saint Lucia,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,Children M2 - M6,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LCA,Saint Lucia,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,Children M2 - M6,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LCA,Saint Lucia,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,given to children M18 and Y5 as per the rouine schedule,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
LCA,Saint Lucia,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5,given to children M18 and Y5 as per the rouine schedule,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
LKA,Sri Lanka,SEARO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LKA,Sri Lanka,SEARO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LKA,Sri Lanka,SEARO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LKA,Sri Lanka,SEARO,2024,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
LSO,Lesotho,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,W6,0-11 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LSO,Lesotho,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,W10,0-11 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LSO,Lesotho,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,W14,0-11 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
LTU,Lithuania,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,PW,Pregnant women,NATIONAL,,Pregnant women from 2023 one dose - during pregnancy at 27-36 weeks of gestation,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
LTU,Lithuania,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y15-Y16,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
LTU,Lithuania,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LTU,Lithuania,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LTU,Lithuania,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LTU,Lithuania,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LTU,Lithuania,EURO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y6-Y7,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
LUX,Luxembourg,EURO,2024,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",4,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",Tdap-IPV,PERTUSSIS,Pertussis,aP,measured
LUX,Luxembourg,EURO,2024,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5,B_ADO_W,General/routine,NATIONAL,Y15-Y16,,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",Tdap-IPV,PERTUSSIS,Pertussis,aP,measured
LUX,Luxembourg,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LUX,Luxembourg,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LUX,Luxembourg,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M11,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,PW,Pregnant women,NATIONAL,,"Pregnant women, 28-32 gestation weeks","Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y14,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1,RISKGROUPS,Risk group(s),NATIONAL,M2,Infants who receive hepB mono vaccine due to hepB risk exposure from mothers,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2,RISKGROUPS,Risk group(s),NATIONAL,M4,Infants who receive hepB mono vaccine due to hepB risk exposure from mothers,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3,RISKGROUPS,Risk group(s),NATIONAL,M6,Infants who receive hepB mono vaccine due to hepB risk exposure from mothers,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M12-M15,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
LVA,Latvia,EURO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y7,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,PW,Pregnant women,NATIONAL,,Pregnant women in each pregnancy(between 27-36 weeks); adults(>=Y18) with no vaccination history of pertussis; adults and adolescents(>=Y7) with no vaccination history of DTP,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,RISKGROUPS,Risk group(s),NATIONAL,>=Y7,Pregnant women in each pregnancy(between 27-36 weeks); adults(>=Y18) with no vaccination history of pertussis; adults and adolescents(>=Y7) with no vaccination history of DTP,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5,B_CHILD_W,General/routine,NATIONAL,Y7,"Since 1 September 2020, all people are given administration of DTPa-IPV or Tdap-IPV.","Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",Tdap-IPV,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",5,B_CHILD_W,General/routine,NATIONAL,Y7,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018) plus IPV for children at or above 7 years old during school grade 1 vaccination. Tdap is used to replace Td for school grade 6 vaccination (10-14 years old) starting from September 2018. In some situations, when children have already competed 5th dose of IPV/OPV before school grade 1, we will then offer Tdap instead of Tdap-IPV for Tetanus booster.","Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y10-Y14,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018) plus IPV for children at or above 7 years old during school grade 1 vaccination. Tdap is used to replace Td for school grade 6 vaccination (10-14 years old) starting from September 2018. In some situations, when children have already competed 5th dose of IPV/OPV before school grade 1, we will then offer Tdap instead of Tdap-IPV for Tetanus booster.","Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018)  plus IPV for children at or above 7 years old during school grade 1 vaccination",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018)  plus IPV for children at or above 7 years old during school grade 1 vaccination",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018)  plus IPV for children at or above 7 years old during school grade 1 vaccination",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018)  plus IPV for children at or above 7 years old during school grade 1 vaccination",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
MAC,"China, Macao SAR",WPRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,"Regarding the 5th dose of DTP-IPV, DTP is replaced by Td (before September 2018) or Tdap (in and after September 2018)  plus IPV for children at or above 7 years old during school grade 1 vaccination",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
