country,scenario,age_group,infant_cases,infant_infections,mean_infant_age_population,analysis_years,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,current_infant_cases_per_100k,relative_reduction_infant_cases,analysis_window,rank
Japan,maternal_immunization,infant_0_2m,4278.49256884559,8102.4511250906335,125922.42318731487,10.002739726027396,339.67903347904297,643.2716015502092,904.721961542144,0.6245487034491315,2025_2034,3.0
Japan,pregnancy_tdap_scaleup,infant_0_2m,6165.578800637907,11678.497634621628,125922.42314500963,10.002739726027396,489.49900340910415,927.1818815893508,904.721961542144,0.4589508995949114,2025_2034,4.0
Japan,resistance_guided_treatment,infant_0_2m,6182.16573930186,8299.031139361077,125922.42325266442,10.002739726027396,490.8158769129536,658.8785254167911,904.721961542144,0.4574953435679473,2025_2034,5.0
Japan,cocooning_adjunct,infant_0_2m,7939.68577675611,10658.407036178614,125922.42318152543,10.002739726027396,630.3492988483785,846.1946216769269,904.721961542144,0.3032673841873845,2025_2034,6.0
Japan,adolescent_booster,infant_0_2m,10830.911430094031,14539.690346554295,125922.42327315707,10.002739726027396,859.8901282551724,1154.3383285501138,904.721961542144,0.04955316129449705,2025_2034,7.0
Japan,targeted_pep_high_risk,infant_0_2m,10939.18419683632,14685.029306886443,125922.4232617716,10.002739726027396,868.4861439027922,1165.8771117069007,904.721961542144,0.04005188243422986,2025_2034,8.0
Japan,current,infant_0_2m,11395.599405890141,15297.753331649039,125922.42327767459,10.002739726027396,904.721961542144,1214.5226335565708,904.721961542144,0.0,2025_2034,9.0
Japan,higher_child_coverage,infant_0_2m,11437.288232711457,15353.717639168302,125922.4232027007,10.002739726027396,908.0317306901882,1218.9657650270906,904.721961542144,-0.0036583274074639682,2025_2034,10.0
Japan,combined_strategy,infant_3_11m,158.6451340842047,341.66183680542457,593032.895577895,10.002739726027396,2.674416255006449,5.759684816949983,503.2169254260764,0.994685361084105,2025_2034,1.0
Japan,next_generation_vaccine,infant_3_11m,1166.7894007200664,2190.7411459621862,593032.8952683029,10.002739726027396,19.669563514174676,36.93119091330974,503.2169254260764,0.9609123570366391,2025_2034,2.0
Japan,resistance_guided_treatment,infant_3_11m,16395.99734456403,36663.84104749577,593032.895475044,10.002739726027396,276.401303299194,618.0736210500879,503.2169254260764,0.4507313062549245,2025_2034,3.0
Japan,maternal_immunization,infant_3_11m,20664.62934647843,46258.89268581298,593032.8953623297,10.002739726027396,348.3612716332067,779.825585553997,503.2169254260764,0.30773140959388956,2025_2034,4.0
Japan,cocooning_adjunct,infant_3_11m,20915.537776993508,46832.80266098575,593032.8949516409,10.002739726027396,352.5910491674674,789.5004757589145,503.2169254260764,0.2993259341010306,2025_2034,5.0
Japan,adolescent_booster,infant_3_11m,28405.24054341914,63686.31327180337,593032.8955853754,10.002739726027396,478.85135257541896,1073.6144692782827,503.2169254260764,0.048419621080962205,2025_2034,6.0
Japan,targeted_pep_high_risk,infant_3_11m,28707.45173637601,64364.51759895869,593032.8955255443,10.002739726027396,483.9459843098878,1085.0475378345566,503.2169254260764,0.038295494730968715,2025_2034,7.0
Japan,pregnancy_tdap_scaleup,infant_3_11m,29622.58256408387,66421.0238318542,593032.8949849022,10.002739726027396,499.373125190368,1119.7158174004992,503.2169254260764,0.0076384557861479685,2025_2034,8.0
Japan,current,infant_3_11m,29850.595065046222,66957.00695859654,593032.8959932463,10.002739726027396,503.2169254260764,1128.7513399319625,503.2169254260764,0.0,2025_2034,9.0
Japan,higher_child_coverage,infant_3_11m,29958.91044726752,67201.15848927526,593032.8957324474,10.002739726027396,505.0428903734719,1132.8672108956785,503.2169254260764,-0.0036285841257215345,2025_2034,10.0
New_Zealand,combined_strategy,infant_0_2m,433.8491478935619,821.3730795461481,9498.899060210455,10.002739726027396,456.6111450603553,864.4666105586755,2140.6148394912666,0.7866915912958576,2025_2034,1.0
New_Zealand,next_generation_vaccine,infant_0_2m,589.7597611412455,841.9096811308137,9498.899078294935,10.002739726027396,620.7016439700432,886.0806680689021,2140.6148394912666,0.7100358118989973,2025_2034,2.0
New_Zealand,maternal_immunization,infant_0_2m,1182.38323727369,2241.2324672641116,9498.89907258439,10.002739726027396,1244.4172491514603,2358.8192505609422,2140.6148394912666,0.4186636352351899,2025_2034,3.0
New_Zealand,pregnancy_tdap_scaleup,infant_0_2m,1276.4184793129702,2419.832475126073,9498.899075079138,10.002739726027396,1343.3860717089108,2546.7895487559736,2140.6148394912666,0.372429805247834,2025_2034,4.0
New_Zealand,resistance_guided_treatment,infant_0_2m,1615.822729697202,2458.3913614445496,9498.89906006392,10.002739726027396,1700.597247718874,2587.3714401034,2140.6148394912666,0.20555663898740706,2025_2034,5.0
New_Zealand,targeted_pep_high_risk,infant_0_2m,1846.3948605953678,2810.969501765876,9498.899069324701,10.002739726027396,1943.266397581814,2958.4476722641853,2140.6148394912666,0.09219241045547166,2025_2034,6.0
New_Zealand,cocooning_adjunct,infant_0_2m,1884.2661484768664,2867.5939232512187,9498.899051293401,10.002739726027396,1983.1246151790135,3018.042912957988,2140.6148394912666,0.0735724248037456,2025_2034,7.0
New_Zealand,current,infant_0_2m,2033.9055141252986,3095.48632362998,9498.899077268139,10.002739726027396,2140.6148394912666,3257.8917328193984,2140.6148394912666,0.0,2025_2034,8.0
New_Zealand,adolescent_booster,infant_0_2m,2040.1718693887613,3105.0073946055722,9498.899070653779,10.002739726027396,2147.2099620347467,3267.912331271439,2140.6148394912666,-0.0030809477827629106,2025_2034,9.0
New_Zealand,higher_child_coverage,infant_0_2m,2053.9757802993013,3126.0190144128696,9498.89907513246,10.002739726027396,2161.7380973293434,3290.0263290580365,2140.6148394912666,-0.009867846119901102,2025_2034,10.0
New_Zealand,next_generation_vaccine,infant_3_11m,1619.7914512615055,3069.889191037136,44864.684148699474,10.002739726027396,360.9404200783821,684.0677504156928,1323.3912412078778,0.7272609876509786,2025_2034,1.0
New_Zealand,combined_strategy,infant_3_11m,2018.6990648031401,4404.785090410562,44864.68406550512,10.002739726027396,449.82956864326417,981.5244935375682,1323.3912412078778,0.6600932856162034,2025_2034,2.0
New_Zealand,resistance_guided_treatment,infant_3_11m,4824.992752508103,10970.72358331532,44864.68407079592,10.002739726027396,1075.1599612611392,2444.621857040636,1323.3912412078778,0.18757210431601046,2025_2034,3.0
New_Zealand,targeted_pep_high_risk,infant_3_11m,5317.025273273965,12207.878614528743,44864.684108069436,10.002739726027396,1184.800262988322,2720.298860666691,1323.3912412078778,0.10472411627347777,2025_2034,4.0
New_Zealand,maternal_immunization,infant_3_11m,5491.637374656858,12539.59022375108,44864.684116473785,10.002739726027396,1223.7093243126005,2794.214627258075,1323.3912412078778,0.07532308949264022,2025_2034,5.0
New_Zealand,cocooning_adjunct,infant_3_11m,5524.069729299559,12625.561760063973,44864.684092348,10.002739726027396,1230.936272436292,2813.3717878173734,1323.3912412078778,0.06986215859128764,2025_2034,6.0
New_Zealand,pregnancy_tdap_scaleup,infant_3_11m,5906.261254813622,13501.518109405997,44864.68414923302,10.002739726027396,1316.1005490672767,3008.562376503229,1323.3912412078778,0.005509098075899943,2025_2034,7.0
New_Zealand,current,infant_3_11m,5938.979674660506,13590.346508828374,44864.6841366873,10.002739726027396,1323.3912412078778,3028.3561352298516,1323.3912412078778,0.0,2025_2034,8.0
New_Zealand,adolescent_booster,infant_3_11m,5959.108366513223,13635.468444632368,44864.684184284124,10.002739726027396,1327.8765446754128,3038.410716783678,1323.3912412078778,-0.0033892497757814777,2025_2034,9.0
New_Zealand,higher_child_coverage,infant_3_11m,5998.692426297631,13726.832323494931,44864.68411191812,10.002739726027396,1336.697118852982,3058.769464051077,1323.3912412078778,-0.010054379408586556,2025_2034,10.0
South_Africa,combined_strategy,infant_0_2m,4.311676753227623,8.160340445897987,188962.24740593167,10.002739726027396,0.2281141262156754,0.4317320237527051,59.81650576933454,0.9961864351104804,2025_2034,1.0
South_Africa,next_generation_vaccine,infant_0_2m,8.77499722549511,11.699996300660146,188962.24757023365,10.002739726027396,0.46425113417880737,0.6190015122384098,59.81650576933454,0.992238745339471,2025_2034,2.0
South_Africa,maternal_immunization,infant_0_2m,179.72009894681253,340.14278769273915,188962.24735994008,10.002739726027396,9.508294728712183,17.99563818505064,59.81650576933454,0.8410422908122009,2025_2034,3.0
South_Africa,adolescent_booster,infant_0_2m,188.48014518195265,251.30686024260356,188962.24741875113,10.002739726027396,9.97175486128056,13.295673148374084,59.81650576933454,0.8332942599533678,2025_2034,4.0
South_Africa,cocooning_adjunct,infant_0_2m,358.4210924464829,477.89478992864383,188962.24745422203,10.002739726027396,18.96267252376896,25.28356336502528,59.81650576933454,0.6829859537952092,2025_2034,5.0
South_Africa,pregnancy_tdap_scaleup,infant_0_2m,588.8992016558582,1114.5837799056158,188962.24719654108,10.002739726027396,31.156377124777023,58.968313229591196,59.81650576933454,0.4791341165108709,2025_2034,6.0
South_Africa,resistance_guided_treatment,infant_0_2m,606.1233147740845,808.1644196987793,188962.2472892557,10.002739726027396,32.06763825941025,42.756851012546996,59.81650576933454,0.4638998409056182,2025_2034,7.0
South_Africa,higher_child_coverage,infant_0_2m,737.6885761839446,983.5847682452595,188962.24745007412,10.002739726027396,39.02824691350237,52.037662551336496,59.81650576933454,0.3475338217848468,2025_2034,8.0
South_Africa,targeted_pep_high_risk,infant_0_2m,1052.3707068476049,1403.1609424634732,188962.2473594292,10.002739726027396,55.6768603135399,74.23581375138653,59.81650576933454,0.06920573849228195,2025_2034,9.0
South_Africa,current,infant_0_2m,1130.6158083673859,1507.4877444898477,188962.24727874767,10.002739726027396,59.81650576933454,79.75534102577939,59.81650576933454,0.0,2025_2034,10.0
South_Africa,combined_strategy,infant_3_11m,23.254339010810295,45.54764120949656,891992.1057138542,10.002739726027396,0.2606297696484309,0.5104884396388105,37.720290418548934,0.9930904622749069,2025_2034,1.0
South_Africa,next_generation_vaccine,infant_3_11m,23.74759915615041,41.83680608868251,891992.1064551385,10.002739726027396,0.26615812600607147,0.4688981750712775,37.720290418548934,0.992943900403397,2025_2034,2.0
South_Africa,adolescent_booster,infant_3_11m,561.4382616432126,1132.2573711098148,891992.1055639422,10.002739726027396,6.292482652826848,12.690103886741353,37.720290418548934,0.8331804293390985,2025_2034,3.0
South_Africa,maternal_immunization,infant_3_11m,988.3178396359777,1993.184672027739,891992.1053704408,10.002739726027396,11.07685971479064,22.33919708041921,37.720290418548934,0.7063421412751478,2025_2034,4.0
South_Africa,cocooning_adjunct,infant_3_11m,1067.5291264662035,2152.9479360230816,891992.1059577723,10.002739726027396,11.964643248662243,24.12979032499998,37.720290418548934,0.6828061736561117,2025_2034,5.0
South_Africa,resistance_guided_treatment,infant_3_11m,1804.9865716171726,3640.3503660993715,891992.1050944391,10.002739726027396,20.229912124661148,40.800285812202596,37.720290418548934,0.4636862044224056,2025_2034,6.0
South_Africa,higher_child_coverage,infant_3_11m,1994.5394030331906,4378.247848734912,891992.1058532003,10.002739726027396,22.35438061019037,49.07048648300819,37.720290418548934,0.40736456792502285,2025_2034,7.0
South_Africa,targeted_pep_high_risk,infant_3_11m,3132.730292372714,6318.70627423624,891992.1054950161,10.002739726027396,35.11098613865201,70.81873883272904,37.720290418548934,0.06917508457500632,2025_2034,8.0
South_Africa,pregnancy_tdap_scaleup,infant_3_11m,3236.8096634564986,6528.547979665259,891992.1048260912,10.002739726027396,36.27748599648097,73.17060084921599,37.720290418548934,0.03825008784551842,2025_2034,9.0
South_Africa,current,infant_3_11m,3365.541940084042,6788.32170869476,891992.1053142913,10.002739726027396,37.720290418548934,76.08209045230694,37.720290418548934,0.0,2025_2034,10.0
Sweden,next_generation_vaccine,infant_0_2m,1.7587042973798617,2.5064883317004756,16022.576269450661,10.002739726027396,1.0973407540660522,1.5639194150282378,414.41132731571605,0.9973520493245831,2025_2034,1.0
Sweden,combined_strategy,infant_0_2m,2.30967867364177,4.371510854878392,16022.576296516585,10.002739726027396,1.4411203389216116,2.727597252672629,414.41132731571605,0.9965224880597346,2025_2034,2.0
Sweden,maternal_immunization,infant_0_2m,295.1998381142606,558.8246319829477,16022.576287124564,10.002739726027396,184.18947010123352,348.6777414986788,414.41132731571605,0.5555394894867094,2025_2034,3.0
Sweden,pregnancy_tdap_scaleup,infant_0_2m,412.53378719150896,780.9940751796995,16022.576289214941,10.002739726027396,257.3998012232485,487.30001262773453,414.41132731571605,0.37887846142981874,2025_2034,4.0
Sweden,cocooning_adjunct,infant_0_2m,473.5119881509478,718.2917410463959,16022.576281593592,10.002739726027396,295.44705299077265,448.1769910588147,414.41132731571605,0.28706810476324507,2025_2034,5.0
Sweden,targeted_pep_high_risk,infant_0_2m,653.81681744862,991.848663387003,16022.576279818779,10.002739726027396,407.94796492210264,618.86239836777,414.41132731571605,0.015596490654535944,2025_2034,6.0
Sweden,current,infant_0_2m,664.1756266272178,1007.5421814007124,16022.576285331104,10.002739726027396,414.41132731571605,628.6543437933057,414.41132731571605,0.0,2025_2034,7.0
Sweden,adolescent_booster,infant_0_2m,664.4919115759506,1008.0221401545521,16022.57629264229,10.002739726027396,414.60867261793044,628.9538130084446,414.41132731571605,-0.0004762063418792817,2025_2034,8.0
Sweden,higher_child_coverage,infant_0_2m,674.5771561550057,1023.3228301516493,16022.576292961938,10.002739726027396,420.9013449432453,638.5006542127646,414.41132731571605,-0.01566081137204267,2025_2034,9.0
Sweden,resistance_guided_treatment,infant_0_2m,678.0184819230979,1028.5189614199078,16022.576286054124,10.002739726027396,423.04855487171255,641.7427723396456,414.41132731571605,-0.02084216088383206,2025_2034,10.0
Sweden,next_generation_vaccine,infant_3_11m,4.658054337842377,8.966756171557329,75570.52391173979,10.002739726027396,0.6162162529867948,1.1862164948558076,258.7687560771225,0.9976186605279227,2025_2034,1.0
Sweden,combined_strategy,infant_3_11m,10.5137182415452,23.433214671879693,75570.52405676596,10.002739726027396,1.3908648498788536,3.0999912550436384,258.7687560771225,0.9946250665228521,2025_2034,2.0
Sweden,maternal_immunization,infant_3_11m,1380.9309121236495,3199.2373673158804,75570.52397581674,10.002739726027396,182.68401565600993,423.22865261900535,258.7687560771225,0.2940259928383183,2025_2034,3.0
Sweden,cocooning_adjunct,infant_3_11m,1397.1426521942915,3237.087807183581,75570.52394456045,10.002739726027396,184.82867463673213,428.23590572143246,258.7687560771225,0.2857380564845067,2025_2034,4.0
Sweden,targeted_pep_high_risk,infant_3_11m,1924.3869011684906,4460.384867049573,75570.52394052428,10.002739726027396,254.5780703864694,590.0664632174548,258.7687560771225,0.016194712816890888,2025_2034,5.0
Sweden,pregnancy_tdap_scaleup,infant_3_11m,1926.50861579134,4465.2438508998575,75570.52396746071,10.002739726027396,254.8587529453937,590.7092603216691,258.7687560771225,0.015110027929969516,2025_2034,6.0
Sweden,current,infant_3_11m,1956.064809171272,4534.371125721218,75570.52394708339,10.002739726027396,258.7687560771225,599.8541409739983,258.7687560771225,0.0,2025_2034,7.0
Sweden,adolescent_booster,infant_3_11m,1956.9883768770587,4536.506263508344,75570.52400277079,10.002739726027396,258.8909351031398,600.1365989383735,258.7687560771225,-0.00047215524729304903,2025_2034,8.0
Sweden,higher_child_coverage,infant_3_11m,1986.4774132355853,4604.984025837022,75570.52397435498,10.002739726027396,262.79205402736704,609.195555333207,258.7687560771225,-0.015547850564484156,2025_2034,9.0
Sweden,resistance_guided_treatment,infant_3_11m,1997.6298254399035,4632.422036236197,75570.52398353365,10.002739726027396,264.26741197870564,612.8253428733632,258.7687560771225,-0.02124930376039824,2025_2034,10.0
Thailand,combined_strategy,infant_0_2m,3.240820460278792,6.1333189915257655,92240.86008202362,10.002739726027396,0.3512470291987495,0.6647421852910577,24.164805654168976,0.9854645208314285,2025_2034,1.0
Thailand,next_generation_vaccine,infant_0_2m,7.792344417805789,10.42360532904631,92240.85998960577,10.002739726027396,0.8445508980014828,1.1297325643028975,24.164805654168976,0.9650503749093559,2025_2034,2.0
Thailand,maternal_immunization,infant_0_2m,21.38505598295567,40.471727310465006,92240.86005958656,10.002739726027396,2.317757949615964,4.386412071274596,24.164805654168976,0.9040853883624718,2025_2034,3.0
Thailand,cocooning_adjunct,infant_0_2m,40.38924883482449,54.21873773177629,92240.86014210661,10.002739726027396,4.377472874365899,5.876342357191079,24.164805654168976,0.8188492414541441,2025_2034,4.0
Thailand,adolescent_booster,infant_0_2m,58.16762757081412,78.08452565462002,92240.86003098582,10.002739726027396,6.304331462204768,8.462967330006004,24.164805654168976,0.7391110215232735,2025_2034,5.0
Thailand,resistance_guided_treatment,infant_0_2m,101.16940447647973,135.810334694861,92240.85995874766,10.002739726027396,10.964955711432667,14.719413569644992,24.164805654168976,0.546242752027225,2025_2034,6.0
Thailand,pregnancy_tdap_scaleup,infant_0_2m,115.50396315539538,218.5946572336901,92240.86009256444,10.002739726027396,12.518565718660078,23.691754876378866,24.164805654168976,0.4819504904025437,2025_2034,7.0
Thailand,targeted_pep_high_risk,infant_0_2m,205.09060648983348,275.3147114042264,92240.860020593,10.002739726027396,22.22815709078259,29.83919526709274,24.164805654168976,0.08014335356561286,2025_2034,8.0
Thailand,current,infant_0_2m,222.95931362483125,299.30175739213263,92240.86003517258,10.002739726027396,24.164805654168976,32.43896243555092,24.164805654168976,0.0,2025_2034,9.0
Thailand,higher_child_coverage,infant_0_2m,245.14073183574203,329.07822381741295,92240.86002237075,10.002739726027396,26.568875043818153,35.66619934097661,24.164805654168976,-0.09948639455473618,2025_2034,10.0
Thailand,combined_strategy,infant_3_11m,16.002916279897573,33.53847030308671,435883.8502206881,10.002739726027396,0.36703661106137725,0.7692252002649593,14.148257206677675,0.9740578217020155,2025_2034,1.0
Thailand,next_generation_vaccine,infant_3_11m,19.00570759460702,35.0178055962951,435883.8497708813,10.002739726027396,0.4359074553373406,0.8031546551473872,14.148257206677675,0.9691900246815133,2025_2034,2.0
Thailand,maternal_immunization,infant_3_11m,108.37039996269164,235.02089798795254,435883.8501005707,10.002739726027396,2.485540988713343,5.390347136804683,14.148257206677675,0.8243217555063799,2025_2034,3.0
Thailand,cocooning_adjunct,infant_3_11m,111.76982255726388,242.3935570967508,435883.8505091149,10.002739726027396,2.5635088096247056,5.559443549223087,14.148257206677675,0.8188109834181708,2025_2034,4.0
Thailand,adolescent_booster,infant_3_11m,160.9656231177832,349.08851499029925,435883.8499793981,10.002739726027396,3.691844399227023,8.006557263213756,14.148257206677675,0.7390601297886674,2025_2034,5.0
Thailand,resistance_guided_treatment,infant_3_11m,279.95131106709744,607.1541193018679,435883.8496078187,10.002739726027396,6.420853475925847,13.925448759222753,14.148257206677675,0.5461735405195107,2025_2034,6.0
Thailand,targeted_pep_high_risk,infant_3_11m,567.4411603724453,1230.7240854582617,435883.8499279723,10.002739726027396,13.014607898769482,28.227404923001664,14.148257206677675,0.08012642768277745,2025_2034,7.0
Thailand,pregnancy_tdap_scaleup,infant_3_11m,585.2146965073479,1269.2798818547808,435883.85027711926,10.002739726027396,13.422254741867336,29.11170552390294,14.148257206677675,0.05131391479564573,2025_2034,8.0
Thailand,current,infant_3_11m,616.868641004592,1337.9480242462116,435883.8499885945,10.002739726027396,14.148257206677675,30.68665112457988,14.148257206677675,0.0,2025_2034,9.0
Thailand,higher_child_coverage,infant_3_11m,668.7031245268346,1468.542052458529,435883.8499258979,10.002739726027396,15.337112592833337,33.68190453993188,14.148257206677675,-0.08402839790009953,2025_2034,10.0
United_Kingdom,combined_strategy,infant_0_2m,2636.6381497685556,4991.474721368305,114553.97850761855,10.002739726027396,230.10252593115584,435.6118952497061,1847.2818808546585,0.8754372419737603,2025_2034,1.0
United_Kingdom,next_generation_vaccine,infant_0_2m,5635.374000128099,8017.909931514249,114553.97851464823,10.002739726027396,491.8057459005094,699.7324710554849,1847.2818808546585,0.7337678937916221,2025_2034,2.0
United_Kingdom,maternal_immunization,infant_0_2m,10788.334529379885,20442.245706895847,114553.97855099906,10.002739726027396,941.5106980373685,1784.0189301264838,1847.2818808546585,0.4903264586768038,2025_2034,3.0
United_Kingdom,pregnancy_tdap_scaleup,infant_0_2m,13113.857762570884,24854.93125466227,114553.97853956018,10.002739726027396,1144.4618577232307,2169.119210556194,1847.2818808546585,0.3804617099401544,2025_2034,4.0
United_Kingdom,resistance_guided_treatment,infant_0_2m,15939.178536675025,24106.289532786395,114553.97849743858,10.002739726027396,1391.0309396093894,2103.7843639263783,1847.2818808546585,0.24698501402188888,2025_2034,5.0
United_Kingdom,cocooning_adjunct,infant_0_2m,17449.442210431116,26394.458267412832,114553.97852196204,10.002739726027396,1522.8334341440207,2303.475551883687,1847.2818808546585,0.17563559198693024,2025_2034,6.0
United_Kingdom,targeted_pep_high_risk,infant_0_2m,17596.963747667305,26624.96170560804,114553.9785480308,10.002739726027396,1535.70781261138,2323.591858692174,1847.2818808546585,0.16866622872905923,2025_2034,7.0
United_Kingdom,current,infant_0_2m,21167.146514438824,32020.652495779883,114553.97849091105,10.002739726027396,1847.2818808546585,2794.480168984925,1847.2818808546585,0.0,2025_2034,8.0
United_Kingdom,adolescent_booster,infant_0_2m,21710.37445567659,32842.9900595567,114553.97850668094,10.002739726027396,1894.6900247354113,2866.2465392003337,1847.2818808546585,-0.025663730247177607,2025_2034,9.0
United_Kingdom,higher_child_coverage,infant_0_2m,21720.08855810992,32857.125835108745,114553.97837219427,10.002739726027396,1895.5377881551904,2867.480188397471,1847.2818808546585,-0.026122655021228125,2025_2034,10.0
United_Kingdom,combined_strategy,infant_3_11m,12309.186149939704,26812.966511205635,539782.2944430888,10.002739726027396,227.97736829355455,496.60062549284095,1147.0229811184886,0.8012442888709618,2025_2034,1.0
United_Kingdom,next_generation_vaccine,infant_3_11m,15356.984813387995,29082.667947080095,539782.2944851851,10.002739726027396,284.42538278002974,538.6375687434087,1147.0229811184886,0.7520316615603639,2025_2034,2.0
United_Kingdom,resistance_guided_treatment,infant_3_11m,47396.846461085406,107587.23068909351,539782.2944125414,10.002739726027396,877.8328794935281,1992.6137615523257,1147.0229811184886,0.23468588341836616,2025_2034,3.0
United_Kingdom,maternal_immunization,infant_3_11m,50701.20590537996,115243.4592159527,539782.2947065039,10.002739726027396,939.032633447832,2134.414104413064,1147.0229811184886,0.18133058456059914,2025_2034,4.0
United_Kingdom,targeted_pep_high_risk,infant_3_11m,51145.76486778667,116764.26385781313,539782.2946219378,10.002739726027396,947.2662715489655,2162.580795510093,1147.0229811184886,0.17415231678683163,2025_2034,5.0
United_Kingdom,cocooning_adjunct,infant_3_11m,51432.73355855951,116986.80287779558,539782.2944952198,10.002739726027396,952.5811939848677,2166.702421890951,1147.0229811184886,0.1695186498739687,2025_2034,6.0
United_Kingdom,pregnancy_tdap_scaleup,infant_3_11m,61204.288151831264,139395.3346976796,539782.294594675,10.002739726027396,1133.5593082475862,2581.728894237856,1147.0229811184886,0.011737927742104803,2025_2034,7.0
United_Kingdom,current,infant_3_11m,61931.232455725396,141169.79625461053,539782.294350814,10.002739726027396,1147.0229811184886,2614.5935438893957,1147.0229811184886,0.0,2025_2034,8.0
United_Kingdom,adolescent_booster,infant_3_11m,63456.357960159185,144687.2279581215,539782.2944568557,10.002739726027396,1175.269697985089,2679.7395906554266,1147.0229811184886,-0.024626112407143186,2025_2034,9.0
United_Kingdom,higher_child_coverage,infant_3_11m,63522.29176954831,144819.41862756154,539782.2938369837,10.002739726027396,1176.4908536970074,2682.1878856505823,1147.0229811184886,-0.025690742961212543,2025_2034,10.0
United_States,combined_strategy,infant_0_2m,20.816496332180474,39.40296636476797,622807.2647139758,10.002739726027396,0.33414502244344524,0.6324938102066562,45.2406591009711,0.9926140549434155,2025_2034,1.0
United_States,next_generation_vaccine,infant_0_2m,25.61552071312107,36.37364089824373,622807.2620092798,10.002739726027396,0.411178646212684,0.5838672806953796,45.2406591009711,0.9909113029212288,2025_2034,2.0
United_States,maternal_immunization,infant_0_2m,531.1743193247054,1005.4503352181756,622807.263508116,10.002739726027396,8.526375061561238,16.139422317595294,45.2406591009711,0.8115329168275045,2025_2034,3.0
United_States,cocooning_adjunct,infant_0_2m,894.7010088747488,1348.2272268023057,622807.2638291821,10.002739726027396,14.361681444594447,21.64165431155152,45.2406591009711,0.6825492437556868,2025_2034,4.0
United_States,resistance_guided_treatment,infant_0_2m,1406.9152637723416,2120.0866842516866,622807.264467156,10.002739726027396,22.583710777917386,34.031491259022616,45.2406591009711,0.5008094217302723,2025_2034,5.0
United_States,pregnancy_tdap_scaleup,infant_0_2m,1713.4337402604015,3243.3734002270744,622807.2645715028,10.002739726027396,27.5039250885151,52.062415334701434,45.2406591009711,0.3920529533592776,2025_2034,6.0
United_States,targeted_pep_high_risk,infant_0_2m,2453.86295994387,3697.7466334322103,622807.2643052825,10.002739726027396,39.38924597479341,59.35598445157559,45.2406591009711,0.12933969669005307,2025_2034,7.0
United_States,adolescent_booster,infant_0_2m,2794.0720259825475,4210.415406383894,622807.2639120437,10.002739726027396,44.850259435320176,67.58530973817001,45.2406591009711,0.008629398275997846,2025_2034,8.0
United_States,current,infant_0_2m,2818.393064340409,4247.063373865741,622807.2643817803,10.002739726027396,45.2406591009711,68.17358043784671,45.2406591009711,0.0,2025_2034,9.0
United_States,higher_child_coverage,infant_0_2m,3027.3047629838843,4561.876725478906,622807.2640680319,10.002739726027396,48.594095897672986,73.22694357762106,45.2406591009711,-0.07412440188409852,2025_2034,10.0
United_States,next_generation_vaccine,infant_3_11m,66.9542288706398,128.92242606951686,2931201.4622620544,10.002739726027396,0.22835649863148674,0.4397074584966429,28.194098944274387,0.9919005569540338,2025_2034,1.0
United_States,combined_strategy,infant_3_11m,94.5174758005924,210.7581655182036,2931201.473137959,10.002739726027396,0.32236469775384646,0.7188193691267095,28.194098944274387,0.9885662351405164,2025_2034,2.0
United_States,maternal_immunization,infant_3_11m,2489.9977631005913,5766.051522266935,2931201.469848827,10.002739726027396,8.492475813719826,19.6659024434377,28.194098944274387,0.698785344035814,2025_2034,3.0
United_States,cocooning_adjunct,infant_3_11m,2625.534602726689,6079.960801851298,2931201.473558338,10.002739726027396,8.954742616217496,20.736532682040316,28.194098944274387,0.6823894732753639,2025_2034,4.0
United_States,resistance_guided_treatment,infant_3_11m,4128.103533927296,9559.891569062262,2931201.477783206,10.002739726027396,14.079458159776546,32.605309496819224,28.194098944274387,0.5006239359660125,2025_2034,5.0
United_States,targeted_pep_high_risk,infant_3_11m,7198.0415587280395,16670.596471768386,2931201.475662223,10.002739726027396,24.54989905143226,56.85733503619796,28.194098944274387,0.12925399389584624,2025_2034,6.0
United_States,pregnancy_tdap_scaleup,infant_3_11m,8028.345219420274,18593.922529249718,2931201.4766034936,10.002739726027396,27.381762527410814,63.41709994201697,28.194098944274387,0.02881228509799716,2025_2034,7.0
United_States,adolescent_booster,infant_3_11m,8195.287192389846,18980.415680099555,2931201.4716544333,10.002739726027396,27.951140863002763,64.73528747173798,28.194098944274387,0.008617338037716027,2025_2034,8.0
United_States,current,infant_3_11m,8266.522628771269,19145.905905481493,2931201.477553425,10.002739726027396,28.194098944274387,65.29971424721647,28.194098944274387,0.0,2025_2034,9.0
United_States,higher_child_coverage,infant_3_11m,8878.790085034108,20564.31905404223,2931201.477965941,10.002739726027396,30.282320314034312,70.13740505974734,28.194098944274387,-0.07406590201330054,2025_2034,10.0
Australia,combined_strategy,infant_0_2m,7446.932193020722,14105.95500474041,50828.70016539903,15.005479452054795,976.3792006797458,1849.45434111254,3285.8336004362427,0.7028519032278089,2025_2039,1.0
Australia,next_generation_vaccine,infant_0_2m,13050.650494849731,18921.15927989606,50828.70015646064,15.005479452054795,1711.0916778180263,2480.7834821165557,3285.8336004362427,0.4792518776389487,2025_2039,2.0
Australia,maternal_immunization,infant_0_2m,15518.50959987012,29445.57751351289,50828.70017766086,15.005479452054795,2034.6566347693288,3860.656802569815,3285.8336004362427,0.38077916224996966,2025_2039,3.0
