country,scenario,intervention,utility_scenario,total_qaly_like_loss,total_qaly_like_loss_per_100k_year,qaly_like_loss_averted_vs_current,qaly_like_loss_averted_vs_current_per_100k_year,relative_qaly_like_loss_reduction_vs_current,infant_life_years_lost,acute_illness_qaly_loss,hospitalization_qaly_loss,infant_life_years_lost_share,acute_illness_qaly_loss_share,hospitalization_qaly_loss_share,estimated_total_hospitalizations,estimated_infant_hospitalizations,estimated_noninfant_hospitalizations,total_symptomatic_cases,total_infant_cases,total_deaths,total_infant_deaths,infant_life_years_lost_per_death,acute_illness_disutility,acute_illness_duration_days,infant_hospitalization_probability_per_case,noninfant_hospitalization_probability_per_case,hospitalization_excess_disutility,hospitalization_duration_days,method_note
Thailand,cocooning_adjunct,cocooning_adjunct,central_exploratory,119.93546630769849,0.006657374328527134,494.1959151651643,0.027431812295547548,0.8047071523685063,51.715538992098374,66.73044743544031,1.4894798801598108,0.4311947131586616,0.5563862758013638,0.012419011039974613,388.59466159169347,160.4800345917776,228.11462699991583,23212.662786471024,401.200086479444,0.8039878902240208,0.738793414172834,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,combined_strategy,combined_strategy,central_exploratory,11.055698074822956,0.0006136793628112049,603.0756833980398,0.03347550726126348,0.9819978291154765,1.89089675474763,8.968894989539445,0.19590633053588302,0.1710336825364065,0.8112463752934995,0.01771994217009406,51.11056230587948,20.422174819907823,30.688387485971663,3119.8941856469355,51.05543704976955,0.0364242068223508,0.027012810782109,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,current,current,central_exploratory,614.1313814728628,0.03408918662407468,0.0,0.0,0.0,260.57724987168245,345.9203788123179,7.63375278886244,0.42430212448473753,0.5632677131442165,0.01243016237104594,1991.5915758085755,808.4952097553244,1183.0963660532511,120330.87462971342,2021.2380243883108,4.042257332755004,3.7225321410240353,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,higher_child_coverage,higher_child_coverage,central_exploratory,673.4636473430883,0.03738260029765881,-59.332265870225456,-0.003293413673584128,-0.09661168222332117,285.0608356544905,380.05126120137095,8.35155048722682,0.42327575776227394,0.5643233494498601,0.01240089278786598,2178.8598681854255,878.7942662336408,1300.0656019517849,132203.5458607626,2196.9856655841018,4.4230433599770045,4.072297652207007,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,maternal_adult_boosting_only,maternal_adult_boosting_only,central_exploratory,122.86741807043244,0.006820121020471796,491.26396340243036,0.027269065603602885,0.7999330081850544,53.75497559755924,67.58787963300416,1.5245628398690314,0.4375039082105947,0.5500878971368971,0.012408194652508218,397.74755518725976,166.8085006955556,230.93905449170418,23510.92670090931,417.02125173888896,0.8339250399649888,0.7679282228222748,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,maternal_cocooning_only,maternal_cocooning_only,central_exploratory,588.1831146437023,0.032648851002782114,25.948266829160502,0.001440335621292567,0.042251979970359343,245.4515847755337,335.41322981916727,7.3183000490012775,0.41730471117692386,0.570253075051886,0.012442213771189963,1909.2922092126544,761.5726473834225,1147.719561829232,116675.88780138176,1903.931618458556,3.8167108633114775,3.5064512110790527,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,maternal_direct_antibody_only,maternal_direct_antibody_only,central_exploratory,396.4069053211703,0.022003742814326148,217.7244761516925,0.012085443809748533,0.35452426422099925,61.25984440807171,328.2521409366184,6.894919976480182,0.15453778323674447,0.8280686752181254,0.017393541545129978,1798.8353724352758,673.8326703648754,1125.0027020704003,114184.85188295224,1684.5816759121883,1.1790707521515928,0.8751406344010244,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,maternal_immunization,maternal_immunization,central_exploratory,78.73093126434442,0.004370194211800263,535.4004502085184,0.02971899241227442,0.8718011591012902,12.455959969073952,64.89758659993504,1.3773846953354376,0.15820922944823584,0.8242959349996383,0.017494835552125956,359.34982855090607,137.02455181654565,222.32527673436041,22575.089052977404,342.56137954136415,0.2414799712129035,0.177942285272485,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,next_generation_vaccine,next_generation_vaccine,central_exploratory,22.431326534544322,0.0012451174120457164,591.7000549383185,0.03284406921202897,0.963474710442662,10.014312755366122,12.148855497057685,0.26815828212051307,0.44644318025258317,0.5416021864934473,0.01195463325396955,69.960580388941,28.41017309439301,41.55040729454798,4226.06616219078,71.02543273598252,0.1555036046928002,0.1430616107909446,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,central_exploratory,396.4069053211703,0.022003742814326148,217.7244761516925,0.012085443809748533,0.35452426422099925,61.25984440807171,328.2521409366184,6.894919976480182,0.15453778323674447,0.8280686752181254,0.017393541545129978,1798.8353724352758,673.8326703648754,1125.0027020704003,114184.85188295224,1684.5816759121883,1.1790707521515928,0.8751406344010244,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,resistance_guided_treatment,resistance_guided_treatment,central_exploratory,296.7595255156022,0.016472518995377133,317.3718559572606,0.017616667628697548,0.5167816944903745,125.5750444504567,167.49499698702388,3.689484078121621,0.4231542163045228,0.5644132119971926,0.012432571698284527,962.5600425242301,389.6581862323192,572.9018562919108,58264.33109477188,974.145465580798,1.950070496775472,1.7939292064350958,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Thailand,targeted_pep_high_risk,targeted_pep_high_risk,central_exploratory,573.9207513671086,0.031857176150909265,40.21063010575426,0.002232010473165416,0.06547561534686219,243.45312942640481,323.3335554378591,7.1340665028446475,0.4241929375205323,0.5633766590032894,0.012430403476178438,1861.226992974291,755.3724360305009,1105.8545569437902,112473.88678445527,1888.431090076252,3.7774227274156784,3.4779018489486404,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,adolescent_booster,adolescent_booster,central_exploratory,39033.689877109064,2.0691587961186713,-293.66367778785207,-0.015566982961297438,-0.007580368590277331,19128.162099436464,19313.52204144066,592.0057362319375,0.4900423751804718,0.4947910920603715,0.01516653275915669,154450.06797051083,89504.20719186752,64945.86077864332,6718346.595844001,223760.5179796688,289.97071285841207,273.2594585633781,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,cocooning_adjunct,cocooning_adjunct,central_exploratory,32651.876561083,1.730861668676576,6088.14963823821,0.32273014448079773,0.15715398866573005,15884.934107284158,16271.299652025142,495.642801773701,0.48649375718322524,0.4983266312913396,0.015179611525435139,129309.66667703164,74573.11651463872,54736.55016239291,5660087.807525888,186432.7912865968,241.6151563240093,226.9276301040594,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,combined_strategy,combined_strategy,central_exploratory,6979.902780230422,0.3700015877906999,31760.12341909079,1.683590225366674,0.8198271022245018,1533.9562476686106,5314.635026445844,131.31150611596738,0.21976756639266132,0.7614196348835673,0.018812798723771406,34258.234006326486,16175.278410304627,18082.955596021857,1848733.7556279472,40438.196025761565,26.76830879792699,21.91366068098015,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,current,current,central_exploratory,38740.02619932121,2.053591813157374,0.0,0.0,0.0,18980.492005549713,19171.845759376476,587.6884343950255,0.48994525475778544,0.4948846874995763,0.015170057742638356,153323.71475913076,88854.44088983122,64469.273869299526,6669063.489154531,222136.10222457803,287.74853451492737,271.1498857935673,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,higher_child_coverage,higher_child_coverage,central_exploratory,39360.05939200625,2.086459500984357,-620.0331926850413,-0.03286768782698335,-0.016004976080679745,19297.16592331541,19465.79371084304,597.0997578477975,0.4902727846806686,0.49455702078529906,0.015170194534032238,155779.06182422,90324.00819201642,65455.05363220359,6771315.383700401,225810.02048004104,292.48948322856404,275.6737989045059,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,maternal_adult_boosting_only,maternal_adult_boosting_only,central_exploratory,33147.347690945324,1.757126376134294,5592.678508375888,0.2964654370230799,0.1443643450213743,16329.352071408199,16314.103174915263,503.89244462186207,0.4926292210060836,0.492169187321485,0.015201591672431384,131461.93957009653,76627.86295699474,54834.076613101795,5674977.318702666,191569.65739248684,247.99095327388588,233.27645816297428,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,maternal_cocooning_only,maternal_cocooning_only,central_exploratory,38122.08998506368,2.0208352852059304,617.9362142575337,0.03275652795144346,0.01595084657605006,18426.269049425977,19118.370362426813,577.4505732108914,0.483348868245299,0.5015037310367148,0.015147400717986289,150652.72990377006,86305.75692326704,64346.97298050302,6650461.690358469,215764.3923081676,279.7992764852736,263.23241499179966,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,maternal_direct_antibody_only,maternal_direct_antibody_only,central_exploratory,27092.089687679323,1.4361398026613106,11647.936511641889,0.6174520104960632,0.30066929876898174,7494.229166506005,19046.005540119128,551.8549810541919,0.2766205653716759,0.7030098364387405,0.020369598189583695,143975.0227357454,79715.00721587066,64260.01551987476,6625289.070027152,199287.51803967665,123.59608603746112,107.0604166643715,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,maternal_immunization,maternal_immunization,central_exploratory,22916.53924281259,1.2147957034054673,15823.486956508623,0.8387961097519065,0.40845318160331745,6277.736571636677,16173.020755408053,465.78191576785696,0.2739391190406549,0.7057357388934923,0.020325142065852814,121519.17481014982,66933.50450943042,54585.670300719394,5625900.791345515,167333.76127357603,104.3206610697013,89.68195102338109,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,next_generation_vaccine,next_generation_vaccine,central_exploratory,16940.15354766876,0.8979901164701467,21799.87265165245,1.1556016966872271,0.5627221969208276,7213.441829123494,9486.022270783704,240.6894477615614,0.4258191526319536,0.5599726262274131,0.014208221140633297,62794.15771065022,30560.360685856183,32233.797024794043,3299780.604194045,76400.90171464045,111.79380562338764,103.0491689874785,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,central_exploratory,27092.089687679323,1.4361398026613106,11647.936511641889,0.6174520104960632,0.30066929876898174,7494.229166506005,19046.005540119128,551.8549810541919,0.2766205653716759,0.7030098364387405,0.020369598189583695,143975.0227357454,79715.00721587066,64260.01551987476,6625289.070027152,199287.51803967665,123.59608603746112,107.0604166643715,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,resistance_guided_treatment,resistance_guided_treatment,central_exploratory,31450.558807342648,1.6671803409095804,7289.467391978564,0.3864114722477934,0.1881637186942916,14705.294494451775,16269.493117677548,475.77119521332554,0.46756862364615864,0.5173037851994913,0.01512759115435014,124125.30646547652,69262.26928100914,54863.03718446738,5659459.391649261,173155.67320252286,223.7065584772728,210.07563563502535,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_Kingdom,targeted_pep_high_risk,targeted_pep_high_risk,central_exploratory,35070.300980617554,1.8590612871568162,3669.7252187036574,0.19453052600055765,0.09472696791227153,17126.92223716695,17412.481771953215,530.8969714973911,0.48835971629192904,0.4965022051443654,0.015138078563705628,138507.22774244435,79935.04220513548,58572.18553730886,6057056.159243725,199837.6055128387,259.8117430441438,244.67031767381357,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,adolescent_booster,adolescent_booster,central_exploratory,6758.352365605652,0.07139264788128279,-215.83341989669134,-0.0022799816518798977,-0.0329893457990289,2586.9876141936284,4072.2147877238917,99.14996368813178,0.3827837724708209,0.6025454973978644,0.014670730131314544,25867.517312207234,12002.079282692142,13865.438029515091,1416549.0011582396,30005.198206730354,40.24802746951028,36.95696591705183,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,cocooning_adjunct,cocooning_adjunct,central_exploratory,2015.9969762595877,0.02129622050898183,4526.5219694493735,0.047816445720421055,0.6918622639095575,767.1173034080549,1219.318298978029,29.561373873503882,0.3805151061443248,0.6048214919648891,0.014663401890786092,7712.351290926637,3559.862044889592,4152.489246037046,424148.5797159286,8899.65511222398,11.962287303530726,10.95881862011507,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,combined_strategy,combined_strategy,central_exploratory,56.661249686195205,0.0005985477564396455,6485.857696022766,0.06851411847296324,0.9913395360171853,11.728138194804739,43.890772069448055,1.042339421942417,0.20698693127592896,0.7746170850894855,0.018395983634585625,271.93890990319125,122.31971713278809,149.61919277040317,15267.718569872288,305.7992928319702,0.2062063888002808,0.1675448313543534,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,current,current,central_exploratory,6542.518945708961,0.06911266622940289,0.0,0.0,0.0,2505.06771057867,3941.4644816125306,95.98675351776104,0.3828904022084136,0.6024383749316641,0.014671222859922452,25042.258373115874,11622.146298101978,13420.112075013894,1371066.5732466443,29055.36574525494,38.9660776815435,35.78668157969528,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,higher_child_coverage,higher_child_coverage,central_exploratory,6931.914683602878,0.07322609379587362,-389.3957378939167,-0.004113427566470734,-0.059517708871031916,2653.819434486247,4176.398184403841,101.6970647127899,0.3828407526081839,0.6024883996744675,0.01467084771734851,26532.03777596179,12311.93679728923,14220.100978672559,1452789.939860479,30779.841993223075,41.27391859331688,37.911706206946384,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,maternal_adult_boosting_only,maternal_adult_boosting_only,central_exploratory,2112.4595461651265,0.022315214184541583,4430.059399543834,0.046797452044861305,0.6771183142617226,817.2839013751818,1264.146656058235,31.028988731709696,0.3868873621077601,0.5984240779205053,0.014688559971734589,8095.24152446926,3792.6329078779186,4302.608616591342,439742.4439288289,9481.582269694796,12.715028876946493,11.67548430535974,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,maternal_cocooning_only,maternal_cocooning_only,central_exploratory,6326.510403674315,0.06683083467401953,216.00854203464587,0.0022818315553833624,0.033016112574854595,2380.1627404636533,3853.6960517424927,92.65161146816908,0.37622047362497035,0.6091345474598984,0.014644978915131288,24172.14363482054,11042.858107518548,13129.28552730199,1340535.6979989954,27607.14526879637,37.11286773004209,34.002324863766475,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,maternal_direct_antibody_only,maternal_direct_antibody_only,central_exploratory,4862.818310065093,0.05136895156510395,1679.7006356438678,0.017743714664298936,0.2567360751390001,954.4652748343901,3819.386420940672,88.9666142900317,0.19627821028370146,0.785426511419372,0.018295278296926707,23210.754192452914,10179.226373225647,13031.527819227269,1328600.847855791,25448.065933064117,16.7212627638207,13.63521821191986,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,maternal_immunization,maternal_immunization,central_exploratory,1472.9651479544402,0.015559840102445974,5069.553797754521,0.053552826126956915,0.7748626851251974,286.82707037630735,1159.2472847528977,26.89079282523522,0.1947276694052364,0.7870160990317974,0.018256231562966328,7015.61577101226,3059.580807817254,3956.0349631950057,403252.4483390437,7648.952019543134,5.053367516839083,4.097529576804391,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,next_generation_vaccine,next_generation_vaccine,central_exploratory,55.96484361089074,0.0005911911893650981,6486.55410209807,0.06852147504003779,0.9914459791289414,23.702670615079434,31.477961508879563,0.7842114869317378,0.4235278629540725,0.5624595635027194,0.014012573543207946,204.59517542986944,97.5352183542665,107.05995707560294,10949.83375344596,243.83804588566625,0.3683001642451955,0.3386095802154205,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,central_exploratory,4862.818310065093,0.05136895156510395,1679.7006356438678,0.017743714664298936,0.2567360751390001,954.4652748343901,3819.386420940672,88.9666142900317,0.19627821028370146,0.785426511419372,0.018295278296926707,23210.754192452914,10179.226373225647,13031.527819227269,1328600.847855791,25448.065933064117,16.7212627638207,13.63521821191986,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,resistance_guided_treatment,resistance_guided_treatment,central_exploratory,3202.0299924214523,0.03382501937082849,3340.4889532875086,0.0352876468585744,0.5105814719082218,1218.2298511045583,1936.8494830734337,46.950658243460445,0.38045547792739554,0.6048817430372478,0.014662779035356639,12249.091373874235,5652.945744217073,6596.1456296571605,673746.9273262587,14132.364360542682,18.962403117202644,17.403283587207977,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
United_States,targeted_pep_high_risk,targeted_pep_high_risk,central_exploratory,5760.382605665793,0.06085047722341657,782.1363400431683,0.008262189005986319,0.11954666796282609,2203.702421257678,3472.1741514314567,84.50603297665812,0.38256181439930087,0.6027679737829044,0.014670211817794836,22047.020389088844,10224.425221430907,11822.595167657939,1207820.579819371,25561.063053577265,34.28238668630766,31.48146316082397,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Australia,adolescent_booster,adolescent_booster,higher_burden,51158.54279465871,6.645458194936104,-13.72129220572242,-0.0017823851718601347,-0.0002682831184592782,16515.29579659316,32719.130935387082,1924.1160626784604,0.32282576661502305,0.6395633876186789,0.03761084576629792,234261.1306311026,111808.75509119674,122452.37553990586,4268093.77648219,186347.92515199457,215.87378608980757,206.4411974574145,80.0,0.1,28.0,0.6,0.03,0.3,10.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Australia,cocooning_adjunct,cocooning_adjunct,higher_burden,49535.31422415154,6.434601962103218,1609.5072783014475,0.20907384766102588,0.031469603979833116,15853.615978265498,31819.540533359606,1862.1577125264353,0.32004674294638624,0.6423607285374927,0.03759252851612109,226717.7015000935,107574.04090450151,119143.660595592,4150745.4213605695,179290.0681741692,207.54028638936757,198.17019972831872,80.0,0.1,28.0,0.6,0.03,0.3,10.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Australia,combined_strategy,combined_strategy,higher_burden,26361.79190261834,3.4243779523255737,24783.029599834645,3.2192978574386704,0.48456576583508093,3281.5982924104196,22023.520810051716,1056.6728001562055,0.12448312711566775,0.8354333761304089,0.040083496753923364,128649.91341901803,44698.13093876273,83951.78248025531,2872889.6342397816,74496.8848979379,46.9635567095415,41.019978655130245,80.0,0.1,28.0,0.6,0.03,0.3,10.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Australia,current,current,higher_burden,51144.821502452985,6.643675809764244,0.0,0.0,0.0,16511.671194483966,32709.510398855607,1923.6399091134172,0.3228415059321703,0.6395468678541933,0.03761162621363644,234203.15893455857,111787.36271477582,122415.79621978273,4266838.811850717,186312.27119129305,215.82637607149204,206.3958899310496,80.0,0.1,28.0,0.6,0.03,0.3,10.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
