analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,grid_fitness_R,grid_VE_inf,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
fitness_resistance_grid,fitness_0.70_VEinf_0.50,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,48452.50310339003,261739.12797831968,4071.4829104462433,1039.7192079161243,2194.617182039015,1.3942008374776005,1.2801490913584206,11599.26227107154,0.044316118727316646,0.30000000000000004,0.0586593797118662,363902665.5191899,3651564.168678226,26.013698630136986,2.764911977294113,0.043009587261151005,1.0945485394066363,2.3103497683494694,0.00014727804069915768,0.0013476574324114317,3.5930279095180246,3940.9209159282946,11.215266237480442,35.82225845365622,7343.0,9495.0,9,3.245890410958904,0.8148824614888935,0.18511753851110652,5.40197329784613,0.4470214514068759,0.34481022789990473,0.0002746989689997554,0.02643263610861039,0.038179698430685645,0.3821344178985801,0.9881883953637225,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.7,0.5,1.438792831407114,0.029892828433881195,0.9701071715661188,0.25,calibrated_country_scenario_analysis,0.9883672312219935,0.9881883953637225,0.9883906053733175,0.8126164884932092,0.9883537123390657,0.9883803515846619
fitness_resistance_grid,fitness_0.70_VEinf_0.55,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,38495.209731118935,207894.05724311425,3236.0161048760137,830.5666913143073,1753.13877842944,1.1134892600571493,1.022629572880072,10988.080853537998,0.05285423258005101,0.3,0.07029808207411575,363902665.492507,3651564.1622151234,26.013698630136986,2.1961132573556768,0.03418403567266988,0.874366418880542,1.8455901151902505,0.00011762474398558894,0.0010765576886614119,2.8367647904173396,3234.2623596100275,7.26114874166846,28.28236352351131,7336.0,9495.0,9,3.111643835616438,0.8148325630775386,0.1851674369224614,5.4005175889470705,0.44603267401817664,0.3440682002067323,0.00027627466252767244,0.026370794340328168,0.03810578195441831,0.3812798230609025,0.9906182830616341,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.7,0.55,1.438792831407114,0.023758830963342026,0.9762411690366579,0.25,calibrated_country_scenario_analysis,0.9907073080874037,0.9906182830616341,0.9907728489088296,0.8224899888511379,0.990698602467168,0.9907178029682584
fitness_resistance_grid,fitness_0.80_VEinf_0.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5091705.076479139,27527408.490957294,437960.8441997847,112164.92200628322,236867.36794654574,150.12965304121116,138.29956931264405,124066.53203189127,0.004507018235030984,0.29999999999999993,0.001134013587382749,363902665.72014296,3651564.1686509238,26.013698630136986,290.7890080721527,4.626450742761842,118.07991101907056,249.3585091503277,0.015859121974526286,0.14559276239231014,406.7541548421773,369528.12962629535,106292.74527652677,4055.3129106797833,4424.0,9495.0,9,3.010958904109589,0.8150314411851826,0.1849685588148174,5.406324222924595,0.4674962471233103,0.3609603111239776,0.0002824044474025777,0.027667560830474194,0.039622655335371515,0.39992362651006197,-0.24224019644257466,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.05,1.438792831407114,3.215508613729508,2.215508613729508,0.25,calibrated_country_scenario_analysis,-0.2549432508007281,-0.24224019644257466,-0.248798136498392,-1.0042673309134402,-0.2540898547425423,-0.2553165738690337
fitness_resistance_grid,fitness_0.80_VEinf_0.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4097879.2061497727,22155745.882444922,350651.4719687143,89363.97587685107,188700.5753702724,119.69109598989596,110.1531356265388,106727.22594059134,0.004817135315907216,0.3,0.0013734175533908185,363902665.47571814,3651564.1718829954,26.013698630136986,234.0448202633609,3.704147951842473,94.07656263442126,198.65165267978344,0.012643709309861693,0.11596203348683343,330.74667297342035,296203.0888631593,69759.38507400246,3297.5231751302285,5152.0,9495.0,9,3.2434931506849316,0.8150421462724611,0.184957853727539,5.406637132982185,0.4642107345497796,0.3583710751767867,0.00027941714766909045,0.02750853827532687,0.039405819119820676,0.39701696000696296,0.0001689361212000584,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.1,1.438792831407114,2.57448318547701,1.57448318547701,0.25,calibrated_country_scenario_analysis,0.00016229329619532606,0.0001689361212000584,0.00015512675558981837,-0.7241546835270547,0.00017494117074690063,0.00016278067327502033
fitness_resistance_grid,fitness_0.80_VEinf_0.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3121824.525018328,16880184.181450903,265758.24007846543,67399.52866636572,142309.62976901873,90.33137600042024,83.05462631387175,91760.32781241124,0.005435979064330574,0.30000000000000004,0.0017481852405851887,363902665.4931791,3651564.1774769216,26.013698630136986,178.3158054588849,2.807368339558843,70.95382572431878,149.81429201836806,0.009542260852475977,0.08743449097758561,255.73113791853848,224828.38795783347,40959.78457171167,2549.623088716711,6251.0,9495.0,9,3.2434931506849316,0.8150598067259953,0.18494019327400477,5.407153427802545,0.4609596880282248,0.35579268394516755,0.00027647578363344593,0.02733149724370056,0.03918162019332306,0.39417009480756765,0.2382412852106739,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.15,1.438792831407114,1.9511970578928217,0.9511970578928217,0.25,calibrated_country_scenario_analysis,0.24590877349098728,0.2382412852106739,0.24221902627969438,-0.4823677610417063,0.24542780248773244,0.24613034251314603
fitness_resistance_grid,fitness_0.80_VEinf_0.20,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,2180738.370916614,11793907.062527344,184706.92695180845,46613.44025466076,98413.92855875354,62.50833893690846,57.42447179596658,77457.11035536116,0.006567553054701001,0.3,0.0023965903690626607,363902665.6454445,3651564.1611452317,26.013698630136986,124.58632049718965,1.9511732861101347,49.07158842911984,103.6037625960269,0.006603141696176632,0.06045273702898418,178.33423060708168,156594.596051682,20139.146982429214,1777.9808738012725,7343.0,9495.0,9,3.2434931506849316,0.8150961882813668,0.18490381171863315,5.408217335842124,0.4578364087404138,0.35328620249380277,0.00027355306859697565,0.02710661142536248,0.038941505672321644,0.39151473857413266,0.46777171447169763,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.2,1.438792831407114,1.3561182982833755,0.3561182982833755,0.25,calibrated_country_scenario_analysis,0.4784713331239814,0.46777171447169763,0.47332810859561225,-0.25130245272191454,0.4778441692923484,0.4787699517111853
fitness_resistance_grid,fitness_0.80_VEinf_0.25,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1277889.833127091,6912136.002711109,107715.81960763289,27060.13564078193,57126.48972459963,36.304221654334725,33.32784600933068,56809.83122460848,0.008218853217345012,0.3,0.004010752619815375,363902665.6155166,3651564.168307531,26.013698630136986,73.01715935687669,1.137868693912016,28.48714510539223,60.139040829262576,0.003835039033986327,0.03508538160788525,108.33408775067525,91616.70490972971,6962.419141610804,1080.083926287562,14.0,9495.0,9,3.0109589041095894,0.8151237428450667,0.1848762571549332,5.40902339429104,0.45472846457310107,0.35080182588154485,0.00027085452397576556,0.026855695358650317,0.03869311689862116,0.3889087977918539,0.6880733183195831,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.25,1.438792831407114,0.7908495713029099,0.2091504286970901,0.25,calibrated_country_scenario_analysis,0.6972410448763187,0.6880733183195831,0.6928599517996019,0.08224976604552103,0.6967370859870843,0.6974900379314284
fitness_resistance_grid,fitness_0.80_VEinf_0.30,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,505083.4289080433,2731627.4586245506,42417.7311112482,10631.843294428856,22443.11855301712,14.2693598603727,13.091685075341898,35202.22128462675,0.012886904168971869,0.3,0.009855821515076883,363902665.57997227,3651564.1622053636,26.013698630136986,28.855867041860783,0.44808467761555504,11.19251090212071,23.62665081922898,0.0015073605648652751,0.013782071826592579,41.35252500040172,36393.16709459948,1101.0946830166945,412.2820294824282,14.0,9495.0,9,3.0109589041095894,0.8150979822254509,0.1849020177745492,5.408269807089389,0.45184758633627176,0.3485501888157775,0.0002691931632678621,0.02669353429136852,0.03849591329554357,0.3863889455860918,0.8767287726367559,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.3,1.438792831407114,0.3114309911992932,0.6885690088007068,0.25,calibrated_country_scenario_analysis,0.8810469463423951,0.8767287726367559,0.8790504122280558,0.43131591621963694,0.880802632444294,0.8811694834869739
fitness_resistance_grid,fitness_0.80_VEinf_0.35,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,182832.7279011277,988518.6509491672,15341.987953205544,3857.099076573115,8141.720895734471,5.176302084396883,4.749140366059846,25589.75383747345,0.025886971189569754,0.3,0.02668917581747067,363902665.6740125,3651564.164241095,26.013698630136986,10.442332706371424,0.16206688910794556,4.060502233291805,8.5710725142535,0.0005468047416409921,0.0049995850974445975,14.095569523603086,13479.184658922622,146.62471549235843,140.53192668034336,8806.0,9495.0,9,3.0109589041095894,0.8150437245411877,0.18495627545881232,5.406683268893403,0.45012069561559603,0.34720113271023595,0.00026983674166053634,0.026609961145370335,0.0383887072262283,0.3848521905023369,0.955390729804964,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.35,1.438792831407114,0.11264087891614459,0.8873591210838554,0.25,calibrated_country_scenario_analysis,0.9568453276903808,0.955390729804964,0.9562539751672319,0.5866031976344666,0.9567603881203746,0.9568930355837317
fitness_resistance_grid,fitness_0.80_VEinf_0.40,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,98524.13213590407,532521.9535703445,8271.423255109232,2090.4266186721948,4412.476681077588,2.8045785019015685,2.5738479384618898,22154.86104374726,0.041603657643047146,0.3,0.047134587915145035,363902665.5677754,3651564.169051154,26.013698630136986,5.625358114298003,0.08737614968351816,2.2006647415475173,4.645167530977927,0.00029626493944673906,0.002709579163259812,7.450111151936264,7493.9856579148145,43.39928736119998,74.2771316976936,7343.0,9495.0,9,3.2434931506849316,0.814985783261442,0.18501421673855808,5.404990046862674,0.44902118283323206,0.3463360745999773,0.0002714641723589525,0.02655527258032006,0.03832231529909105,0.38387213078146204,0.9759686722260645,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.4,1.438792831407114,0.06072879137023906,0.939271208629761,0.25,calibrated_country_scenario_analysis,0.9766115223059675,0.9759686722260645,0.9764149282202544,0.6420931295194471,0.9765722935155368,0.9766377148401253
fitness_resistance_grid,fitness_0.80_VEinf_0.45,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,66365.58957531801,358605.1809311958,5575.046122224935,1416.5028538111471,2989.9340467069396,1.8998324114730274,1.7440681407445338,20204.10030414498,0.05634079310198662,0.3,0.06585930448247242,363902665.47228634,3651564.178537244,26.013698630136986,3.788167889389127,0.05889265360649637,1.4912017722801574,3.1476074597761494,0.00020069102508989332,0.0018360411314796753,4.949777195034326,5212.5023276574875,20.08355196606839,49.34896204840899,7343.0,9495.0,9,3.2434931506849316,0.8149341027282835,0.18506589727171655,5.403480677651728,0.44806841981680623,0.3455914354915699,0.0002731573598616603,0.026492683320703318,0.03825663348232398,0.3830459456539172,0.9838170828702735,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.45,1.438792831407114,0.04093198987438685,0.9590680101256132,0.25,calibrated_country_scenario_analysis,0.9841516343582828,0.9838170828702735,0.9841033569540952,0.6736072369647037,0.9841299802892014,0.9841694543669602
fitness_resistance_grid,fitness_0.80_VEinf_0.50,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,49801.0410337131,269025.00416833675,4185.6662002365665,1069.036295764819,2256.4987588695535,1.4334267724767256,1.3162466977068084,18718.100996458765,0.06957755118087948,0.3,0.08241682932246892,363902665.5702574,3651564.169068824,26.013698630136986,2.841877184575406,0.04421577582899168,1.1254116564049226,2.3754946543496103,0.0001514217183289098,0.001385658636822944,3.686449603517608,4037.230086915157,11.541358850798893,36.75366677288976,7343.0,9495.0,9,3.2434931506849316,0.8148832254917423,0.18511677450825778,5.4019955925463226,0.44710564810991005,0.3448559252045963,0.0002747957624842291,0.02643160005306815,0.038187409219111366,0.3822118430752463,0.9878596027615233,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.5,1.438792831407114,0.03073116216860035,0.9692688378313996,0.25,calibrated_country_scenario_analysis,0.9880392206383747,0.9878596027615233,0.9880650240310631,0.6976132264719295,0.9880260432468598,0.9880527010811112
fitness_resistance_grid,fitness_0.80_VEinf_0.55,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,39717.27825633947,214494.75611974555,3339.3303379273975,857.1685636024954,1809.2895181953797,1.1490957551742969,1.0553835610003655,17465.600320989666,0.08142670075924457,0.3,0.09683219489376334,363902665.5748854,3651564.17274985,26.013698630136986,2.26584051361484,0.03527540768313682,0.9023711316737955,1.9047019447351416,0.0001213860778322812,0.001111038946980635,2.922801659300742,3321.3931652918554,7.494994452898924,29.140145610033926,5880.0,9495.0,9,3.2434931506849316,0.8148333368384699,0.1851666631615301,5.40054015623563,0.4461073588760583,0.34410922692774765,0.00027634946452612265,0.026370123263700862,0.03811266520270501,0.3813482209451263,0.9903204107257091,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.8,0.55,1.438792831407114,0.024517364079885008,0.975482635920115,0.25,calibrated_country_scenario_analysis,0.9904096763546874,0.9903204107257091,0.9904782595102178,0.7178470973207127,0.99040116792719,0.9904205017955067
fitness_resistance_grid,fitness_0.85_VEinf_0.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5093732.570767756,27538455.170464747,438143.29716661957,112212.677994745,236968.3653725006,150.19259007594303,138.3584731785593,179858.88086114632,0.006531189921432001,0.3,0.0015884948550424706,363902665.6372424,3651564.1681037033,26.013698630136986,290.9057010329809,4.628378107129897,118.1301854253018,249.46483268757834,0.015865770405618575,0.1456547725606395,407.5950225671194,369688.2481958972,106196.36769500969,4063.6963071958,4424.0,9495.0,9,3.0085616438356166,0.8150320147140702,0.18496798528592961,5.406340986274825,0.467505996177321,0.36096565544525694,0.00028241143373229893,0.02766613965533079,0.03962288931050874,0.3999345557777492,-0.24273870429615196,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.85,0.05,1.438792831407114,3.2168481841846717,2.2168481841846717,0.25,calibrated_country_scenario_analysis,-0.25547756272582434,-0.24273870429615196,-0.24931838146549246,-1.9055803622526142,-0.2546155916315975,-0.25585123207162885
