analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,portfolio,program_layers,timeliness_applied,resistance_guided,implementation_intensity,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
program_portfolio_factorial,timeliness_pregnancy_tdap,symptom_protective,country_timeline,timeliness_pregnancy_tdap,2025-01-01,2050-12-31,2025,2050,6192076.925712241,33426841.28727037,409706.02024809486,133800.4895063687,390997.86617009476,101.87988378544519,86.26072889601917,27783422.28953663,0.8311710355987817,0.0030000000000000005,0.998738154370561,72519115.50047687,680692.9507559646,26.013698630136986,1771.9062345441523,21.717895668602488,755.621566139776,2208.1116525264633,0.054004983510903964,0.48714670107141983,5737.689847400514,467716.9591479914,160715.46044556313,11399.786102727434,3120.0,9495.0,8,3.287671232876712,0.8147573420863338,0.18524265791366626,5.398324615197746,0.44804445942979704,0.3232633390908964,0.0007811285459689692,0.015615156458997402,0.04642870003301305,0.38521947439181753,0.04355631535129545,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,timeliness_pregnancy_tdap,pregnancy_tdap_scaleup,True,False,2,Routine timeliness plus pregnancy Tdap scale-up.,7.268426842942312,2.9879774726893893,1.9879774726893893,0.25,calibrated_country_scenario_analysis,0.39780302861650774,0.04355631535129545,0.15787955962961808,0.06316407296454363,0.6460179233271222,0.6819408342332371
program_portfolio_factorial,timeliness_targeted_pep,symptom_protective,country_timeline,timeliness_targeted_pep,2025-01-01,2050-12-31,2025,2050,5695565.2432535635,30633535.165078036,383447.70406387746,139473.1912867733,373163.3634577991,222.06033431481794,207.66824058927926,27388994.771262664,0.8940853422129967,0.003,0.998923823620972,72519115.50400835,680692.9493216855,26.013698630136986,1623.8373071510312,20.325982092662798,787.6574431491262,2107.393528651351,0.11771082030059038,1.1727804741307393,8795.281099834321,434093.80739152,180500.75379411475,17474.68509504402,3480.0,9495.0,9,3.1952054794520546,0.8140741767947679,0.18592582320523224,5.378489027294292,0.44474556217244476,0.32139355381640683,0.00043137879036383,0.015633682136598687,0.046404249400880906,0.3822762518446013,0.12348130667492485,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,timeliness_targeted_pep,targeted_pep_high_risk,True,False,2,Routine timeliness plus targeted high-risk PEP.,7.268426842942312,2.796476119505757,1.796476119505757,0.25,calibrated_country_scenario_analysis,0.37227185272676044,0.12348130667492485,0.21185158760969924,0.07646386972390984,0.2284504519756575,0.23428901884544917
program_portfolio_factorial,timeliness_infant_exposure,symptom_protective,country_timeline,timeliness_infant_exposure,2025-01-01,2050-12-31,2025,2050,5232716.066003442,29693699.406173695,350917.1688269266,111874.45210420198,326026.34858941997,85.66629999352357,71.86798282287265,24166528.422834165,0.813860479028411,0.0029999999999999996,0.9983310085893463,72519115.48476884,680692.948504074,26.013698630136986,1574.0180372924558,18.601587689486205,631.7970083782342,1841.193121548599,0.045410408293510805,0.40586546518571803,4823.55281059812,403709.7134998951,130149.89552983268,9583.555707360174,3120.0,9495.0,8,3.5812133072407044,0.8237768896887434,0.1762231103112566,5.67462461781395,0.5821270282294831,0.4461843073563321,0.0007307195847026308,0.01576274332352145,0.047180869200122356,0.5184526961211366,0.15037286871292688,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.1499965269595851,1.6570722974665014e-16,United_Kingdom,timeliness_infant_exposure,maternal_immunization,True,False,4,Routine timeliness plus infant-exposure reduction composite.,7.268426842942312,2.559231604229251,1.5592316042292511,0.25,calibrated_country_scenario_analysis,0.496485726764615,0.15037286871292688,0.2787156982289102,0.18512299088651463,0.7023520871259432,0.7350095349931851
program_portfolio_factorial,timeliness_infant_exposure_targeted_pep,symptom_protective,country_timeline,timeliness_infant_exposure_targeted_pep,2025-01-01,2050-12-31,2025,2050,4827468.917554068,27370120.5341369,322698.48016419355,102376.83287206308,299081.7303506087,78.76905837419689,65.98212306090203,24062528.838097453,0.8791531921858323,0.003,0.9983967845448956,72519115.53611906,680692.948237136,26.013698630136986,1450.8486390933708,17.10575772583032,578.1603891201869,1689.0267529015634,0.04175428493357699,0.3726258067734892,7644.410227839312,372099.9323207203,145990.20163205365,15188.105986799159,3480.0,9495.0,9,3.195205479452055,0.8236226650323628,0.1763773349676372,5.669662715923711,0.5797665533438123,0.44479632677824926,0.0007296464599953851,0.015767763248097776,0.047094432425252256,0.5161747112104669,0.21685753350203096,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.1499965269595851,1.6570722974665014e-16,United_Kingdom,timeliness_infant_exposure_targeted_pep,maternal_immunization;targeted_pep_high_risk,True,False,5,Routine timeliness plus infant-exposure reduction and targeted high-risk PEP.,7.268426842942312,2.3534332938137936,1.3534332938137936,0.25,calibrated_country_scenario_analysis,0.5392317403109662,0.21685753350203096,0.3367171269336815,0.18862977800448655,0.72631658159735,0.7567117820025879
program_portfolio_factorial,routine_timeliness_resistance_guided,symptom_protective,country_timeline,routine_timeliness_resistance_guided,2025-01-01,2050-12-31,2025,2050,5376425.463981595,28835181.93976766,356734.15418696485,123372.48369529324,327969.6043169946,194.70962616155305,181.6149473172282,62360.929211277435,0.0021626681371922675,0.0030000000000000005,0.0014468994218647816,72519115.50639912,680692.9474139035,26.013698630136986,1528.509326083829,18.90993726852122,696.7307081612681,1852.1674187537515,0.10321262410894563,1.025647754401424,2402.7467864374457,809556.1237887654,419034.49098836165,4773.837581870861,7140.0,9495.0,8,3.4285714285714284,0.8135463311723806,0.18645366882761955,5.3632626608410785,0.43449005806258145,0.3138518886520929,0.0003986338997057393,0.015422492933455205,0.04600624916282217,0.3726626820665984,0.1749376668596594,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,routine_timeliness_resistance_guided,resistance_guided_treatment,True,True,3,Routine timeliness plus resistance-guided management.,7.268426842942312,2.601654756542385,1.601654756542385,0.25,calibrated_country_scenario_analysis,0.44473644074502017,0.1749376668596594,0.2667593147955959,0.9978972367651612,0.32348060033110415,0.3303523008236726
program_portfolio_factorial,infant_exposure_resistance_guided,symptom_protective,country_timeline,infant_exposure_resistance_guided,2025-01-01,2050-12-31,2025,2050,4879331.469028112,26791983.594271503,344546.2057935586,133711.8413425557,294391.1268980962,83.64521472645835,71.37363392942873,40531.42428650924,0.0015128190917217275,0.003,0.0006135566890624396,72519115.48021914,680692.9496299493,26.013698630136986,1420.2024765598837,18.26387258843902,755.1209379470992,1662.5371517925796,0.04433906160359811,0.4030736908289815,2229.6817375441765,768176.6354267083,367372.74184033094,4429.987600249365,7140.0,9495.0,8,3.287671232876712,0.8178809175565716,0.18211908244342834,5.490912794987477,0.5529784832188154,0.4290805259958396,0.0007052085500215234,0.027765218398496962,0.03932784132776823,0.4851802149425286,0.2333997912715966,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.1499965269595851,1.6570722974665014e-16,United_Kingdom,infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,False,True,5,Infant-exposure reduction plus resistance-guided management.,7.268426842942312,2.5127683036630346,1.5127683036630346,0.25,calibrated_country_scenario_analysis,0.39820200814164886,0.2333997912715966,0.291810741821373,0.9986333111144547,0.7093743562274213,0.7368322902453002
program_portfolio_factorial,timeliness_infant_exposure_resistance_guided,symptom_protective,country_timeline,timeliness_infant_exposure_resistance_guided,2025-01-01,2050-12-31,2025,2050,4593029.18015866,25876366.592403263,302978.8011995137,91368.39814304354,265288.2463698004,70.10666829221734,58.401347373100805,38692.55342356514,0.0014952854097732729,0.003,0.0005956217326791535,72519115.49830927,680692.9513117713,26.013698630136986,1371.6670055588127,16.06044741656824,515.9916252837755,1498.1822620850885,0.037162483157245914,0.32981432051189985,2153.0083647312717,696689.7480483078,320824.60809294437,4277.651021117071,7140.0,9495.0,8,3.5812133072407044,0.8225010005265938,0.17749899947340647,5.633834573528532,0.5641282523348405,0.4330029209204593,0.0006788582256393647,0.015559684600594455,0.04683383364409933,0.5010558758645075,0.2595983809459179,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.1499965269595851,1.6570722974665014e-16,United_Kingdom,timeliness_infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,True,True,6,Routine timeliness plus infant-exposure reduction and resistance-guided management.,7.268426842942312,2.2096180870504374,1.2096180870504374,0.25,calibrated_country_scenario_analysis,0.5887774936781307,0.2595983809459179,0.377249469425605,0.9986953164452463,0.7564140916870477,0.7846634956269123
program_portfolio_factorial,timeliness_infant_exposure_targeted_pep_resistance_guided,symptom_protective,country_timeline,timeliness_infant_exposure_targeted_pep_resistance_guided,2025-01-01,2050-12-31,2025,2050,4248125.303354356,23842471.45560062,278344.6229727503,81942.16683478988,237685.19537101244,62.98082365659752,52.3080531116678,298140.9727474896,0.012504616952260458,0.0029999999999999996,0.029918979919473,72519115.53392072,680692.9474279128,26.013698630136986,1263.8533038933929,14.754626927840407,462.7581630511912,1342.2974842258484,0.03338518081422308,0.2954032033292839,1965.1007438370243,641480.1365061038,432297.7846356138,3904.3114487153616,9330.0,9495.0,8,3.287671232876712,0.8218252956173103,0.17817470438268965,5.612468972319248,0.5552136878314213,0.4263363785040751,0.0006592860871219755,0.015496975003591568,0.04672759979505426,0.4923298269456534,0.31779431223702126,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.1499965269595851,1.6570722974665014e-16,United_Kingdom,timeliness_infant_exposure_targeted_pep_resistance_guided,maternal_immunization;targeted_pep_high_risk;resistance_guided_treatment,True,True,7,"Routine timeliness plus infant-exposure reduction, targeted PEP, and resistance-guided management.",7.268426842942312,2.029961537298438,1.0299615372984379,0.25,calibrated_country_scenario_analysis,0.6312022110041493,0.31779431223702126,0.4278832018855834,0.9899469125264552,0.7811728682820142,0.8071305917709632
program_portfolio_factorial,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,5356022.029656767,27828743.23829033,420055.98450333206,83814.31001858739,167170.4806848016,175.98836943193862,158.2073734934333,27482194.296629265,0.9875470861657799,0.827,0.997282844366394,112682952.55908544,730751.2266704642,26.013698630136986,949.3651191854461,14.33002189059923,440.9065152984784,879.4029812231544,0.060037644492374566,0.8322524128164406,6346.084428985381,322028.34375973,60429.50686101251,19591.658373898917,2100.0,9285.0,8,3.287671232876712,0.8075363309153223,0.19246366908467752,5.195785805995592,0.28980666905131724,0.2254877088394097,1.1822612568699812e-05,0.016586319778689268,0.023812390224637964,0.2493961364354213,0.0,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,,False,False,0,Current practice.,7.836584827693876,1.8286054710922106,0.8286054710922106,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
program_portfolio_factorial,routine_timeliness,symptom_protective,country_timeline,routine_timeliness,2025-01-01,2050-12-31,2025,2050,5151281.591889311,27065761.059327945,386358.4580242608,61441.085758503235,153455.7616687411,156.92731521021432,139.78596711804647,26709450.52924852,0.9868353773870095,0.827,0.9973357292797806,112682952.80590379,730751.2352107939,26.013698630136986,923.3363216451835,13.180445829203075,323.2118082858318,807.25647355555,0.05353505104631682,0.7353463020297424,6029.341108548092,301787.19835189066,55199.783927726065,18613.807111923845,2100.0,9285.0,8,3.287671232876712,0.8096753466271377,0.1903246533728625,5.25418006694547,0.29370394703675146,0.22633347004973034,1.149029252998775e-05,0.009297622054436116,0.028255589342255995,0.25613924534752935,0.027417054820951248,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,routine_timeliness,,True,False,1,Routine timeliness improvement only.,7.836584827693876,1.6819119704573875,0.6819119704573875,0.25,calibrated_country_scenario_analysis,0.2669379996700143,0.027417054820951248,0.08022151266078181,0.0281179791919135,0.10830860177436863,0.11643835535991276
program_portfolio_factorial,infant_exposure,symptom_protective,country_timeline,infant_exposure,2025-01-01,2050-12-31,2025,2050,3869720.238055857,20991304.357052296,297958.32236358954,51865.13515757542,113062.92984919973,40.954475199198015,27.447910986684967,20670528.112439178,0.9847186130429598,0.827,0.9988788397814649,112682952.67077042,730751.2302116808,26.013698630136986,716.1089515396787,10.16471478860851,272.83736979906183,594.7693437626348,0.013971435884546354,0.14439017303885462,4232.655009613876,231927.69537516212,35122.88864221082,13067.070249863555,2820.0,9285.0,8,3.135029354207436,0.8156512729159789,0.1843487270840211,5.424501789720671,0.405941525994024,0.33346451171604424,0.00034310085282941114,0.016750307573018212,0.02441954092769141,0.364428576640485,0.24569700552737195,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,0.15000508382540959,2.2471172848738243e-16,Japan,infant_exposure,maternal_immunization,False,False,3,Infant-exposure reduction composite without routine timeliness changes.,7.836584827693876,1.2970847648694117,0.2970847648694117,0.25,calibrated_country_scenario_analysis,0.3811899764363227,0.24569700552737195,0.29066997410859163,0.2478574349147058,0.7672887399809869,0.8265067526209564
program_portfolio_factorial,timeliness_pregnancy_tdap,symptom_protective,country_timeline,timeliness_pregnancy_tdap,2025-01-01,2050-12-31,2025,2050,5127987.629978181,26989119.08131008,377594.79160830344,51088.44966043322,145385.17611068633,49.27147683449481,32.178854503887706,26629602.23188526,0.9866791928872631,0.827,0.9973436556182617,112682952.47528489,730751.2235399248,26.013698630136986,920.7217175779061,12.881477310566336,268.75160582108316,764.8010421539302,0.01680874379114933,0.16927737832883538,6003.89810438561,297599.2970186727,54445.11180572359,18535.259308573608,2100.0,9285.0,8,3.287671232876712,0.8099979619738941,0.19000203802610602,5.2631014403256104,0.29392003651593507,0.2263076921497693,0.0003549472083804726,0.009288788037971752,0.02822877515895723,0.25604752611062565,0.030171113003227168,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,timeliness_pregnancy_tdap,pregnancy_tdap_scaleup,True,False,2,Routine timeliness plus pregnancy Tdap scale-up.,7.836584827693876,1.643761612206915,0.643761612206915,0.25,calibrated_country_scenario_analysis,0.3904567173660034,0.030171113003227168,0.10108460410398412,0.031023434866282673,0.7200299258778577,0.7966033201023759
program_portfolio_factorial,timeliness_targeted_pep,symptom_protective,country_timeline,timeliness_targeted_pep,2025-01-01,2050-12-31,2025,2050,5060062.132988257,26586508.218723685,379328.64391643286,60171.83478255675,150194.02252121674,153.51652278267255,136.73947853982204,26357807.305708256,0.9913978582244071,0.827,0.9982109361686295,112682952.60652062,730751.2275033024,26.013698630136986,906.9868271463813,12.940626890943456,316.53489668975203,790.0980512555938,0.05237147457188178,0.7193202080246426,5316.017296560429,296293.1105156726,73781.0475592693,16411.630824212676,2100.0,9345.0,8,3.287671232876712,0.809675565841148,0.19032443415885214,5.254186118663887,0.2931046218247841,0.22584450652132068,1.1437158816460108e-05,0.00926459414358634,0.028197592225771808,0.25563099829660946,0.044638559813129475,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,timeliness_targeted_pep,targeted_pep_high_risk,True,False,2,Routine timeliness plus targeted high-risk PEP.,7.836584827693876,1.6513094894618245,0.6513094894618245,0.25,calibrated_country_scenario_analysis,0.2820816067183215,0.044638559813129475,0.09695693452636933,0.04091329021201617,0.12768938493947912,0.13569465493024135
program_portfolio_factorial,timeliness_infant_exposure,symptom_protective,country_timeline,timeliness_infant_exposure,2025-01-01,2050-12-31,2025,2050,3581954.9526107367,19674401.900510956,263788.39205409173,35122.540178472096,99705.46123444331,34.60130736858422,22.052181195171247,19348333.851602443,0.9834267872254838,0.827,0.9987338205534954,112682952.77021559,730751.232499108,26.013698630136986,671.18341314402,8.99902290407314,184.76268159421264,524.5021656649707,0.011804081108198037,0.11600585014402436,3886.9002036072006,209285.16023610102,29844.942801360557,11999.654577140042,2820.0,9285.0,8,3.135029354207436,0.8179383052799326,0.18206169472006725,5.4926435873156665,0.4135043011480109,0.3380466058577454,0.0003328615355711733,0.009383936360190302,0.028895719041908796,0.37489178421034064,0.2930186702272488,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,0.15000508382540959,2.2471172848738243e-16,Japan,timeliness_infant_exposure,maternal_immunization,True,False,4,Routine timeliness plus infant-exposure reduction composite.,7.836584827693876,1.1483347787254594,0.14833477872545942,0.25,calibrated_country_scenario_analysis,0.5809481677927908,0.2930186702272488,0.3720161078862114,0.29596837709660084,0.803388670056598,0.8606121781290644
