analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,fitness_R,fitness_label,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,9547223.825785138,49740213.78238213,772653.9822480995,167773.62505605142,335583.8424638555,353.9946646529767,320.3142039149758,49504131.75374292,0.9952536989552941,0.30000000000000004,0.9997945909275268,112693122.02293065,730837.6561717086,26.013698630136986,1696.712003372265,26.356366136047335,882.4714576218589,1765.1353871294402,0.12075279758029227,1.6848187093257212,15814.937585178843,586093.4145989369,160497.2423627446,48828.34770059155,1001.0,9495.0,7,3.8292237442922374,0.8080582470442307,0.1919417529557692,5.209913865017366,0.3137528818910446,0.24396855168846346,1.3476228652144635e-05,0.01691357684385411,0.02424158069265714,0.2725842481258812,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.15,strong_advantage,7.836584827693876,3.3632464543618545,2.3632464543618545,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,508799.13503976393,2760345.5355240284,43606.395168047806,16136.95919632829,33620.667969595306,20.459503988125945,19.161452774825733,32787.85556076298,0.011878170735801916,0.3,0.0004886616841218963,5518948.273170127,54340.24492304276,26.013698630136986,1922.671202281197,30.373284484104634,1141.55805987064,2378.3876523440013,0.14250715580598236,1.3555162771254956,3092.18147458256,40280.44015788337,51835.74177681269,467.5504002596185,1519.0,9495.0,8,3.4328767123287673,0.8156755636235327,0.18432443637646717,5.42521664331898,0.5302188165839178,0.4124803144504562,0.0004327223119185968,0.02766943921124581,0.03891197011899733,0.463204684941756,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.85,moderate_cost,25.11070274470987,1.2095752473714996,0.20957524737149957,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,507372.87229855044,2752543.4414222226,43488.611807699206,16098.366065976572,33539.84533151667,20.40979445065852,19.115172066703924,140710.87909580348,0.05112031184623158,0.30000000000000004,0.002282707638766126,5518948.2718735365,54340.24485127583,26.013698630136986,1917.2367882882204,30.291244517552652,1138.827912622827,2372.6701139757265,0.14216091260665023,1.3522422968228134,3065.818202006697,40167.9273654142,49808.62761640145,463.564166242282,7364.0,9495.0,7,4.001826484018265,0.8156712571132415,0.18432874288675855,5.425089892867902,0.5302346911856411,0.4124973014878257,0.00043289336120476613,0.02768596844577698,0.038917825845135784,0.4631980035335237,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.9,mild_cost,25.11070274470987,1.2063081159261535,0.2063081159261535,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,537678.7941899688,2916513.2506949464,46690.90465168958,17760.169723386236,37025.94542860244,22.526522863838856,21.132570494883385,2668553.323955339,0.9149806959798575,0.30000000000000004,0.9978840209193564,5518948.275129188,54340.24489200098,26.013698630136986,2031.4471373337199,32.52174649698423,1256.386947337439,2619.283220478983,0.15690462018276105,1.49495675700094,4285.603506090637,43034.63379266558,11648.807928297894,648.00065966648,2618.0,9495.0,8,3.695890410958904,0.8156432877300144,0.18435671226998568,5.424266834046843,0.5367588096327036,0.4178191866112633,0.00045222600468873135,0.02788672682111786,0.03909664780344901,0.4693232090034481,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.95,near_neutral,25.11070274470987,1.2951348605261819,0.2951348605261819,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,555146.2377621473,3011746.8381433,48752.674724408855,18983.0217893971,39676.779351087695,24.26644229774234,22.778943433877547,2941941.4071120378,0.9768222779726412,0.3,0.9989442618657711,5518948.272501366,54340.24479319854,26.013698630136986,2097.7804555406697,33.95783699244988,1342.8937455017692,2806.8080742545276,0.1690237297936102,1.611424198205289,12310.354875163725,44755.85035593289,10333.493659705848,1861.3756649907837,2625.0,9495.0,8,3.70958904109589,0.8156730071959212,0.18432699280407888,5.425141401090939,0.5439889495202849,0.4234742421382695,0.00047472161455430035,0.028132787647437756,0.03915883677192505,0.4762226034863678,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.0,neutral,25.11070274470987,1.3523252350874113,0.3523252350874113,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,588858.3139634926,3196975.7898712046,52503.41803628258,21036.841199343202,44056.24806937592,27.00656902642102,25.4017723118185,3177939.7568588955,0.9940456123963717,0.30000000000000004,0.9988830367571218,5518948.277207306,54340.244694849614,26.013698630136986,2226.7984938748727,36.5703526992261,1488.1846966335117,3116.6197218802,0.18810961103707602,1.7969679223037252,17046.798527910418,48052.8974474473,11094.297097144787,2577.5451881509925,2618.0,9495.0,7,4.193607305936073,0.8158077030707775,0.1841922969292225,5.429108690599904,0.5533487290894694,0.4308714551568115,0.0005008946456002481,0.028280382938162932,0.039274823424771795,0.48529262808093443,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.05,mild_advantage,25.11070274470987,1.45636516313469,0.4563651631346901,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,614122.1693147984,3336968.8696260005,55694.86768620623,23029.874887203754,48286.762064945564,29.606450047715747,27.91116882070512,3322702.391267578,0.9957247193738366,0.3,0.9990693008212221,5518948.272964633,54340.2448206292,26.013698630136986,2324.308267283515,38.79330208520024,1629.175548193099,3415.894026473329,0.20621863523268255,1.9744872252627141,16814.678962018897,50791.32225171503,11871.477469142315,2542.4477648736697,2611.0,9495.0,7,4.196803652968036,0.8159640699963655,0.18403593000363463,5.433721556330062,0.5638161453054991,0.4392865600787099,0.0005285730922363646,0.028447405147268057,0.039446979127676904,0.49539318793831766,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.1,moderate_advantage,25.11070274470987,1.5448911358473596,0.5448911358473596,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,642102.0337642651,3491936.1528791483,59222.86149778849,25235.046558722235,52946.07252225637,32.439073817196835,30.647251925260978,3483020.964969201,0.9974469212724303,0.3,0.9996260116671791,5518948.273588067,54340.24490575249,26.013698630136986,2432.2480625826197,41.250665485343454,1785.1734300747885,3745.502179819667,0.22594878883681072,2.16804275413053,18457.06442522264,53708.29385071959,12466.22024684353,2790.783119043458,2268.0,9495.0,8,3.712328767123288,0.8161186214029591,0.1838813785970409,5.438288572935968,0.5742183489999525,0.447610799865465,0.0005554250807217265,0.0286287812433141,0.03965504051268714,0.5053791021632296,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.15,strong_advantage,25.11070274470987,1.6427523317336798,0.6427523317336798,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,338970.97489934845,1837011.267017995,25960.65522494766,7321.506550145202,15478.018535193663,9.632993575533602,8.816550936465399,12497.393136156708,0.006803111859212285,0.3,0.0008751070673435516,10933229.702010524,96543.81606191548,26.013698630136986,645.8939890623739,9.127778072441265,291.52371490482375,616.2952162701935,0.033869648808488605,0.3510525687633268,1094.7653988674817,24067.100372901834,14638.731537136282,327.92661851044795,2177.0,9495.0,9,2.9965753424657535,0.8154769211352756,0.18452307886472422,5.419376297818607,0.46033225630807595,0.3603501885845936,0.0002911039339726214,0.025259156728799085,0.036201221488743704,0.3985807741565604,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,0.85,moderate_cost,5.954795201043958,1.5328450037779702,0.5328450037779702,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,338913.5140170582,1836687.9269808622,25957.72669389494,7321.209948988457,15477.357169329802,9.632472337241902,8.816185996335458,24301.10685650925,0.013230939507755833,0.30000000000000004,0.00166368626036669,10933229.70248396,96543.81601176385,26.013698630136986,645.7803025316883,9.126748399208607,291.5119051547732,616.2688826886601,0.033867816130840236,0.3510380379606068,1086.5715221774494,24063.378898925534,14545.74583275356,325.4722202779095,2541.0,9495.0,8,3.4246575342465753,0.8154757217933247,0.18452427820667522,5.419341073806865,0.4603317510457118,0.3603438562143405,0.00029114287653521424,0.025258088278800165,0.036202931480875125,0.3985795884095013,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,0.9,mild_cost,5.954795201043958,1.5326720888081191,0.5326720888081191,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,342968.01592955785,1858771.6662520634,26280.510225076476,7405.064287569271,15655.213190905022,9.741539765291467,8.917162434767352,171295.33059001085,0.09215512249301842,0.3,0.016160598153838055,10933229.702061739,96543.81605177061,26.013698630136986,653.5449552331331,9.240239234538867,294.85077089841104,623.3506555325957,0.03425129770052051,0.3550586620201453,1069.80773746741,24359.64085891039,13805.053504500664,320.4507871444974,1813.0,9495.0,8,3.1452054794520548,0.815486742047719,0.18451325795228085,5.419664749828556,0.46058977553421343,0.3604535960174,0.00029097932689040214,0.025247477504091086,0.03623100105177973,0.3988203176514522,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,0.95,near_neutral,5.954795201043958,1.5517308190412535,0.5517308190412535,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,490154.724381671,2657142.796281608,38045.76124008764,10979.663766185662,23237.68414089373,14.444211187258729,13.256433154828278,2501104.3338385876,0.9412758461226173,0.3,0.9948196790637079,10933229.70251689,96543.81600870773,26.013698630136986,934.2526041797979,13.376906791119875,437.18220414962457,925.2653076076818,0.05078591160363542,0.5278373536026174,3180.7222470155784,35126.931240964506,5757.765859770692,952.7552588089584,2177.0,9495.0,9,3.245890410958904,0.8155331640182867,0.18446683598171354,5.421028634649165,0.4684853027387533,0.3668888062973875,0.0003030804575583088,0.025503143984795237,0.0364832390882631,0.4061958392081365,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,1.0,neutral,5.954795201043958,2.246409211315062,1.2464092113150622,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,629610.4141099459,3416025.719397207,49602.69225149915,14718.596858173476,31207.625735070586,19.399416981751866,17.864366574661275,3360774.653200132,0.9838259220698067,0.3,0.9972638561952294,10933229.702289598,96543.81599799344,26.013698630136986,1201.0761818387882,17.440328941337114,586.0569826352298,1242.6080522307798,0.06820843750102863,0.7113135085034781,6891.874209547378,45645.21819757747,8476.861429307184,2064.395720884029,1456.0,9495.0,9,3.1236301369863013,0.8156892055774547,0.18431079442254528,5.425618196335429,0.47780261891610526,0.37435680448569586,0.0003187246243807745,0.02555370106649979,0.03664407938975271,0.4152861138354719,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,1.05,mild_advantage,5.954795201043958,2.9287873642202813,1.9287873642202813,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,776648.9569935759,4215361.093460049,62136.830008780555,18953.082155377273,40244.35685242635,25.0231306852553,23.105168736454228,4181757.5887249988,0.9920283211829268,0.30000000000000004,0.9995224049571042,10933229.70239748,96543.81603804811,26.013698630136986,1482.1228594403642,21.847337423134213,754.6633855143209,1602.4276337282608,0.08798144021616545,0.9199888819447323,9769.116967443668,56822.116194532166,11876.403963107563,2926.2465697164466,1442.0,9495.0,9,3.1212328767123285,0.8157574310304013,0.18424256896959867,5.427627315406175,0.4867740425995693,0.3813450627273025,0.0003350015902620965,0.02579624578456217,0.03691250189429683,0.4237302933304482,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,1.1,moderate_advantage,5.954795201043958,3.6688646184345806,2.6688646184345806,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,956260.1243720697,5188931.697080983,77954.28803490961,24679.26478553496,52435.83565609656,32.54979926530419,30.138497997295048,5118759.53695427,0.9864765689310985,0.30000000000000004,0.9995298751709437,10933229.701879762,96543.81603924757,26.013698630136986,1824.4307223441117,27.408762792032462,982.6653713702561,2087.8612213889305,0.11444524085595793,1.2000381123351882,11281.324681221002,71410.37766065601,15970.329790622793,3379.214084418485,728.0,9495.0,8,3.4273972602739726,0.8157115606455158,0.18428843935448425,5.426276349741453,0.49636658660667426,0.38908073905409135,0.00035533258608892525,0.02607384281135593,0.03724643831562093,0.4326909728936084,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,1.15,strong_advantage,5.954795201043958,4.602805279890621,3.602805279890621,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1279857.245704972,6922848.893268972,107885.08746347357,27102.265080254438,57215.48518958596,36.36014159065257,33.37974125115916,80483.74596098474,0.011625812898969731,0.3,0.0054492365769938916,363902665.5174595,3651564.1713825706,26.013698630136986,73.13032625245539,1.139656775066919,28.53149620625975,60.23272939704629,0.0038409462030801317,0.035140013502680964,110.54420967472625,91760.58717909202,6963.938658709812,1102.1187002233924,21.0,9495.0,9,3.133219178082192,0.8151256418510932,0.18487435814890696,5.409078955095279,0.4547521345298927,0.35081517454795225,0.0002708565596426782,0.02685089346874725,0.03869297392148441,0.3889374105800183,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,0.85,moderate_cost,1.438792831407114,0.7920923361512408,0.20790766384875925,0.25,calibrated_country_scenario_analysis
