analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,mechanism_scenario,resistant_importation,treatment_differential,pep_differential,fitness_R,mechanism_interpretation,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,598501.7210866617,3249696.3785694176,49810.65237873245,21265.95223996232,43850.14836853616,28.371155214234772,26.78295990577155,2853155.812936349,0.877976118554302,0.01,0.998160132030524,5519092.250374349,54728.13779798032,26.013698630136986,2263.4610660051785,34.693848039185596,1493.7298459939027,3080.0537229768256,0.1976092463545159,1.8812468928680286,7915.934904543821,366404.0342931618,16296.659335315475,1196.952739346181,2618.0,9495.0,8,3.578082191780822,0.8158284186074839,0.1841715813925159,5.429719354305531,0.5489092663300799,0.42777754556905945,0.00047969513665607386,0.02755056719554162,0.03862231587682211,0.48225668812106004,,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,25.11070274470987,1.381635886175851,0.3816358861758511,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,538885.2120423606,2924648.293256784,43933.911038867074,17963.717215674453,36974.1585376519,23.86477130588376,22.48559251822629,152136.18330663015,0.05201862516508497,0.01,0.14341380417988084,5519092.302744547,54728.1400033103,26.013698630136986,2037.0603002747064,30.600611437424234,1261.7793534945142,2597.081065990855,0.1662216216371644,1.5793978523460868,3263.5183432483277,330740.471476463,57750.00536823976,493.4701087147256,56.0,9495.0,7,4.001826484018265,0.8157435841824668,0.18425641581753313,5.427219429853057,0.5362151900635724,0.41722879186036077,0.00044583263989230647,0.027293957234359994,0.03851109872155664,0.4699643014677635,,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,25.11070274470987,1.2186282378684499,0.21862823786844987,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,538255.0553385005,2921286.989096011,43872.41378647119,17931.142418555333,36906.83466447898,23.821587750444827,22.44424757791146,29212.869890960093,0.009999999999999995,0.01,0.009999999999999998,5519092.2793674525,54728.13899931484,26.013698630136986,2034.7191113963665,30.557777831354475,1259.491308604127,2592.3522552527843,0.16592084256204737,1.576493794577547,3257.9376466207873,330354.7274994836,57638.606145397534,492.6262606061741,56.0,9495.0,7,4.001826484018266,0.8157472862654062,0.18425271373459373,5.427328475826125,0.5361504941061708,0.41718552974894435,0.00044551849790022224,0.02728931122794715,0.03850561873185662,0.46991004564846683,,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,25.11070274470987,1.216922447054659,0.2169224470546589,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,538215.1138397875,2921066.844939623,43868.490870495385,17929.010111143212,36902.417759264645,23.818760598947975,22.441526001681392,1318.3553217447698,0.0004513266528044891,0.01,1.6126270988440188e-05,5519092.272945155,54728.13861967606,26.013698630136986,2034.5657801393834,30.55504549856054,1259.341543132022,2592.0420278736524,0.16590115123145513,1.5763026408038983,3256.2167346036936,330318.1489663882,57606.533431234195,492.3660443557795,56.0,9495.0,8,3.43013698630137,0.8157470737884083,0.18425292621159178,5.427322217133329,0.536141111003592,0.41717792804481224,0.00044549748959789396,0.02728929209020903,0.03850547630058013,0.46990084512320496,,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,25.11070274470987,1.2168136355720927,0.21681363557209266,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,454495.6878616371,2367000.062582904,36536.32618870358,13465.407802885888,24630.70852292789,26.21908725193282,25.584305310009704,853554.0464976674,0.3606058402745698,0.02,0.8040205641429261,72860571.63664156,1082943.4229642777,26.013698630136986,124.88307693570488,1.9276589411632379,47.798210551994394,87.4317220286037,0.013833207452027275,0.09081670825983193,328.03536276812684,275855.9868012755,3594.8630333249093,654.8176451594195,9387.0,9495.0,9,3.1284246575342465,0.8079866177250183,0.19201338227498185,5.2079703411916505,0.4444600653645146,0.33477721146664613,5.0051523193193476e-73,0.024349082171540914,0.03492940016540729,0.3851815830275664,,True,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,1.2583435121916404e-05,1.4841774395108882e-16,South_Africa,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",2.2755885830098617,0.8471034507536391,0.15289654924636087,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,446830.69460708846,2326976.6853625826,35925.29754223543,13237.532492838189,24213.86249405858,25.774358686312517,25.150998503974197,778694.665653302,0.33463793193611996,0.019999999999999997,0.7761135658376662,72860693.72670081,1082943.3746824297,26.013698630136986,122.77123523206724,1.8954178540265638,46.98932277086577,85.95204588757397,0.013598545585513206,0.08927860138225928,317.7763257085576,271202.5243088485,3595.7218109374,634.3398230423982,9387.0,9495.0,9,3.1284246575342465,0.807978009656137,0.19202199034386314,5.2077368753925075,0.44447009739149657,0.33476751074506667,4.90395548645745e-73,0.0243495477908951,0.03493905478762605,0.3851814948129754,,True,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,1.2583435121916404e-05,1.4841774395108882e-16,South_Africa,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,2.2755885830098617,0.8329352098961333,0.16706479010386666,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,377827.6644726391,1967008.1662213365,30449.175744743963,11213.69853653522,20511.792503268767,21.822926186702976,21.303517990738452,159632.01104691642,0.08115472715783018,0.019999999999999997,0.1791020908663817,72860644.4354605,1082943.3950848687,26.013698630136986,103.77937483015369,1.6064988835066334,39.80531041917148,72.81079165683734,0.011513778516595049,0.0756211827773782,191.451292457755,229597.72586142208,3430.7381593935106,382.1716314102423,9387.0,9495.0,9,3.1284246575342465,0.8079175923308677,0.1920824076691323,5.206098841298002,0.44513841230183226,0.3350415943683563,4.579244902053025e-73,0.024341550177251065,0.03506215073742521,0.385734711387156,,True,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,1.2583435121916404e-05,1.4841774395108882e-16,South_Africa,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,2.2755885830098617,0.7059707081944309,0.29402929180556914,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,378507.4702084062,1970508.629676397,30503.07740229082,11231.326006433967,20544.0205557402,21.85737182353095,21.337049770122963,156352.3610116134,0.07934619450882083,0.020000000000000004,0.16943296363287297,72860599.59151752,1082943.4126310349,26.013698630136986,103.96412331209052,1.6093437261276005,39.867882073424276,72.92519052167629,0.011531959136423383,0.07574020944123044,189.63028740272253,229988.73457427422,3699.1378546335095,378.53634084586724,9387.0,9495.0,9,3.1284246575342465,0.8079138225999214,0.19208617740007863,5.205996670531852,0.44511342055936354,0.3350186270354764,4.37907596031881e-73,0.024350937944623,0.03506474218219479,0.3856977404325458,,True,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,1.2583435121916404e-05,1.4841774395108882e-16,South_Africa,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,2.2755885830098617,0.7072208650295492,0.2927791349704508,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,370192.5092947637,1927157.3106925022,29837.517154606852,10985.03510568797,20093.513096273968,21.377130308941545,20.868894492555153,38543.14621385005,0.020000000000000004,0.020000000000000004,0.019999999999999983,72860731.08077699,1082943.3611336225,26.013698630136986,101.67672229344602,1.5742258967768115,38.99362414919076,71.32602581372262,0.011278563144759647,0.07407840033487531,180.65380354116266,224963.66589726222,3539.5188946069293,360.61830680910055,9387.0,9495.0,9,3.1284246575342465,0.8079074773808999,0.19209252261910015,5.205824705539934,0.44513314998526987,0.33501773376931177,4.394985274841959e-73,0.024345647106263118,0.03507330145972614,0.3857142014192806,,True,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,1.2583435121916404e-05,1.4841774395108882e-16,South_Africa,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,2.2755885830098617,0.69178844916449,0.30821155083551,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,369503.63113159395,1923579.3589924527,29778.40992739054,10961.983758895029,20051.33309164887,21.33256577939657,20.825129790415723,1015.0971620141177,0.0005277126505172176,0.020000000000000007,0.00021822582694148288,72860647.39034224,1082943.3932456432,26.013698630136986,101.4880663154317,1.571109207088855,38.91179753514436,71.17629716782474,0.011255063849467114,0.07392304640026603,180.8948983262938,224549.75726525878,3524.6204360981137,361.099161689422,9387.0,9495.0,9,3.1284246575342465,0.8079082989718006,0.19209170102819956,5.205846971250453,0.4450904288522284,0.3349938516993616,4.4011764943304866e-73,0.024347446421937303,0.03506953650261722,0.38567344592767383,,True,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,1.2583435121916404e-05,1.4841774395108882e-16,South_Africa,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,2.2755885830098617,0.6904188300201392,0.30958116997986085,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,461251.8349179796,2499461.5765452962,36232.46528076339,10653.508449355219,22247.314190415258,14.675652721380187,13.53981130339793,1939413.2228703557,0.775932401229777,0.010000000000000002,0.9962468160312328,10931390.396264058,97232.01061879404,26.013698630136986,878.9596844000899,12.741494627108887,421.1931345850925,879.5615120132126,0.0516083431943723,0.5353049271682885,2514.8602022210257,283830.5224311721,7935.989884356385,753.175853767277,4368.0,9495.0,9,3.1212328767123285,0.815459521664057,0.18454047833594317,5.41886532980352,0.4649644023894023,0.3642202135991222,0.00030582919027787167,0.024436450803793024,0.03492204298583101,0.4053000794095003,,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",5.954795201043958,2.139703247036124,1.139703247036124,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,460047.41623115115,2492912.9261187417,36137.11283251667,10627.002451921046,22191.838281822613,14.63912103511457,13.506137222248334,1931566.0972620882,0.7748229298443151,0.01,0.9961739668930746,10931391.32109016,97232.01136020743,26.013698630136986,876.6567143743621,12.707961947171794,420.14520015783586,877.3682305024049,0.05147987165341076,0.5339735971901405,2516.8828443254633,283096.8495426239,7918.697137582476,753.7816789221941,4368.0,9495.0,9,3.245890410958904,0.8154578880749732,0.1845421119250269,5.418817361352543,0.46492626677968335,0.3641959828128438,0.0003058699378985373,0.02443547099164537,0.034919610015758655,0.40526531583438075,,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,5.954795201043958,2.1340720407888942,1.1340720407888942,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,431935.7424752788,2340914.557365087,33813.19801784968,9887.515868322353,20643.530206277155,13.620517898612396,12.559381993672156,1666459.2350084637,0.7118838360697008,0.010000000000000002,0.9934551881923158,10931388.51507334,97232.00924431412,26.013698630136986,823.2052430594996,11.890738090088172,390.9091432654818,816.1549184224083,0.04789786842944047,0.4965430468556432,2063.507707069965,266140.6489693711,8259.932363684362,618.000121913149,4739.0,9495.0,9,3.2482876712328768,0.8154841913745616,0.18451580862543823,5.419589830538429,0.4633300010806355,0.36299567415648826,0.00030279953786664204,0.024312488168349373,0.034798209466536785,0.40391650390788275,,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,5.954795201043958,1.9968340956551387,0.9968340956551387,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,364611.6377729103,1977223.0041034804,28404.10351375259,8116.630227452992,16942.793557097393,11.173524510393682,10.294498505790902,80533.63497873629,0.04073067874063712,0.01,0.1013901169399975,10931391.521749953,97232.01145497343,26.013698630136986,695.3093998528219,9.988574949065848,320.89606110707615,669.8439579314185,0.03929276872380564,0.4069994479245376,1130.7103945076794,225103.3486866631,16816.363159559936,338.6366580842683,1813.0,9495.0,8,3.287671232876712,0.8155940746106006,0.18440592538939926,5.422819239069233,0.4612072155201912,0.36052120668699145,0.00029360518238181685,0.02404477063511706,0.034771852165659874,0.40209698753703244,,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,5.954795201043958,1.677400248343505,0.6774002483435051,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,363710.00146792526,1972372.4013901157,28329.14537050212,8092.305038197882,16891.96080772557,11.140272548423562,10.263542659954126,19723.724013901156,0.009999999999999998,0.01,0.010000000000000005,10931390.973087937,97232.01112331415,26.013698630136986,693.6036737806548,9.962215700340295,319.93435060145566,667.8342556163004,0.039175836982196996,0.40577559054966317,1132.9742787546636,224552.32893060727,16740.82906344306,339.31465215122046,1813.0,9495.0,8,3.1452054794520548,0.8155977029431233,0.18440229705687664,5.422925939428846,0.461171398657143,0.3604970349901169,0.0002934405324612435,0.0240382567065035,0.034765656800123924,0.4020740446180544,,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,5.954795201043958,1.6729736899421461,0.6729736899421461,0.25,calibrated_country_scenario_analysis
