analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,immunity_structure,description,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,2669429.430989404,13860505.806737907,210957.79942792509,42916.54978214064,85513.58646454901,89.6741890087764,80.91082150392842,13601667.934034292,0.9813255103159519,0.827,0.987834689153552,112693121.99779543,730837.6554686909,26.013698630136986,472.8022819370808,7.1960814672045705,225.73649622296023,449.79238745793714,0.030589187570338062,0.4255823323527926,4119.456698917255,161246.56938728667,25692.66877853813,12718.751680430629,4277.0,7829.0,7,3.3369863013698633,0.8074075024237765,0.19259249757622365,5.192310253955885,0.29145577426059044,0.22703984889933854,1.2131151956975816e-05,0.017509844706935437,0.024813527697541284,0.24912027070415674,0.5017218077920715,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,long_natural_immunity,Extended R→W duration (15 years) simulating intrinsically durable immunity.,7.836584827693876,0.9182675394228086,0.08173246057719141,0.25,calibrated_country_scenario_analysis,0.48772430243895715,0.5017218077920715,0.49756600196374323,0.5048632994378921,0.4902152935035947,0.4883384451966618
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5601205.474341449,28807578.70194827,448628.3132153096,88302.98136136067,175893.79952571305,184.4726259539737,166.00811110139506,28462486.02294558,0.9880207676398935,0.8270000000000001,0.9971583702010354,112693122.0441126,730837.6562051477,26.013698630136986,982.6689683390982,15.30337298653923,464.46430805030576,925.1827132848989,0.06292633161173519,0.8731850416002718,6676.269364631963,341360.9961426301,65526.23522195156,20612.866802954515,2086.0,9313.0,8,3.2849315068493152,0.8055648642916791,0.194435135708321,5.143103361216233,0.2904571801190435,0.23826022119583204,1.2019546953724783e-05,0.015293977143004442,0.022136251601650222,0.2530149318274351,-0.0356179231580791,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,short_vaccine_immunity,Faster vaccine waning (3 years) representing rapid aP decline.,7.836584827693876,1.9528115018238952,0.9528115018238952,0.25,calibrated_country_scenario_analysis,-0.05403327162229532,-0.0356179231580791,-0.06848913693774694,-0.03610979826474958,-0.04870001633763121,-0.04979737762248604
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,8443777.237530164,43849478.786439955,659001.7372637516,132620.19463438998,264655.41537628695,279.2963357887491,250.7940964273613,43322546.72556367,0.9879831625036501,0.827,0.9993123158987632,112693122.0289652,730837.6558795397,26.013698630136986,1495.7703503264484,22.47952054831637,697.5681456295164,1392.0593906817642,0.09527209663363662,1.3191503244431146,7370.272015740059,509315.3597459286,107361.26805455657,22755.588045382516,259.0,9495.0,9,3.1308219178082193,0.8074372268219225,0.19256277317807766,5.193111749980994,0.2845353655030696,0.2216436179163241,1.1903232186709259e-05,0.015180310401175073,0.02183209555917639,0.24751105631053147,-0.576366643729971,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",7.836584827693876,2.868535343211689,1.868535343211689,0.25,calibrated_country_scenario_analysis,-0.5830280640426801,-0.576366643729971,-0.5695313397473571,-0.5770553251024002,-0.5877589988759655,-0.5859645833319302
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,589644.0196402651,3200100.651269727,51804.87048606044,20133.443044673637,42045.92023601517,25.64424517644863,24.08686969937741,2844411.4998183427,0.8888506362103783,0.010000000000000002,0.9982291530198222,5518948.275038146,54340.2448038033,26.013698630136986,2228.9750632059977,36.08379143331899,1424.276652831604,2974.405441041494,0.1786205786695014,1.7039492985128588,8751.79297269723,47511.294850258055,15530.700909857094,1323.3066501413248,2261.0,9495.0,8,3.5753424657534247,0.8157420394241949,0.18425796057580496,5.427173929826458,0.544427978163684,0.42383298934777147,0.0004714288655493972,0.02803586124774662,0.03921238668450091,0.47670830136588704,0.0,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,baseline_sirws_boosting,"Current model: SIRWS with immune boosting. R→W in 5 years, W→S in 10 years if not boosted. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.",25.11070274470987,1.4369885144262182,0.4369885144262182,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,581788.1076602979,3157346.7168556806,51167.48661890837,19875.38957879899,41505.19619862813,25.311994009866375,23.77513878946155,2802348.8393813535,0.8875644934466177,0.01,0.9982280286464217,5518948.273230348,54340.244880873826,26.013698630136986,2199.195546327435,35.639832676068885,1406.0214758128895,2936.1536276676597,0.17630634037747106,1.6818968803546328,8507.857244830278,46925.2359838602,15371.104922964436,1286.4225767190787,2261.0,9495.0,9,3.1284246575342465,0.8157351219761874,0.18426487802381283,5.426970189461545,0.5452179944278002,0.4243724171818009,0.0004715961148723587,0.028176228523741617,0.03940199160681509,0.4771681781823711,0.013360184279542109,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,25.11070274470987,1.4193084533875586,0.4193084533875586,0.25,calibrated_country_scenario_analysis,0.012817155282484838,0.013360184279542109,0.01230355102081715,0.014787825333878568,0.012956168695789527,0.012941943631800235
immunity_structure_sensitivity,sirws_weak_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,602767.8645950748,3271549.8042794764,52868.922990598905,20563.87651971799,42948.21583052211,26.199051641438096,24.60750084356357,2914553.6199010583,0.8908785726228482,0.009999999999999998,0.9982561663894798,5518948.274702025,54340.24479626297,26.013698630136986,2278.7417418655737,36.82493890466309,1454.7263057700848,3038.2354851549417,0.18248498767936452,1.7407796998813332,9114.909537312556,48491.61758664731,15810.579983935446,1378.2113497264702,2261.0,9495.0,8,3.575342465753425,0.81575464209452,0.18424535790547988,5.427545157002068,0.5431628878628456,0.4229692300727517,0.0004711616488228415,0.02780703132692771,0.038903286275310665,0.4759814086117845,-0.022327158047794615,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,sirws_weak_boosting,Low boosting efficiency (0.40) — weak natural immune maintenance.,25.11070274470987,1.4665037167237818,0.46650371672378177,0.25,calibrated_country_scenario_analysis,-0.021379029612037748,-0.022327158047794615,-0.02053962290716993,-0.024659624701698357,-0.021634735636477,-0.021614728301520225
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,981044.6406434055,5329545.941092212,83695.09287749209,32656.66501387172,68348.0532366165,41.99670066777785,39.35363158563043,4926837.393907035,0.9244384884497969,0.010000000000000002,0.9994011372693137,5518948.272519272,54340.244832118166,26.013698630136986,3712.2035526018913,58.296377317933285,2310.1923208643234,4835.066522138336,0.2925207947162075,2.78394800720248,13820.09097293393,77104.0971936194,26262.922343458835,2089.653895921449,1897.0,9495.0,8,3.4493150684931506,0.8159234104580483,0.18407658954195166,5.4325213352135515,0.5212518903772201,0.4056290998097777,0.00046457617307755063,0.022598528632061125,0.031548365674613624,0.4666404198974678,-0.6654307229297833,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,sirws_no_boosting,Boosting disabled: equivalent to simple waning-only model. R→W→S without any re-exposure boosting. Tests the null hypothesis that boosting is not needed to explain observed dynamics.,25.11070274470987,2.3215749041597302,1.3215749041597302,0.25,calibrated_country_scenario_analysis,-0.6220109467322896,-0.6654307229297833,-0.6155834787775911,-0.7321113327736459,-0.6376656976570758,-0.6338209188987156
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,358077.5099479454,1945007.4322212897,32514.427474465876,12576.034439203857,26222.828866995675,15.902096893499687,14.984174626828743,1663013.7685373179,0.8550166652258383,0.010000000000000002,0.995717402590537,5518948.273523212,54340.244917972115,26.013698630136986,1354.761470906065,22.647365177761607,889.651718267347,1855.0509599932502,0.11076332059731339,1.0600079673779976,6930.43599814856,29833.04911540165,8908.021825119278,1047.9100763491813,3717.0,9495.0,9,3.245890410958904,0.8158991559538649,0.18410084404613514,5.4318056236037835,0.5722147749539377,0.4439811718926829,0.00048130477668520785,0.03202594065381355,0.04462384576320407,0.49508368376023476,0.3922042947463058,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,long_natural_immunity,Extended R→W duration (15 years) simulating intrinsically durable immunity.,25.11070274470987,0.9019008909470995,0.09809910905290053,0.25,calibrated_country_scenario_analysis,0.3753659316342872,0.3922042947463058,0.3723673629641676,0.4153399504102956,0.37989608256810836,0.3779110854236053
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,620151.2119239509,3294981.7475949214,56071.553313985605,21302.583621446982,44426.84600414071,27.032248214837864,25.420399968136785,2948806.486478814,0.8949386407470122,0.010000000000000002,0.9981995956207217,5518948.2712244205,54340.24501407128,26.013698630136986,2295.062860372556,39.05567599221454,1506.9837936956278,3142.8364804467687,0.1882884752109221,1.7982856662829942,9396.230631507593,50912.44687356872,16396.771063475815,1420.7482410899938,2254.0,9495.0,8,3.4301369863013704,0.8117891814191042,0.18821081858089586,5.313190854489509,0.5487205294476334,0.45026446341491333,0.0004840952927006912,0.026634454419312684,0.03738419459715047,0.48421778513846936,-0.02964941002325916,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,short_vaccine_immunity,Faster vaccine waning (3 years) representing rapid aP decline.,25.11070274470987,1.555339824188811,0.555339824188811,0.25,calibrated_country_scenario_analysis,-0.058069579762346946,-0.02964941002325916,-0.08236065041554808,-0.03670178758141662,-0.054125322419860344,-0.05536336956204169
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,977855.1688718859,5306246.238213684,82341.43086159579,32111.604765168595,67290.83726053106,41.52086278454421,38.83271427350743,4885306.266477522,0.9206708560366643,0.01,0.9993575531559107,5518948.273654154,54340.244857564954,26.013698630136986,3695.9745445762937,57.35350731309037,2271.6337590771104,4760.277124592459,0.289206427729185,2.7470973607641156,14433.188885991436,76030.11600067784,27275.811265721226,2182.35679138813,1897.0,9495.0,8,3.452054794520547,0.815716209732273,0.18428379026772698,5.426413243113802,0.5124159168921402,0.39999460296673306,0.00046142997517128364,0.022474438159923147,0.031410580005770385,0.45806946875127535,-0.6581497947910755,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",25.11070274470987,2.2840263729844503,1.2840263729844503,0.25,calibrated_country_scenario_analysis,-0.594938565347064,-0.6581497947910755,-0.5894534642983436,-0.7175103766770456,-0.6191103500553206,-0.6121943099360547
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,416971.1648443381,2258298.869248352,32186.369410679457,9362.207778782324,19796.010171775055,12.321819272030623,11.295809033058752,1717061.3612794646,0.7603339773406379,0.01,0.9948819625991172,10933229.7027388,96543.81600237574,26.013698630136986,794.0188997449504,11.316741984092847,372.7792325761874,788.2266292603591,0.04332357206772321,0.44977030227996945,2395.372985416618,29675.51936705768,6915.331212083921,717.5113170765776,4739.0,9495.0,9,3.2482876712328768,0.8153605040845979,0.18463949591540202,5.415959326807192,0.46356127718067436,0.36356401113080944,0.0003037259127482032,0.025515863122264087,0.03619652919489872,0.40154515895076326,0.0,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,baseline_sirws_boosting,"Current model: SIRWS with immune boosting. R→W in 5 years, W→S in 10 years if not boosted. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.",5.954795201043958,1.9004418459444021,0.9004418459444021,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,415051.5763660314,2247910.291800592,32041.247288846367,9320.336995257003,19707.281722911455,12.266316018900389,11.2450566722316,1707059.3109487777,0.7593983252692041,0.01,0.9947904180528327,10933229.702048996,96543.81604094876,26.013698630136986,790.3662712843434,11.265716981392579,371.1120446321774,784.6936884421464,0.043128422382407626,0.4477494725523607,2384.3051351077397,29542.467345840054,6881.345582659989,714.1960471755585,4739.0,9495.0,9,3.2482876712328768,0.8153611476934997,0.18463885230650026,5.415978205605401,0.4636409311913838,0.3636250632527811,0.0003037547838278787,0.025528034739486123,0.036213524803535936,0.4015956168645338,0.0046001782975774175,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,5.954795201043958,1.8918731209122932,0.8918731209122932,0.25,calibrated_country_scenario_analysis,0.004472319405281033,0.0046001782975774175,0.004508806817613231,0.005825097784061595,0.00450446901588808,0.0044930257477457936
immunity_structure_sensitivity,sirws_weak_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,420136.2223418921,2275415.638850593,32426.514001631946,9432.561536790132,19945.052441644166,12.414931044055663,11.381012116505158,1733555.4866034621,0.7618632205055745,0.01,0.9949952397013176,10933229.7021677,96543.81602963673,26.013698630136986,800.0371636896415,11.40117693104749,375.5805396552243,794.1611120443977,0.04365095347989277,0.4531628715983173,2412.1191972547795,29897.190354230253,6970.567649562156,722.5274863724619,4739.0,9495.0,9,3.2482876712328768,0.8153584711432676,0.18464152885673246,5.415899695977511,0.4634334136483125,0.36346776218681365,0.0003037199364175844,0.025498002997334644,0.03617021555838564,0.4014614751561746,-0.007579497043249228,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,sirws_weak_boosting,Low boosting efficiency (0.40) — weak natural immune maintenance.,5.954795201043958,1.9146211659888328,0.9146211659888328,0.25,calibrated_country_scenario_analysis,-0.007514654627432282,-0.007579497043249228,-0.007461064896397085,-0.009606019735781013,-0.007556657825390722,-0.007542893403831963
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,671543.3537874625,3636667.4515569396,51453.26629297964,14960.487287341395,31659.862205532296,19.75448701096235,18.08808334566326,3040167.1751644495,0.8359761280517648,0.01,0.9974432101462549,10933229.702002311,96543.81605903164,26.013698630136986,1278.653914297502,18.09099160846933,595.6884421329836,1260.6149541209184,0.0694568653251266,0.7202213392117722,3717.9085338322125,47577.34120905279,12288.58866285552,1113.6643290800605,4004.0,9495.0,8,3.5671232876712327,0.8153410058156517,0.18465899418434853,5.415387451973671,0.45646125180948594,0.3575491988936865,0.00030241018322601127,0.023864570023328886,0.03383135958321201,0.3984629120197191,-0.6103570262900415,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,sirws_no_boosting,Boosting disabled: equivalent to simple waning-only model. R→W→S without any re-exposure boosting. Tests the null hypothesis that boosting is not needed to explain observed dynamics.,5.954795201043958,3.038054374279359,2.038054374279359,0.25,calibrated_country_scenario_analysis,-0.5979657406500329,-0.6103570262900415,-0.5986042301467969,-0.7705640833354235,-0.6032118776326469,-0.601309237145031
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,285320.477952076,1545538.859525049,22250.999964349117,6539.8886647906465,13821.1047714262,8.580382507397204,7.882528761652262,1060627.2554152324,0.686250784882347,0.01,0.9804987542305739,10933229.701944372,96543.81606492364,26.013698630136986,543.412159281986,7.823461611651815,260.4016844766057,550.3211366859326,0.030168663551060498,0.3138621882847068,1734.0837556984698,20532.851385347803,4412.804439768531,519.4283842044317,5831.0,9495.0,9,3.2482876712328768,0.8153909387695653,0.1846090612304347,5.416852202892518,0.47046206291152487,0.36871604821427356,0.00030949767605992993,0.026709414737368566,0.03768300019449516,0.4057601503036012,0.3156181050387439,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,long_natural_immunity,Extended R→W duration (15 years) simulating intrinsically durable immunity.,5.954795201043958,1.3138086781356064,0.3138086781356064,0.25,calibrated_country_scenario_analysis,0.3014587136581107,0.3156181050387439,0.3086825146247709,0.38230090121828364,0.30364321063579724,0.3021722712748641
