analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
vaccine_mechanism,no_vaccine,no_vaccine,country_timeline,,2025-01-01,2050-12-31,2025,2050,14163123.823581958,54379721.477712706,1624134.8663083569,738569.5509783198,1103281.4942263258,1290.6497307578213,1253.5436894014845,49367121.87020169,0.90782226404809,0.003,0.9992055987210504,72517643.19513328,685539.9232704531,26.013698630136986,2882.6452064411965,86.09467757014194,4141.489292471132,6186.592026258616,0.6841677666717141,7.029179256610595,11853.003231257233,1377320.5700232675,493501.9565719081,23549.366003152707,1659.0,9495.0,9,3.0013698630136987,0.7395513724838285,0.2604486275161717,3.8395287759307095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,7.268426842942312,11.845022235277831,10.845022235277831,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
vaccine_mechanism,symptom_protective,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6665850.61807881,34915483.31011362,558380.7243520585,226778.95646662195,466504.3997302016,307.93561578830696,291.3517098840453,29630175.993899003,0.8486256865107271,0.003,0.9989911452700606,72517643.20019731,685539.9220684413,26.013698630136986,1850.8544702403208,29.599517514445452,1271.6508829357906,2615.898498931736,0.1632353205498673,1.6337391479858476,6454.224236350425,533073.0238449663,179264.0406996644,12823.1542549514,3122.0,9495.0,8,3.284931506849315,0.8090861134908597,0.1909138865091402,5.237963661444417,0.43999071464935946,0.324204734465835,0.00045401883992066507,0.027481366119998556,0.0383111488733673,0.37374418081607297,0.35793192091975723,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,7.268426842942312,4.072341670905963,3.0723416709059634,0.25,calibrated_country_scenario_analysis,0.6929484079512521,0.35793192091975723,0.6561980560018069,0.3997994035017066,0.7614103900928266,0.7675775385035413
vaccine_mechanism,infection_blocking,infection_blocking,country_timeline,,2025-01-01,2050-12-31,2025,2050,4643019.380799288,23164765.538377907,337468.0707908127,124807.54987884268,223336.8102182258,184.98716007814332,172.8534994339287,18335228.192936216,0.7915136530330764,0.003,0.997014898809069,72517643.19664091,685539.9223129104,26.013698630136986,1227.9540704069036,17.889034554370944,699.8516679709867,1252.349231294712,0.09806088294510575,0.9692667631957423,4099.489222715378,317724.57168209425,105199.37231503645,8144.802650447904,4221.0,9495.0,8,3.438356164383561,0.7995654489527627,0.2004345510472372,4.989159776970419,0.314218750291575,0.2661207600247062,0.00021804896132469187,0.024482814370752625,0.03067919343499588,0.2588386935245018,0.574018312177787,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,7.268426842942312,2.4611975797405607,1.4611975797405607,0.25,calibrated_country_scenario_analysis,0.8310144932003752,0.574018312177787,0.7922167193184674,0.6285943458250607,0.8566712906920719,0.8621081172556027
vaccine_mechanism,transmission_blocking,transmission_blocking,country_timeline,,2025-01-01,2050-12-31,2025,2050,4541563.501410713,23420070.3172392,344678.0726424629,125699.1053078164,249594.92562578316,175.33926068196746,163.86772817718608,18506065.803844348,0.7901797711607331,0.003,0.9966300917546228,72517643.19119954,685539.9223322108,26.013698630136986,1241.4876649531375,18.271233594480616,704.8510173868264,1399.5902105357527,0.09294657375918843,0.918879530921969,4217.662023818421,313274.0996039295,103650.03997085815,8379.586568337994,4221.0,9495.0,8,3.438356164383561,0.8060824139341833,0.1939175860658168,5.156829869265152,0.3736312289013928,0.28515885282933795,0.0003317733534310462,0.02526806729657834,0.03448752011102816,0.31354386814035523,0.5693234595392731,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,7.268426842942312,2.5137810408344547,1.5137810408344547,0.25,calibrated_country_scenario_analysis,0.8298073551213782,0.5693234595392731,0.7877774316698755,0.6251337914229363,0.8641465174451206,0.8692764124915134
vaccine_mechanism,next_generation,next_generation,country_timeline,,2025-01-01,2050-12-31,2025,2050,3317781.307663222,16546903.30267956,225795.31364514347,78900.1822001795,138243.9524343976,120.37291455392624,111.58629953977791,11688982.559430642,0.706415112581081,0.0030000000000000005,0.9965900950247766,72517643.19603144,685539.9226937264,26.013698630136986,877.144093242067,11.969310633096226,442.42855611651794,775.1955770167027,0.06380915453238335,0.6257142127063036,2375.0420319374366,206047.49497139815,66840.6079475641,4718.697278016891,4949.0,9495.0,9,3.130821917808219,0.7994923130344304,0.20050768696556953,4.98733996254077,0.27347492482871805,0.24074000166354034,0.0001658456698980349,0.022766334823897717,0.02780771610846952,0.22273502822645275,0.6957155562214264,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,7.268426842942312,1.6467539526408663,0.6467539526408663,0.25,calibrated_country_scenario_analysis,0.8931716287306088,0.6957155562214264,0.8609750222539252,0.7632233333317698,0.9067346378453527,0.9109833183452459
vaccine_mechanism,no_vaccine,no_vaccine,country_timeline,,2025-01-01,2050-12-31,2025,2050,11891528.425474865,50841100.04880783,1285826.380262108,281637.661377384,421012.4291780006,509.6987070000355,469.97660517064287,50385590.77514655,0.9910405307276202,0.827,0.9995783843635532,112693122.00555499,736059.3000032583,26.013698630136986,1734.2648567649906,43.86143299513837,1470.875182992359,2198.771040707756,0.17386574134708266,2.454490360954289,12447.269853485785,856387.7716553835,214796.15143259554,38430.73151328603,630.0,9495.0,8,3.43013698630137,0.7661040297306922,0.23389597026930792,4.275404996711143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,3.8573576790026e-05,1.9122999563390094e-16,Japan,7.836584827693876,5.597008640822148,4.597008640822148,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
vaccine_mechanism,symptom_protective,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5304126.371068349,27551298.024146587,434272.3769578275,84535.31418685007,166711.93931889324,183.8338089155641,166.2424919329274,27207336.190808643,0.9875155851809055,0.827,0.9974030803466966,112693122.00436658,736059.2996143273,26.013698630136986,939.8153831480768,14.81367084714292,441.49243102465886,870.6664200484252,0.06270842172667573,0.868214693575745,6252.4672350201945,319047.0738917695,59345.370208283326,19304.38501217631,2093.0,9299.0,8,3.282191780821918,0.807481797539278,0.19251820246072224,5.1943140296254375,0.28881842146144987,0.22465904222987298,1.180430040972359e-05,0.016291117810394825,0.02340918403018081,0.24910631532046454,0.4580900492377793,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,3.8573576790026e-05,1.9122999563390094e-16,Japan,7.836584827693876,1.8903222733954934,0.8903222733954934,0.25,calibrated_country_scenario_analysis,0.69984371488735,0.4580900492377793,0.6622620412646195,0.4600175214333486,0.6393284770181862,0.6462749632557417
vaccine_mechanism,infection_blocking,infection_blocking,country_timeline,,2025-01-01,2050-12-31,2025,2050,2434503.9776176363,12289111.510246737,182252.14303884603,33053.990187108204,57359.78143237037,77.75098529619262,69.60656547659687,12022457.806125138,0.9783016287305016,0.827,0.9922892561271756,112693122.01102215,736059.3003907289,26.013698630136986,419.19970637127983,6.216889218046228,172.62710392396866,299.56604011590326,0.026522007045883863,0.3635258479929458,2438.8037245932765,132168.15725507433,15935.157388494677,7529.764539630833,3913.0,9306.0,9,3.0013698630136987,0.801897478463945,0.19810252153605507,5.047891325391323,0.2039812875172952,0.17922048391781803,5.9377536829788275e-06,0.01402438445992402,0.017993849379667835,0.17195711592402033,0.7582839179630436,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,3.8573576790026e-05,1.9122999563390094e-16,Japan,7.836584827693876,0.7933161389482098,0.20668386105179015,0.25,calibrated_country_scenario_analysis,0.8826364697624118,0.7582839179630436,0.8582606906838426,0.7613909528266285,0.8474569697188045,0.8518935523368795
vaccine_mechanism,transmission_blocking,transmission_blocking,country_timeline,,2025-01-01,2050-12-31,2025,2050,2579196.3231531624,13291572.097473089,199811.82647125213,36118.19950408832,68959.87597908726,80.53874726436493,72.13922016468567,13014233.007958442,0.9791342147128426,0.827,0.994103805826005,112693122.03384408,736059.300918757,26.013698630136986,453.39511442297703,6.815875899527378,188.63018169884592,360.1484601798245,0.02747295373611383,0.37675283912581026,2808.3457885939874,141192.39732384152,18192.925194755924,8670.719305952174,3549.0,9285.0,8,3.142465753424658,0.8059525010105086,0.19404749898949147,5.153377421546435,0.2485965519189859,0.20002199132869808,9.263039459287052e-06,0.014924827504896319,0.020896620477084984,0.2127658408975453,0.7385663944188249,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,3.8573576790026e-05,1.9122999563390094e-16,Japan,7.836584827693876,0.869750796985009,0.130249203014991,0.25,calibrated_country_scenario_analysis,0.8717564997257548,0.7385663944188249,0.844604349748586,0.7417072459061469,0.841987538602174,0.8465046571020428
vaccine_mechanism,next_generation,next_generation,country_timeline,,2025-01-01,2050-12-31,2025,2050,1304294.6236194647,6564292.175050694,95469.86717489708,17038.17813971267,29009.590026897313,41.123811395507204,36.59008323866901,6350845.713094348,0.9674837048284346,0.827,0.9860611744064637,112693122.04085588,736059.3003748901,26.013698630136986,223.91768105396656,3.2566178802313996,88.9832462529657,151.504901045982,0.014027938181638822,0.19109463233361312,962.0999677324021,67795.63816046942,4654.609821364489,2970.4670980594824,5740.0,9495.0,9,3.0013698630136987,0.8013046054566587,0.19869539454334118,5.032829282723366,0.184633407826601,0.16706653127203835,4.918837036166255e-06,0.013836588351948403,0.017009785335676042,0.15378211530194036,0.8708861104746175,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,3.8573576790026e-05,1.9122999563390094e-16,Japan,7.836584827693876,0.4155659578548512,0.5844340421451488,0.25,calibrated_country_scenario_analysis,0.939503196921941,0.8708861104746175,0.9257521321382159,0.8739551205931876,0.9193174107944042,0.9221448837322794
vaccine_mechanism,no_vaccine,no_vaccine,country_timeline,,2025-01-01,2050-12-31,2025,2050,1194565.6580963389,4590250.2226490155,134069.20909015788,64165.450793571064,95837.184452305,112.63079468318502,109.27306250416436,4292924.480239857,0.9352266809024687,0.01,0.9993365159857721,5518948.276506851,54728.540416018324,26.013698630136986,3197.2598341173925,93.38360142129106,4506.976351086002,6731.596498414731,0.7845104263563485,7.675331544095621,15233.800649088495,115358.84420597869,37959.935023757906,2303.412543477696,1512.0,9495.0,8,3.43013698630137,0.7397602308906466,0.26023976910935365,3.8426102337179553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,25.11070274470987,3.718876463581427,2.718876463581427,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
vaccine_mechanism,symptom_protective,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,612654.9017630713,3325464.033424768,51211.785137444065,22007.39036150764,45400.30401500102,29.38650685496011,27.757960561319603,2955965.2135537574,0.8888880420425181,0.01,0.9981682040937374,5518948.273357253,54728.54048233589,26.013698630136986,2316.2947713562553,35.670688046359004,1545.7974121827685,3188.9138741978395,0.20468665874118153,1.9497170222512339,9640.739186963168,49829.80467250219,16738.988320915065,1457.7189284870678,2254.0,9495.0,8,3.4273972602739726,0.8157685978241895,0.18423140217581047,5.427956299467929,0.5500333411838073,0.42836219171156165,0.00048628282221859035,0.027666515370569047,0.03869482965637247,0.4831857133346471,0.27553752581582447,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,25.11070274470987,1.4205372270544612,0.42053722705446117,0.25,calibrated_country_scenario_analysis,0.6570211836848401,0.27553752581582447,0.6180197863104754,0.31143321361464993,0.7390899448270757,0.7459761818219219
vaccine_mechanism,infection_blocking,infection_blocking,country_timeline,,2025-01-01,2050-12-31,2025,2050,403496.2028530347,2089386.965606708,28962.693809042074,11446.824149444989,20517.673909464706,16.684094857047203,15.542272107645138,1782592.3573616538,0.8531652521552089,0.01,0.9960012773218067,5518948.2767639775,54728.54032199668,26.013698630136986,1455.3265505635834,20.17346617451643,804.0240532431268,1441.1598469963762,0.11621019283295646,1.0916880047643904,6218.147415609275,27730.390244414637,8856.539196786773,940.2091496997587,3717.0,9495.0,9,3.241095890410959,0.8068829711800808,0.19311702881991946,5.1782072565568225,0.4180010997848189,0.3653680752980346,0.00023262832967046903,0.02499891529226346,0.03161314445677488,0.36115641170611,0.5448206820409605,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,25.11070274470987,0.8033811868832075,0.19661881311679252,0.25,calibrated_country_scenario_analysis,0.8216045549766187,0.5448206820409605,0.7839720693096246,0.5847603735945395,0.8518691543997601,0.8577666649815655
vaccine_mechanism,transmission_blocking,transmission_blocking,country_timeline,,2025-01-01,2050-12-31,2025,2050,397347.8813571345,2132129.8550777826,29697.57571016972,11416.95340760208,22718.678641107806,15.664771293669778,14.59147265394579,1813391.389776704,0.8505070108455234,0.01,0.9958802164571003,5518948.274692254,54728.54036753834,26.013698630136986,1485.0983755456505,20.685335529532303,801.9259339521367,1595.7582497707099,0.10911026993088298,1.0249039229643468,6586.789986866183,27333.817928910466,8995.885329801076,995.9494036650779,3717.0,9495.0,9,3.241095890410959,0.8136380481653923,0.18636195183460755,5.365902160584151,0.4779085665117097,0.383249916798831,0.0003471900701831511,0.025392883921334396,0.03480626755803674,0.4173622249621554,0.5355090133087911,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,25.11070274470987,0.8237656962384349,0.17623430376156513,0.25,calibrated_country_scenario_analysis,0.8220700818524292,0.5355090133087911,0.7784907070631042,0.5775860027066246,0.8609192864373137,0.8664677980139002
vaccine_mechanism,next_generation,next_generation,country_timeline,,2025-01-01,2050-12-31,2025,2050,306056.0026380009,1589012.965660424,20298.39035617269,7671.897717301173,13461.041856825539,11.50911394085124,10.624254459742579,1269856.267346119,0.799147832515226,0.01,0.9971646521173834,5518948.273132026,54728.54035952432,26.013698630136986,1106.799648750436,14.138494651661809,538.8735088413642,945.5025503911173,0.08016475348184855,0.7462468206052918,3378.3891167273423,18756.82567825068,5849.033308406734,510.82615840357244,4081.0,9495.0,9,3.2363013698630136,0.8073923817790887,0.19260761822091124,5.191902632080993,0.36391357504848704,0.3285288464900859,0.0001758188872045781,0.022821222579557814,0.028270473078480168,0.3126460605032445,0.6538286828417361,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.162553924163731e-05,1.4671091189291203e-16,New_Zealand,25.11070274470987,0.5630465541089008,0.4369534458910992,0.25,calibrated_country_scenario_analysis,0.8804356920676408,0.6538286828417361,0.8485976720984265,0.7041978555198882,0.8978155665755108,0.902773343985507
vaccine_mechanism,no_vaccine,no_vaccine,country_timeline,,2025-01-01,2050-12-31,2025,2050,1417013.89865146,5662139.955894028,153148.34171357856,51585.629443300764,77098.75013048107,90.05867269050249,86.48979138428302,5224341.120445922,0.9226796160359164,0.01,0.9987084608155391,10933229.701198963,97233.27551811002,26.013698630136986,1990.810959450412,53.84702594425859,2039.4436646583786,3048.107761862523,0.3166466989202156,3.419383634548402,9325.934995219834,123307.95788861238,37184.04337485014,2793.495602224337,2534.0,9495.0,8,3.70958904109589,0.7497388072902696,0.25026119270973046,3.995825278271835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,5.954795201043958,9.042632723089865,8.042632723089865,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
