analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,posterior_draw,posterior_chain,posterior_log_prob,posterior_beta_S,posterior_reporting_multiplier,posterior_VE_sus,posterior_VE_inf,posterior_VE_dur,posterior_relative_infectiousness_asymptomatic,posterior_infectious_duration_symptomatic,posterior_infectious_duration_asymptomatic,posterior_fitness_R,posterior_resistance_prevalence,posterior_reporting_trend_end_multiplier,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
bayesian_uncertainty,United_States_draw_052,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1406856.5094455043,7612125.655827951,120797.41696989005,29822.135829045925,62957.12121899794,39.9946764626518,36.731398837346546,0.0,0.0,0.0,0.0,363902665.6308021,3651564.163302098,26.013698630136986,80.41158215272496,1.2760576818742455,31.394798723733548,66.2771493036744,0.004224884555847996,0.03866841999346389,121.89200699292678,100863.008699152,8491.226444865384,1215.2555140771076,42.0,9495.0,9,3.0037671232876715,0.8151821747229835,0.18481782527701643,5.410733507447877,0.4554231997494221,0.351312506964839,0.00027107234977472304,0.026728474157443345,0.038663193036693716,0.3897604602055103,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,52,2,-2307.221780062479,0.009506336396765902,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8868946619829094,0.11310533801709055,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_053,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1431599.6653376922,7745972.849015111,122929.94901277166,30353.708386770573,64079.4573884405,40.707520072024714,37.38638364390703,0.0,0.0,0.0,0.0,363902665.5177465,3651564.168587872,26.013698630136986,81.8254927016332,1.2985849346264682,31.954403581449437,67.45867149342976,0.00430018662791797,0.03935794520345951,124.03048822158372,102631.51347094734,8787.710196707292,1236.5760347753912,42.0,9495.0,9,3.0037671232876715,0.8151814248200316,0.18481857517996825,5.410711553350326,0.4554617992670475,0.351351455421276,0.0002711395402137465,0.026731005690358165,0.03866431955284755,0.38979533448362796,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,53,3,-2307.2933953990296,0.009510042597489731,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.9025517129915606,0.09744828700843944,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_054,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1417879.8024461977,7671736.896858136,121747.11403311895,30059.19983238771,63457.61075738716,40.31264515609705,37.02351191730246,0.0,0.0,0.0,0.0,363902665.5363518,3651564.162426234,26.013698630136986,81.04129250987982,1.2860899185205903,31.644364245753103,66.80403204906175,0.0042584735528146235,0.03897593759318099,122.69590691786186,101651.50200929944,8621.5549900742,1223.2703445975353,42.0,9495.0,9,3.0037671232876715,0.8151813831067549,0.18481861689324522,5.410710332161068,0.4554348962186582,0.35132622024712573,0.00027110555954946243,0.026730300059755473,0.03866372030545501,0.3897697702938982,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,54,3,-2306.946425134703,0.009507809393886653,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8938673382621855,0.10613266173781455,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_055,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1412892.1548840813,7644779.655265009,121317.70218293746,29952.54066361693,63232.362020661814,40.16942187798608,36.89211522195293,0.0,0.0,0.0,0.0,363902665.6746453,3651564.164581004,26.013698630136986,80.75652649586975,1.281553775589468,31.532080413686344,66.5669048370492,0.004243343992235576,0.0388376117029242,122.09668165617511,101295.8291726249,8561.456054936858,1217.2961075263202,42.0,9495.0,9,3.0037671232876715,0.8151820956787141,0.1848179043212859,5.410731193345902,0.4554306318735754,0.35132100231614427,0.00027109587472741583,0.02672828921508087,0.03866290848246215,0.389768338301305,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,55,3,-2307.1102070097945,0.009507120868494978,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8907145960243151,0.10928540397568487,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_056,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1409040.207266184,7623967.016504006,120986.22396933688,29869.7035893804,63057.46736509889,40.05823830510843,36.790050014648536,0.0,0.0,0.0,0.0,363902665.51731545,3651564.177306106,26.013698630136986,80.53666978015542,1.2780521671556853,31.444874837451547,66.38278692417889,0.004231598986944011,0.03873016397743915,122.09905688887784,101019.67250795654,8516.41688096696,1217.319787918164,42.0,9495.0,9,3.0037671232876715,0.8151828038846496,0.1848171961153504,5.41075192687085,0.45543137670763467,0.3513195831568747,0.0002710837398760157,0.02672677938494882,0.038662530452568816,0.389770983130241,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,56,3,-2307.2147765428736,0.009506792889671814,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8882808832914276,0.11171911670857237,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_057,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1410798.7736298162,7633477.57591749,121137.52831378201,29906.976630066856,63136.21420966801,40.108286863614765,36.83595555894247,0.0,0.0,0.0,0.0,363902665.65271693,3651564.168932521,26.013698630136986,80.6371356599925,1.27965048786831,31.484113534689254,66.46568661605313,0.0042368859235464105,0.0387784904279012,122.33644222823348,101146.46442598957,8538.229967743617,1219.686505022569,42.0,9495.0,9,3.0037671232876715,0.815182692344485,0.18481730765551482,5.410748661396598,0.4554338908722374,0.35132187549940264,0.0002710838212521144,0.026727293125727795,0.03866284387858518,0.38977267004667226,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,57,3,-2307.190645112162,0.009506868576088269,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.889391759491069,0.11060824050893103,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_058,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1424240.0027906932,7706170.586980883,122295.78416246694,30195.983515190324,63746.39249192383,40.4959036164591,37.19206256784289,0.0,0.0,0.0,0.0,363902665.66534853,3651564.1671147672,26.013698630136986,81.40503680528116,1.2918858593262332,31.78836114117058,67.10804253024865,0.004277832273698081,0.039153376670008094,123.30958889829633,102106.33049646506,8698.302518493248,1229.3887151284466,42.0,9495.0,9,3.0037671232876715,0.8151818744842139,0.18481812551578627,5.410724717660795,0.4554507496025299,0.3513403466160353,0.000271123182699205,0.02672944377096603,0.038663581981853185,0.3897866006670115,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,58,3,-2307.0598708488496,0.009508856684261739,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8978956741553902,0.10210432584460982,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_059,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1316181.521893079,7121657.258771803,112987.53748657092,27878.931452211065,58854.19089940709,37.388151185227436,34.33721706147965,0.0,0.0,0.0,0.0,363902665.5690477,3651564.172892945,26.013698630136986,75.23046172865271,1.1935571041738269,29.349119871676066,61.95785181430304,0.0039495412017769805,0.03614798154386226,114.37128317017813,94382.36205233354,7446.399989043896,1140.2743783611008,42.0,9495.0,9,3.0037671232876715,0.81518606216665,0.18481393783335015,5.41084731878673,0.4552923200598737,0.35117808975138065,0.00027085208936516634,0.026715102607259122,0.038657628700585485,0.3896487366626639,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,59,3,-2310.832171829535,0.009493328790801815,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8295545252380422,0.17044547476195782,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_060,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1405408.4641481272,7604290.941699313,120673.01526734709,29791.84970277211,62893.115039312106,39.95396703296142,36.69410671446613,0.0,0.0,0.0,0.0,363902665.51842874,3651564.1690947856,26.013698630136986,80.32881925593902,1.2747435502926334,31.362915416391857,66.2097676690349,0.004220584168799959,0.03862916121850512,121.59632642856832,100758.55132423661,8472.87943015382,1212.3075973864375,42.0,9495.0,9,3.0037671232876715,0.8151821813600857,0.18481781863991437,5.41073370175593,0.45542002720562524,0.35131000810451507,0.0002710761717598789,0.02672806689412427,0.03866287348725742,0.3897580106524837,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,60,3,-2307.2193096437004,0.009506281285650365,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8859813049290473,0.11401869507095275,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_061,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1402663.227233663,7589476.406362084,120436.79564409224,29732.803455504636,62768.4301716065,39.87458403527541,36.62136688893695,0.0,0.0,0.0,0.0,363902665.6048616,3651564.163444221,26.013698630136986,80.17232415529237,1.272248216294436,31.300755428536633,66.07850767839037,0.004212198451732072,0.03855258553619864,121.65566285674056,100563.60100039316,8441.173114736368,1212.8991780683355,42.0,9495.0,9,3.0037671232876715,0.8151831362097861,0.18481686379021386,5.410761656117608,0.4554217537551182,0.3513095293101146,0.0002710668409413489,0.026725657216308027,0.038662131081387476,0.3897628986164813,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,61,3,-2307.208553316164,0.009505848372896478,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8842469801925548,0.11575301980744523,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_062,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1433964.5741334204,7758763.334713059,123133.3570815826,30404.15748816334,64185.974976577134,40.775244848233825,37.44854433510157,0.0,0.0,0.0,0.0,363902665.57460743,3651564.16711202,26.013698630136986,81.96060648466965,1.3007336594154713,32.007513116480695,67.57080628715686,0.004307340813412943,0.03942338393903905,124.16749625823783,102801.16931456966,8816.008509425712,1237.9419963314476,42.0,9495.0,9,3.0037671232876715,0.8151812972928562,0.1848187027071438,5.410707819892878,0.45546437836259107,0.3513543924402706,0.0002711427276303497,0.026731413279627556,0.038664430502756905,0.38979739185257634,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,62,3,-2307.359461865224,0.009510249133311988,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.9040451349367489,0.09595486506325113,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_063,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1426057.1520534893,7716010.058442698,122452.49142318757,30234.69173256083,63828.14815809981,40.54781300629337,37.23974736509341,0.0,0.0,0.0,0.0,363902665.59644556,3651564.16860753,26.013698630136986,81.50897723151286,1.2935412550990186,31.82911061367517,67.19410953352998,0.004283315783785602,0.03920357609706917,123.60583463897362,102237.29854837942,8720.966035394626,1232.3422659834512,42.0,9495.0,9,3.0037671232876715,0.8151820511829002,0.18481794881709976,5.410729890686233,0.45545683804125286,0.3513453322991698,0.000271124658372221,0.026729386930785734,0.038663725133461155,0.38979260131863375,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,63,3,-2307.0798091138126,0.009509121097125811,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8990462190682158,0.1009537809317842,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_064,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1429072.6857055156,7732321.542493483,122712.24561868043,30299.30960517373,63964.59076889694,40.63447934293013,37.31936234963789,0.0,0.0,0.0,0.0,363902665.68124485,3651564.1665382627,26.013698630136986,81.68128548735636,1.296285198706541,31.897136111659904,67.33774744932614,0.004292470882903352,0.039287389580107586,123.9270847079145,102451.93271308352,8757.478408794916,1235.5451089127541,42.0,9495.0,9,3.0037671232876715,0.8151819375523959,0.18481806244760418,5.410726564041864,0.45546071567339597,0.3513492736051425,0.0002711312410867577,0.026729719570273827,0.038663890499920306,0.38979597436211505,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,64,3,-2307.141934227461,0.00950958698360249,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.9009533342189348,0.09904666578106525,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_065,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1414261.3046983462,7652212.815309039,121436.30163046061,29981.693809252007,63293.952303607206,40.20843217044359,36.92802516385377,0.0,0.0,0.0,0.0,363902665.62939775,3651564.1612723004,26.013698630136986,80.83504756383384,1.282806614922656,31.562770971773556,66.63174312855654,0.004247464890760139,0.0388754153818665,122.56641055917235,101392.57389548133,8579.157181482442,1221.979274496164,42.0,9495.0,9,3.0037671232876715,0.8151827008954885,0.18481729910451142,5.410748911737504,0.4554413797880465,0.3513290607690138,0.00027109618803250143,0.0267275024232681,0.03866294914395005,0.3897798320327958,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,65,3,-2306.9980552025577,0.009507570403967948,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.891585353304891,0.10841464669510903,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,United_States_draw_066,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1410337.6219253626,7630949.993858015,121097.67245387839,29897.432738444608,63116.07022427744,40.095620796434496,36.82418723377936,0.0,0.0,0.0,0.0,363902665.5973003,3651564.1662182296,26.013698630136986,80.61043526273733,1.2792294660125594,31.474066371733635,66.44448039203972,0.004235547929329526,0.03876610153188071,122.05803043632744,101111.64752349856,8531.81664230761,1216.9107570776978,42.0,9495.0,9,3.0037671232876715,0.8151819074872051,0.18481809251279493,5.4107256838546265,0.4554274464104125,0.3513174819469483,0.000271086914752653,0.026729080608448832,0.03866334168520135,0.3897639372020097,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,66,3,-2307.17321685665,0.009506923238874893,1.0294850719730844,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.0,1.0,1.438792831407114,0.8890991378942968,0.11090086210570316,0.25,calibrated_country_scenario_analysis
