analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,infant_contact_multiplier,target_ages,source_ages,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
infant_contact_sensitivity,current_infant_contact_x1.25,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,2466284.4067788073,12936204.782143582,541110.758444096,44675.700357661306,89549.6251703779,88.78076740709827,83.99424627383519,12915541.929029323,0.9984027113467792,0.997,0.99903470611302,1404870879.60814,8131253.856243908,5.0,184.16218842477355,7.703352191270812,109.88637459241366,220.2603110259893,0.012638993190870588,0.2065960496592708,756.6119663079471,159277.86847706686,7333.001614612294,29121.701880249042,1710.0,1825.0,2,3.041095890410959,0.8093502346079794,0.19064976539202047,5.245220197065369,0.3291958607978583,0.24808371529987402,1.3483790271155462e-05,0.01845541953123789,0.028116394691375692,0.2826105627849736,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,0.20001174033440003,1.6667804836994706e-16,China,current,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",4.430832490427902,1.7385789708621708,0.7385789708621708,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x1.50,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,2652369.59479378,13896108.854315238,586462.3666548909,53111.08974137149,106463.67000554412,105.0200420545354,99.87882972685216,13874641.513415214,0.9984551545238249,0.997,0.9990936100643686,1404870879.7559893,8131253.809618632,5.0,197.8275591665597,8.348986018654655,130.6344408498115,261.8628627226123,0.01495084616926165,0.24566649145474556,830.2707483950218,172578.14781677222,8631.283521455645,31956.7999105035,1710.0,1825.0,2,3.041095890410959,0.8091286112824219,0.1908713887175779,5.239129901651452,0.3294497449977298,0.24800941783288555,1.4928369499608912e-05,0.018554812339421377,0.028225226547663372,0.28265477774114545,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,0.3333431169453334,1.6667804836994706e-16,China,current,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",4.430832490427902,1.8842928584394218,0.8842928584394218,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x0.75,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,1309142.2924056416,7174092.440458367,285974.5873347814,16521.515948825858,36221.16732585062,11.350690111266585,8.730143765576194,7159904.534353629,0.9980223413313265,0.997,0.9986238184583814,1404870881.6849177,8131253.817663694,5.0,102.13169813661726,4.071186769730763,40.637068573448836,89.09122292349703,0.0016159050997844372,0.021473056828238517,265.0666343887553,85902.97380268424,1595.529057831298,10202.31222901327,1680.0,1825.0,2,3.041095890410959,0.8175180619331414,0.18248193806685853,5.47999440708272,0.44711254035658765,0.3576285790967029,0.0003189433726508102,0.018496841188218212,0.03005882946318322,0.3982379263325354,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,0.36249823856285446,1.6667804836994706e-16,China,maternal_immunization,0.75,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",4.430832490427902,0.9188311177472639,0.08116888225273611,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.00,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,1322574.4184586462,7240413.520209635,290802.74873332924,18867.324047431586,41364.779645791925,12.615447844409076,9.97026350366307,7226212.947222653,0.998038706912617,0.9970000000000001,0.9986404372593748,1404870879.0493844,8131253.718127154,5.0,103.07585740703674,4.139921370284263,46.406924937959595,101.74268588760589,0.0017959583378858856,0.02452331177770576,274.3060603894679,87337.12052969758,1657.67058579282,10557.93414213494,1680.0,1825.0,2,3.041095890410959,0.8173344084882663,0.1826655915117336,5.474484776930551,0.4472466177824878,0.35745796421009896,0.0003609353669129522,0.01858523204749978,0.0301441027783736,0.3981563475897014,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,0.1499976514171393,1.6667804836994706e-16,China,maternal_immunization,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",4.430832490427902,0.9343439137516244,0.0656560862483756,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.25,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,1360425.584983163,7440311.502203111,301115.2115850523,21642.445863660705,47450.10280901263,14.155794466802154,11.437522924353011,7425892.691695245,0.9980620689733761,0.997,0.998668038682176,1404870880.0721297,8131253.859669171,5.0,105.92164173580288,4.286731483388598,53.23273934665041,116.7104203802172,0.0020152449121979606,0.02813224902762625,289.0266674817077,90388.33026217966,1783.2525177211653,11124.52462217374,1680.0,1825.0,2,3.041095890410959,0.8171547542625959,0.18284524573740424,5.469105833006804,0.44744681113690976,0.35732840372006447,0.0004029572493153224,0.018676805306821562,0.03023540957094198,0.39813163900983095,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,0.20000737944588154,1.6667804836994706e-16,China,maternal_immunization,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",4.430832490427902,0.9674776676052161,0.03252233239478386,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.50,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,1395814.838996208,7626334.420069223,311000.46874692023,24493.834696229616,53702.86220249346,15.731718495757674,12.945306496517166,7611741.271974498,0.9980864793895843,0.997,0.9986950666833916,1404870879.7525315,8131253.7537715295,5.0,108.56989820178501,4.427459821812281,60.2461451528766,132.08999209398524,0.0022395963533002865,0.03184086215612869,305.31738755398464,93307.56739254261,1914.5149938576417,11751.548133060576,1680.0,1825.0,2,3.041095890410959,0.8169743467683471,0.18302565323165285,5.463714962045866,0.4476459695780333,0.35719461470485897,0.00044498747732107696,0.018771247623539065,0.030324834550380583,0.3981048999267926,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,0.3333394828715679,1.6667804836994706e-16,China,maternal_immunization,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",4.430832490427902,0.9992388182981624,0.0007611817018375877,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x0.75,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,503259.1680610878,2653922.8702661716,36181.63458373457,13879.44235425422,28809.09427878132,17.8041148725173,16.72495123267931,88188.38910503674,0.03322944690408128,0.003,0.09657692853236598,69850549.95358673,652913.0284768763,5.0,759.8860344062035,10.359727907017488,425.15440032288404,882.4787689100808,0.050977737138354726,0.512317889312011,2181.649903138853,39766.150337644234,30222.299387910563,4175.053302477756,1680.0,1825.0,2,4.027397260273973,0.8103715922947626,0.18962840770523753,5.2734714808892,0.45241565357893426,0.33116210912075883,0.00036588433515054785,0.027029325984534107,0.039010799427359806,0.3860096438318898,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.2500369887712119,1.6570722974665014e-16,United_Kingdom,current,0.75,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.4253053832517897,0.4253053832517897,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x1.00,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,508376.24486096716,2674735.0830446063,37334.373650642985,15931.923071637957,33077.234719564534,20.299056648315734,19.212542096273772,94047.152689596,0.03516129626659837,0.0030000000000000005,0.10334200456444154,69850549.88724115,652913.0328391367,5.0,765.8451042582763,10.689786611819487,488.02588615391386,1013.2202316664134,0.05812139397924352,0.5885176472195591,2191.8226334624264,40726.6342759893,30990.313189554992,4194.520991853466,1680.0,1825.0,2,4.027397260273973,0.8099339825900476,0.1900660174099526,5.261329792811432,0.453079640888585,0.3311064545220629,0.0004172233802470032,0.02722388949658865,0.039260711135758464,0.38617781687599084,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,current,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.4707153064626821,0.4707153064626821,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x1.25,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,512414.11066762183,2689776.3854837837,38433.722883018796,17985.1472637876,37348.97727314751,22.796168080169316,21.704800071644385,99881.06252553547,0.03713359335912633,0.003,0.11016442175165263,69850549.93580411,652913.0288608493,5.0,770.1518135378498,11.004558423188126,550.9201522648937,1144.0720470323906,0.06527126300686265,0.6648603753401335,2204.0838904059874,41620.7438822034,31681.539920455376,4217.98553012342,1680.0,1825.0,2,4.027397260273973,0.809495646763417,0.19050435323658288,5.249223878669709,0.45387044809066623,0.3311209636684502,0.00046892417393901603,0.027431242145169538,0.0395258780280927,0.38644440374346506,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.20000982790878805,1.6570722974665014e-16,United_Kingdom,current,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.5140220381902338,0.5140220381902338,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x1.50,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,519341.33160196024,2719876.394221615,39777.98516351059,20180.881675817676,41919.36399008296,25.476016721984923,24.37391013072296,107945.50545270115,0.03968765113077626,0.0030000000000000005,0.11919221311019414,69850549.99259846,652913.0266001702,5.0,778.7702156990374,11.389455106001474,618.1797836352869,1284.0719140913534,0.0729443554121891,0.746620426847419,2220.1894147602816,42769.83777041365,32621.876453884906,4248.806896130164,1680.0,1825.0,2,4.027397260273973,0.8090570098312917,0.19094299016870853,5.237165287484215,0.4547768822457813,0.33119550936421965,0.0005210120964441167,0.027649221440666193,0.03980507575422273,0.3868015729544483,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.3333415232573233,1.6570722974665014e-16,United_Kingdom,current,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.5669766446174946,0.5669766446174946,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x0.75,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,433666.01210585434,2396793.636767812,31040.04346073571,10748.442794554663,23627.385167500965,6.6823950417938605,5.709583974243383,62569.8388898604,0.026105642943144138,0.003,0.07317672143142337,69850549.97901222,652913.0284859093,5.0,686.2633544010661,8.887558786598591,329.2457747237809,723.7529084782499,0.019133407092146584,0.17489569744024808,1872.322263113629,34685.50774569328,22943.24674910507,3583.088762094132,1680.0,1825.0,2,4.027397260273973,0.819064100699686,0.18093589930031406,5.526819187718068,0.5756140111637504,0.44443504154501084,0.0006277441072643161,0.027082186749032594,0.04014446885267962,0.5077596114547741,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.36249739521968877,1.6570722974665014e-16,United_Kingdom,maternal_immunization,0.75,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.222762363664493,0.2227623636644931,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.00,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,437113.2217044456,2411375.666907289,31872.149136265172,12271.184824089109,26981.543924706966,7.49990602073304,6.521954146873904,65781.88896869874,0.027279817853129176,0.0029999999999999996,0.07731834445204042,69850549.96294533,652913.0298060625,5.0,690.4385629566232,9.12581193796552,375.8903334410119,826.4973340391571,0.02147415023850672,0.19978018048777946,1876.2742007803945,35386.98478408586,23437.77689859496,3590.651638514966,1680.0,1825.0,2,4.027397260273973,0.8187286917989576,0.1812713082010425,5.516592834928572,0.5764290877801594,0.44451046216389767,0.000713105340003215,0.027259916631135632,0.040371504657781956,0.5080845611512386,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.1499965269595851,1.6570722974665014e-16,United_Kingdom,maternal_immunization,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.2555415546111934,0.25554155461119343,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.25,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,439602.77008704026,2420618.751295362,32652.145912282816,13786.030619068188,30319.90253796286,8.311653311710575,7.330941195879026,68863.53610229868,0.028448732814883495,0.0030000000000000005,0.08134187370466363,69850549.917041,652913.0326899821,5.0,693.0850950122066,9.34914498198299,422.2930138879341,928.75776772431,0.0237983904824859,0.22456103121960266,1885.525746708953,36020.51537750852,23892.552798964694,3608.356446311225,1680.0,1825.0,2,4.027397260273973,0.8183923966333845,0.18160760336661552,5.5063773843283235,0.5773699343937791,0.4446511120591763,0.000798923011716844,0.02745205446097507,0.04061289060290379,0.5085060663181835,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.20000512634355436,1.6570722974665014e-16,United_Kingdom,maternal_immunization,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.2862680170002767,0.2862680170002767,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.50,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,442759.73006966437,2433571.6456034146,33499.88295871395,15345.328231234625,33758.08364262937,9.149570635866567,8.164620102746143,72501.20353718888,0.029792097417050523,0.003,0.08601712366473745,69850549.93297184,652913.0301072189,5.0,696.7938399736738,9.591873790789116,470.0573437388644,1034.0759668124788,0.02619756220859088,0.25009824360237937,1894.1284249609412,36728.696792764254,24408.157454341417,3624.8195103341236,1680.0,1825.0,2,4.027397260273973,0.8180617649496484,0.18193823505035134,5.4963707860706155,0.5784766105187639,0.44489993923492294,0.000885529674484653,0.027653371981201436,0.04086591849307855,0.5090717903699992,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,0.3333376052862952,1.6570722974665014e-16,United_Kingdom,maternal_immunization,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.268426842942312,1.3196629749534983,0.31966297495349827,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x0.75,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,826100.4132199485,4323421.75037368,62232.50554615779,9912.456131620831,19742.37787330363,21.050568421627677,18.634514959825758,4065672.1185035063,0.940382954346775,0.827,0.9776016725851433,120390389.26184715,714009.5483854946,5.0,718.2337023548129,10.33845075636446,277.65612249961356,553.0003882425589,0.03497051309609612,0.5219682286311657,4104.368454473914,45984.272160030036,10636.532550071955,13537.712764607139,1740.0,1645.0,2,2.958904109589041,0.8089243981000585,0.19107560189994127,5.233530550507754,0.28186689013158667,0.21907940346159366,8.948602240618845e-06,0.014806715330540926,0.022489480557688523,0.24456174564111657,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,0.2500056614954806,1.8378136421209396e-16,Japan,current,0.75,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.836584827693876,1.3192546222213006,0.31925462222130063,0.25,calibrated_country_scenario_analysis
infant_contact_sensitivity,current_infant_contact_x1.00,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,843851.2799638966,4411891.392786845,64438.04013468411,11466.095158194474,22839.940889805785,24.03288090152274,21.567796812488094,4154287.1530461195,0.9416113823287012,0.827,0.9785845256718576,120390389.21866278,714009.5548700094,5.0,732.9308296816965,10.704847879118743,321.1748380673129,639.7656931625785,0.03992491602942204,0.6041318821402795,4185.058258715203,47382.128128192904,11006.867821440694,13803.857333411026,1740.0,1645.0,2,2.958904109589041,0.808732535586996,0.19126746441300405,5.228280738017727,0.28233192155221365,0.21917274680469598,1.0153116707651304e-05,0.014902610274377757,0.022611598902975098,0.2448075592581532,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",7.836584827693876,1.3660093158551223,0.3660093158551223,0.25,calibrated_country_scenario_analysis
