country,parameter,rhat,rhat_rank,bulk_ess,tail_ess,n_chains,total_draws,converged,mean,sd
New_Zealand,relative_infectiousness_asymptomatic,12.486085364943861,2.9526783139324535,4.038763224018058,11.073592606837268,4,10000,False,0.34226928451197236,0.060966997601793305
New_Zealand,infectious_duration_symptomatic,8.103630962381917,2.820402136934222,4.077671972469703,11.20405701443047,4,10000,False,24.569607492625508,3.0105844920991753
New_Zealand,infectious_duration_asymptomatic,7.916460852409101,3.054078513388965,4.101664484611116,16.072052661444655,4,10000,False,14.751993362343667,1.7942095066774304
New_Zealand,fitness_R,4.883694422453297,2.525367976984815,4.2400179838926135,14.16970767585292,4,10000,False,1.2269579069190772,0.01340045065219342
New_Zealand,resistance_prevalence,3.8322378328372277,2.0608267323307197,4.360182259711836,19.209783337276964,4,10000,False,0.0006078761069658366,0.0004236266835259814
New_Zealand,reporting_trend_end_multiplier,18.956127527911477,3.269929104795638,4.01993693467982,14.560958399221134,4,10000,False,0.9957625750644358,0.676654776502281
South_Africa,beta_S,9.64620473614051,2.6225818216714765,4.07424232622632,22.371957832292985,4,10000,False,0.009782082634426684,0.0005742596276301888
South_Africa,reporting_multiplier,1.074962442164541,1.0744792602721933,37.38920289259803,55.04889012036394,4,10000,False,4.588990756143446,0.43741987714465763
South_Africa,VE_sus,6.926237604585024,3.3180047476290664,4.106280413679199,8.527145184073362,4,10000,False,0.300610148585774,0.06821079853612287
South_Africa,VE_inf,11.179910079161896,3.3739637093017225,4.0549457545190535,15.454451552946788,4,10000,False,0.322441370136984,0.09588509364514826
South_Africa,VE_dur,3.5773864595032507,3.351365124859219,4.4528019668673755,9.72418634738109,4,10000,False,8.096126607561837e-08,1.439798980546584e-07
South_Africa,relative_infectiousness_asymptomatic,2.950691942318331,2.197720666498153,4.834177363289243,35.82085718531692,4,10000,False,0.3644876042961555,0.014629368967924189
South_Africa,infectious_duration_symptomatic,6.629766632217721,3.338850060395453,4.144265810507604,10.206314426673629,4,10000,False,20.638618541712574,1.5624499119716508
South_Africa,infectious_duration_asymptomatic,2.9162106130085594,2.4164416287795834,4.9613681258200275,14.95033875772885,4,10000,False,11.859189362978878,0.6531368970767066
South_Africa,fitness_R,12.300282780433937,2.705639719190761,4.045170550585762,20.098848486710825,4,10000,False,1.1606858624550798,0.1251966242036872
South_Africa,resistance_prevalence,10.647447971950495,2.1990077772731818,4.064245250707407,14.396558511772962,4,10000,False,0.009625978808105612,0.015018513926121722
South_Africa,reporting_trend_end_multiplier,14.637930064275597,4.091809787386885,4.040153046078392,11.167285388597783,4,10000,False,1.5687557950554338,0.8358570672420592
Sweden,beta_S,6.362251257219476,2.5141315434803384,4.165531317212996,13.785276943077507,4,10000,False,0.009668065624684976,0.0005080083449744317
Sweden,reporting_multiplier,3.783968582996354,2.7984094069030343,4.488457247482726,14.94279382632635,4,10000,False,0.07373756787661082,0.017059134289487292
Sweden,VE_sus,14.171722172072275,2.4882206019227198,4.0369016969031035,15.691398330850964,4,10000,False,0.22948393931348965,0.08759884922684612
Sweden,VE_inf,11.314913926290622,3.3161883765991775,4.05954013649111,15.460765074073992,4,10000,False,0.4132608338594957,0.11558197479438467
Sweden,VE_dur,3.7468956365733677,3.0745572550668436,4.4710526923583975,18.904015425159407,4,10000,False,4.5232462401791123e-10,7.896098497921489e-10
Sweden,relative_infectiousness_asymptomatic,20.769228377790693,2.986267124909448,4.018442566019873,16.50473690496926,4,10000,False,0.31250660613530984,0.075013475351679
Sweden,infectious_duration_symptomatic,8.190970566256727,3.055056134156144,4.1167353697067,12.940146192323297,4,10000,False,26.148361480542352,4.876644394383855
Sweden,infectious_duration_asymptomatic,17.492682542508607,3.350314172891833,4.024379536678256,8.95677620104418,4,10000,False,16.435889917401266,5.286150373911778
Sweden,fitness_R,7.356332173414165,3.051857769950591,4.152673912740612,16.988167995004144,4,10000,False,1.191378498812069,0.046564864441619606
Sweden,resistance_prevalence,2.585920263491572,3.0713618431759433,5.528693665008119,12.640117411546608,4,10000,False,0.007075570297750459,0.00938159863680507
Sweden,reporting_trend_end_multiplier,21.358226943647374,3.384462133641728,4.018710296542825,8.503602284475198,4,10000,False,1.2783495255765325,0.9960660104751348
Thailand,beta_S,19.247173607668035,3.8822822815456677,4.022213241901613,12.350805029479327,4,10000,False,0.009506203191274754,0.0005308276749946867
Thailand,reporting_multiplier,7.488473021139792,2.063525781109201,4.074674043979566,6.240361347371677,4,10000,False,0.07189832345845559,0.03723915031017376
Thailand,VE_sus,29.08329148078353,3.2174089678145656,4.010928775704073,12.973077930126312,4,10000,False,0.09970836015081516,0.046906797082485574
Thailand,VE_inf,26.730508736809604,3.503695039780891,4.011911289141617,24.94509439865881,4,10000,False,0.20926973570272636,0.06092122860424593
Thailand,VE_dur,7.982568960119978,3.7173726422404645,4.095011820886521,14.19139664728815,4,10000,False,1.9296524730780308e-09,1.9105694974522537e-09
Thailand,relative_infectiousness_asymptomatic,18.416302249989606,3.3302512152270785,4.022470409070078,14.66223069902155,4,10000,False,0.3236844493841648,0.033890624082416304
Thailand,infectious_duration_symptomatic,10.421742866266342,3.8693043364818913,4.057532662508941,4.213227534548821,4,10000,False,20.646201641303698,0.8819284063698589
Thailand,infectious_duration_asymptomatic,8.460496683097968,4.246232415498898,4.098411845250075,14.19139664728815,4,10000,False,13.437793898955354,0.6517257347720274
Thailand,fitness_R,39.507641103222426,3.733923427192358,4.00806012795902,4.871267173722282,4,10000,False,1.0376006084650975,0.13363716681070892
Thailand,resistance_prevalence,20.314363540383503,4.507125282552917,4.019535042666673,5.875647613719362,4,10000,False,0.09337362926596418,0.05622822095677986
Thailand,reporting_trend_end_multiplier,48.74258321229027,3.835507840466192,4.00724407019773,14.19139664728815,4,10000,False,1.5298885442786758,0.7814534406167973
United_Kingdom,beta_S,4.775728443971085,3.1225491400012135,4.391188260646253,12.574322302005598,4,10000,False,0.011304749746461005,0.001278526574648898
United_Kingdom,reporting_multiplier,7.4113935310893595,4.280797755369099,4.167360391526717,6.255642902313265,4,10000,False,0.8947019184655249,1.2167834959985064
United_Kingdom,VE_sus,11.220769389457088,3.0680378420023366,4.069835658103662,8.713805762988473,4,10000,False,0.4268649271167231,0.21918021295236156
United_Kingdom,VE_inf,5.257027235142642,2.9049205696302254,4.319849593783064,10.611759240036706,4,10000,False,0.3637451429487727,0.08424535389898712
United_Kingdom,VE_dur,10.285644442956313,3.5481743247613835,4.072336668366836,13.888816661055737,4,10000,False,1.1285670383596324e-09,9.463936093951802e-10
United_Kingdom,relative_infectiousness_asymptomatic,5.3391420694555825,3.341506258475101,4.305857823720004,14.737464849953971,4,10000,False,0.2937208823864169,0.038174096678106124
United_Kingdom,infectious_duration_symptomatic,4.67536362971359,3.374962845428273,4.308635826865354,24.710405751697653,4,10000,False,20.738050008013158,0.6802694179355754
United_Kingdom,infectious_duration_asymptomatic,3.2639446689823934,1.8642343829553005,4.801857996397234,26.274967757984566,4,10000,False,14.828625339144072,0.5035518776221749
United_Kingdom,fitness_R,6.064548565233861,3.333645889258555,4.210410044083461,13.651655811654988,4,10000,False,1.198345674842439,0.019461691694089695
United_Kingdom,resistance_prevalence,6.67622108035194,3.6550818928547315,4.197605121340796,14.41901745606704,4,10000,False,0.0031684730887672694,0.00203890426800195
United_Kingdom,reporting_trend_end_multiplier,5.585343168800849,3.150550436085042,4.273531010397172,12.96645566991769,4,10000,False,1.0471239664522398,0.3365071069485562
United_States,beta_S,9.197614825498654,3.5195009455794155,4.087029771604934,9.911649433534548,4,10000,False,0.009853384473702272,0.00036196669507732276
United_States,reporting_multiplier,1.4737227660649181,1.440321799931533,10.563213778895122,9.093803034298707,4,10000,False,0.3928243592941022,0.017260361794033497
United_States,VE_sus,17.48267490659371,3.4689199585368233,4.026282827684519,7.2395557765726615,4,10000,False,0.191420900605999,0.04999510035562148
United_States,VE_inf,23.925966328272267,2.879755873089939,4.015143828429887,9.41985115688704,4,10000,False,0.2799879389100609,0.043414025991754535
United_States,VE_dur,9.470199939883516,3.0625573758768057,4.05525969395923,14.178873929678366,4,10000,False,7.581137591593148e-09,8.180892449260832e-09
United_States,relative_infectiousness_asymptomatic,10.20813445837543,3.182095839061624,4.064509464648372,7.871933681174123,4,10000,False,0.3306457004936326,0.016137475709326988
United_States,infectious_duration_symptomatic,1.4425143999544066,1.4241428797231128,10.882648103213429,10.91212610137342,4,10000,False,20.975354389821725,0.08517147772938412
United_States,infectious_duration_asymptomatic,3.1007106074554565,3.1658892174983775,4.884497429735068,13.77985595689179,4,10000,False,14.825115766015733,0.5832550547462326
United_States,fitness_R,19.310292703816646,2.3088431379288683,4.018517912449529,8.681989506764047,4,10000,False,0.9797410677803171,0.062226491602462373
United_States,resistance_prevalence,6.17102993040015,3.3789552852913562,4.182114904821511,10.88607717785832,4,10000,False,3.768100595533683e-09,1.7023809951213266e-09
United_States,reporting_trend_end_multiplier,28.391501561264633,3.079054809691033,4.012902663277991,22.031282313362762,4,10000,False,1.951754205533155,0.47999458197000766
