analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,coverage_floor_applied,timeliness_applied,timeliness_rate_per_year,timeliness_max_daily_flow_fraction,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,543767.6179717132,2855078.821300515,45040.80647666469,11151.293147434084,23266.61117080764,12.760254429696797,11.669220077126543,128456.30252208168,0.04499220881879844,0.01,0.10207756177882255,217268050.92345726,2131127.3797932267,26.013698630136986,50.51497349810437,0.7969079972599753,20.114707398585022,41.968323285011344,0.0022576746727138992,0.021048944218196253,100.8774374726496,38480.95111591433,2176.4986015299305,600.4779238859044,30.0,9495.0,8,3.569471624266145,0.8095437457225712,0.19045625427742902,5.250549548996933,0.36588783656302315,0.2716765723813723,0.00034048671522620674,0.0250178264704487,0.036111931827894996,0.30441759154945325,0.0,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,3231.6473088013645,3231.6473088013645,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,0.8601273820862417,0.926499974139961,0.07350002586003901,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,623902.1884871984,3267415.0259603905,51966.9147486515,12789.625691082634,26685.14913710087,14.63237518776629,13.384124783869112,175277.98154424567,0.05364423562713043,0.01,0.13247910294623166,217268050.86195922,2131127.3809285723,26.013698630136986,57.81044721393448,0.9194517862220207,23.069932336564477,48.13468352035381,0.0025889094182585865,0.024142290056485525,111.45221257864654,44264.95871319471,2848.177586497425,663.4247942798703,30.0,9495.0,8,3.569471624266145,0.8090532780408527,0.19094672195914722,5.237062934308706,0.36648051407101656,0.27418384831605924,0.00034124946675091587,0.025050728977180255,0.03627494327742326,0.3048135923496621,-0.1444220038983206,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,3231.6473088013645,3231.6473088013645,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,0.8601273820862417,1.0689716492827928,0.06897164928279276,0.25,calibrated_country_scenario_analysis,-0.14691861490750346,-0.1444220038983206,-0.153774073196828,-0.3644949924828744,-0.14671500230532453,-0.1469596678619547
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,331738.34127367556,1764134.4232962183,26278.786410190514,5178.310744732631,13740.674271988857,7.186322278187751,6.521196981750063,46511.211560526936,0.02636489087584522,0.009999999999999998,0.04171261824430717,217268051.10519686,2131127.3906320394,26.013698630136986,31.2128698165911,0.46495115583465535,9.340639111748148,24.78543406404968,0.0012714776083221357,0.011762937874114324,59.59165923704802,22999.047980063155,802.2642192627397,354.7222921796829,30.0,9495.0,9,3.0,0.8119540456254831,0.18804595437451702,5.317849050920686,0.36910450007177525,0.27195116892258386,0.0003354896941309378,0.014081721775070038,0.04287265781817245,0.31181463078440186,0.38210657788682745,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,3231.6473088013645,3231.6473088013645,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,0.8601273820862417,0.5405608117101386,0.4594391882898614,0.25,calibrated_country_scenario_analysis,0.5356313679257763,0.38210657788682745,0.41655604182386574,0.6379219186031635,0.4368198284931448,0.4411625679652227
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,329497.36847045587,1752255.4977557147,26102.218564588133,5143.820304560641,13649.161525282214,7.138515371911402,6.477750055467281,45871.052613543296,0.02617829002237108,0.01,0.041328827229821695,217268050.5910004,2131127.377945394,26.013698630136986,31.002695794633528,0.4618271380854182,9.278425296411287,24.620363479396346,0.001263019124688962,0.011684568359666088,59.903220156057984,22846.701185989874,792.1095355960299,356.57687308028056,30.0,9495.0,8,3.569471624266145,0.8119581482880349,0.1880418517119652,5.317965074773668,0.36922544502808863,0.2720681261136497,0.00033551341518762095,0.01408128320448298,0.0429882087004225,0.31182043970799556,0.3862672075170429,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,3231.6473088013645,3231.6473088013645,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,0.8601273820862417,0.5369287709051361,0.46307122909486387,0.25,calibrated_country_scenario_analysis,0.5387243222330466,0.3862672075170429,0.42047621686988446,0.6429053949637228,0.4405663765372879,0.4448857753428901
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,119890.68215573484,623159.0557315225,9029.210867106533,2013.7993428174964,3926.4260686625703,4.027424009736017,3.7088310520835543,15227.461623646695,0.024435914849654673,0.01,0.037580871606815336,69248010.44995907,499237.18489883555,26.013698630136986,34.593101860254244,0.5012338477162415,15.506263672596747,30.233497755767715,0.002235722769681706,0.028558015184501892,70.80182295391216,7721.75863513254,320.07344795337565,134.32562673393593,90.0,9495.0,8,3.4285714285714284,0.8076082164689145,0.19239178353108569,5.197727167170967,0.29900066271978315,0.22501342787417639,1.2205173291309236e-05,0.01793794871315435,0.02615099333439171,0.2548995154989458,0.0,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,0.1976821449825874,2.535554476912379,1.5355544769123788,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,131788.75050603726,683780.4389523424,9964.8301524676,2190.0114980462295,4308.57365952928,4.409130744191161,4.059364706029583,18257.089009836585,0.026700221254953235,0.010000000000000002,0.043690367262258924,69248010.49044584,499237.18467434635,26.013698630136986,37.95834489339271,0.5531723901183537,16.86309803959009,33.1760358775541,0.002447617625980876,0.03125712585404136,74.87525840444187,8500.033773950536,386.09184971858394,142.05377204015434,90.0,9495.0,9,3.2054794520547945,0.8072645208921772,0.19273547910782307,5.188458319293484,0.30003134195274384,0.22734166174449574,1.2222693840068693e-05,0.018470860590496813,0.026960051994001675,0.2545882066744053,-0.09728075466969965,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,0.1976821449825874,2.7982921278352135,1.7982921278352135,0.25,calibrated_country_scenario_analysis,-0.08750234021935643,-0.09728075466969965,-0.10362137944629635,-0.19895813636365944,-0.09477689300465864,-0.09451324393682081
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,83107.92768907393,436018.6749139307,6036.184560760644,1111.5258470775932,2645.0135785018642,2.6357607895252455,2.4136539197952196,8140.730249426557,0.018670599948576793,0.01,0.02315885042417808,69248010.51892754,499237.1837752544,26.013698630136986,24.204476017029418,0.33508354765798654,8.558753861925364,20.366616070483108,0.0014631760630272035,0.018585145691134387,45.95586503724502,5269.987375828585,150.92229928180535,87.1877322056317,90.0,9495.0,8,3.4285714285714284,0.8093936510735941,0.19060634892640616,5.24641495748971,0.30184935646567423,0.22559273493678333,1.2083194214391545e-05,0.010102045694459754,0.03100929380255987,0.26072593377444014,0.30030917323011364,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,0.1976821449825874,1.6950622813582985,0.6950622813582985,0.25,calibrated_country_scenario_analysis,0.44804538195823274,0.30030917323011364,0.33148260134775465,0.465391511032618,0.3455467357910472,0.34921437889728835
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,81779.75253897211,429168.2919189991,5932.499896652913,1071.972629018246,2597.724703443374,2.5799835444139996,2.3614073337942028,7926.405703124443,0.018469224899355954,0.009999999999999998,0.0227297791177289,69248010.54315318,499237.18709133123,26.013698630136986,23.8241942903922,0.32932775516478857,8.254193855832492,20.0024913937813,0.001432212732988552,0.018182846630676548,45.42516671141488,5184.492490111036,146.13333712123023,86.18088831113832,90.0,9495.0,8,3.4285714285714284,0.8094459584297362,0.1905540415702639,5.24785510587696,0.30268582150754514,0.2262614909414587,1.2083203828447848e-05,0.01038949235520387,0.03193155580596137,0.26035269014255147,0.3113021660012609,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,0.1976821449825874,1.6659458809180618,0.6659458809180618,0.25,calibrated_country_scenario_analysis,0.4676864739073484,0.3113021660012609,0.3429658489575158,0.4794663812637332,0.3593960958227719,0.3633014551936501
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,453266.68865656457,2362436.6549912104,36355.584255526875,13242.461910477394,24424.892421660956,24.77045113701057,24.140516887939917,844708.3642965751,0.357558101086828,0.02,0.8017005097194867,72816978.02058989,1075323.5580052834,26.013698630136986,124.71693133957795,1.9192713149905203,47.33991430889182,87.31550991515346,0.013076730109050954,0.08629890790497527,321.92171501680616,36586.95929217356,3605.5284792337634,642.2292177186131,9390.0,9495.0,9,3.1232876712328768,0.8081359397726365,0.1918640602273634,5.21202354841744,0.44568088355538477,0.3355355722190475,2.4418126420416756e-73,0.02484496792419415,0.03553723820752766,0.385298677423663,0.0,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,2.2755885830098617,0.8434175357181438,0.15658246428185618,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,247423.05776336702,1312327.5634698896,19261.74210875309,6794.776787506622,13328.526437717128,13.26694928236717,12.936989574965642,214744.75202514586,0.16363654776658437,0.020000000000000004,0.41234380372589896,72816978.0698321,1075323.5556274515,26.013698630136986,69.27993864802184,1.0168591658777963,24.29035882862519,47.64758283513385,0.007003841555370209,0.04624789434082532,130.4279896393579,19691.536474444583,1354.524722567011,260.2019742811346,9390.0,9495.0,9,3.1232876712328768,0.8114624239780788,0.18853757602192128,5.3039824797775585,0.4694070147906195,0.3539986874357676,2.313397758158437e-73,0.03076233174739523,0.044083340439611304,0.39456134260361303,0.44450253906394277,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,2.2755885830098617,0.446855452461808,0.553144547538192,0.25,calibrated_country_scenario_analysis,0.4868947455963142,0.44450253906394277,0.47018477344852827,0.7457764583591249,0.4644042125440152,0.46409641371727695
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,140406.3707338799,756916.7305310601,10519.403698217928,3508.3126063658083,7505.689731369122,7.40576891528392,7.220738431426766,62194.77374632866,0.08216858108380323,0.02,0.17043325112075117,72816978.03024843,1075323.5605437553,26.013698630136986,39.958883849628506,0.5553366884221538,12.541717611488236,26.83177118238341,0.003909627677213512,0.025813110892414122,70.55699489048992,10966.231961609448,463.1356527943673,140.76019580331933,270.0,9495.0,8,3.569471624266145,0.8145022232031129,0.1854977767968868,5.390900189035489,0.46536448751635634,0.3454164697179821,2.3061774359894727e-73,0.013916161213484723,0.04231875500127315,0.40912957130159844,0.679603375213514,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,2.2755885830098617,0.24404090114023355,0.7559590988597664,0.25,calibrated_country_scenario_analysis,0.7350709686701049,0.679603375213514,0.7106523271835814,0.9263713059144135,0.7010240599042361,0.70088716555054
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,113918.96939882971,616043.1926294707,8448.237127265336,2495.8270105131824,6025.506601121845,5.7967631809133024,5.646491861087696,40483.30804333953,0.06571504811301256,0.019999999999999997,0.12133285620066003,72816978.06021062,1075323.5573702476,26.013698630136986,32.52193719279433,0.4459963855294335,8.922225918113098,21.540327490580676,0.0030602069846189296,0.020185403802907204,61.124772708090056,8881.814914426477,311.14218027393866,121.94304748548916,270.0,9495.0,7,3.835616438356164,0.8150795743516182,0.18492042564838168,5.4077314417470435,0.4746136987487811,0.3525493324608279,2.4693107357616564e-73,0.017335810357028084,0.05256207187174704,0.404715816520006,0.739233984823283,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,2.2755885830098617,0.1959916607331215,0.8040083392668785,0.25,calibrated_country_scenario_analysis,0.8115284735281366,0.739233984823283,0.7676220228538615,0.9520742190388375,0.7659807183627707,0.7660989660122579
