analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,maternal_protection_duration_days,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,843851.2799638966,4411891.392786845,64438.04013468411,11466.095158194474,22839.940889805785,24.03288090152274,21.567796812488094,4154287.1530461195,0.9416113823287012,0.827,0.9785845256718576,120390389.21866278,714009.5548700094,5.0,732.9308296816965,10.704847879118743,321.1748380673129,639.7656931625785,0.03992491602942204,0.6041318821402795,4185.058258715203,47382.128128192904,11006.867821440694,13803.857333411026,1740.0,1645.0,2,2.958904109589041,0.808732535586996,0.19126746441300405,5.228280738017727,0.28233192155221365,0.21917274680469598,1.0153116707651304e-05,0.014902610274377757,0.022611598902975098,0.2448075592581532,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,90.0,7.836584827693876,1.3660093158551223,0.3660093158551223,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,826584.48825685,4326865.438247149,62315.650731605376,10079.765630028063,21525.813890940008,8.490150490312299,6.073437079291748,4069469.448681498,0.9405121344217433,0.827,0.9776422843450479,120390389.26059987,714009.5434907312,5.0,718.8057892031753,10.352263351639381,282.3426023341077,602.9559152865705,0.014104365875808107,0.17012201404477698,4124.109951749022,46082.869836520535,10673.391717518734,13602.827464235028,1740.0,1645.0,2,2.958904109589041,0.8089645957208905,0.19103540427910942,5.234631788665545,0.28245376204654304,0.21912179621863814,0.00025074263540380664,0.014889400272642322,0.022594938157896854,0.24471868098060007,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,maternal_direct_antibody_only,90.0,7.836584827693876,1.3210172006376164,0.3210172006376164,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,247240.74057725933,1345606.5688650461,18671.455952198463,2981.1596095271802,6359.967531673135,2.5476969544447217,1.7916458390318242,1209280.92858865,0.8986883362264051,0.827,0.9321654808978728,120390389.261515,714009.551582046,5.0,223.54052962518233,3.10181835389532,83.50475432497402,178.1479678410806,0.004232392585608393,0.050185486596419804,1193.456712866741,13979.8892469879,1468.8781033549722,3936.4580336656195,1740.0,1825.0,2,2.958904109589041,0.8162607508777288,0.18373924912227124,5.442495301232778,0.39331098403461606,0.3229879885801697,0.00023713116073167308,0.014813528594159289,0.023700316647044126,0.354560007632681,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,0.15000508382540959,2.2471172848738243e-16,Japan,maternal_immunization,90.0,7.836584827693876,0.3958125155404095,0.6041874844595905,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,836248.5574798144,4372154.7787080165,63852.254657448546,11354.620032674344,22629.014722547883,23.7571495527636,21.314625572186692,4115463.566040765,0.9412895412766918,0.827,0.978300692825178,120390389.24941613,714009.5458713905,5.0,726.3295360977862,10.607533550732866,318.0523313261017,633.8574842141925,0.039466853958824315,0.5970403531839039,4154.384428513751,46941.69964525438,10872.825757109213,13702.683792889962,1740.0,1645.0,2,2.958904109589041,0.8087330847589692,0.1912669152410309,5.228295749632492,0.2823143407610571,0.21915504138753167,1.2710203698903413e-05,0.014903255163593983,0.022611970312760857,0.24478640508100344,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,180.0,7.836584827693876,1.3535913646014108,0.35359136460141083,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,829029.4800256048,4341043.321132397,62293.359136403975,9814.178059039896,21376.88809534523,7.613603973394378,5.188896889281433,4082817.124596699,0.9405151763220972,0.8269999999999998,0.9776767272561604,120390389.24009147,714009.5509693957,5.0,721.1611073829433,10.348560135007775,274.9032711317487,598.7843738594892,0.012648192304139431,0.14534530755888564,4125.396641186093,46139.5170143011,10696.127943816613,13607.071435675609,1740.0,1645.0,2,2.958904109589041,0.8090252921481224,0.19097470785187778,5.236295482518092,0.2825036288899317,0.21912434499047695,0.00031358400237121124,0.014884553944999407,0.02258997359321256,0.2447155173493485,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,maternal_direct_antibody_only,180.0,7.836584827693876,1.320544645728427,0.3205446457284269,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,246913.4582497129,1344246.2399378698,18585.94432821672,2890.24421364936,6288.544503878665,2.279699019683481,1.5244136315682946,1207893.0565049355,0.8985653227944037,0.827,0.9319822885227648,120390389.2336239,714009.5520434657,5.0,223.31454337759286,3.087612631960133,80.95813859569809,176.14734945439065,0.0037871777542966565,0.04270009069782011,1193.6353887896794,13937.255125495003,1465.9041415485704,3937.047371490891,1740.0,1825.0,2,2.958904109589041,0.8163182823846877,0.1836817176153121,5.444199961665852,0.39336085849054486,0.32299377771549337,0.00029659788239030737,0.014810629880105272,0.0236959794693077,0.3545576512587416,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,0.15000508382540959,2.2471172848738243e-16,Japan,maternal_immunization,180.0,7.836584827693876,0.39399977156487254,0.6060002284351275,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,836821.434343567,4375175.63897249,63895.02815902877,11360.01284083344,22644.96846050572,23.749613019473845,21.3053604992298,4118416.670263387,0.9413145917110192,0.827,0.9783381287635627,120390389.15807487,714009.5556765274,5.0,726.8313807388397,10.61463935881682,318.2033839888816,634.3043529452349,0.03945433383106711,0.5967808226051784,4149.9708331548045,46975.898445166735,10874.70872959101,13688.12612597718,1740.0,1645.0,2,2.958904109589041,0.8087342078591171,0.19126579214088293,5.228326449841162,0.2823300636622474,0.21916621605261002,1.3877166767668303e-05,0.014903548733985583,0.022612317726586454,0.24480032003490768,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,270.0,7.836584827693876,1.3544981126606985,0.35449811266069853,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,820212.7157320806,4295466.165909267,61537.60167839671,9575.23345662259,21049.976508928503,7.125180625313149,4.72636979040547,4038156.8184360433,0.9400974568219521,0.827,0.9773093106748094,120390389.19281927,714009.5546016627,5.0,713.5895472568955,10.223009011099226,268.21023317998873,589.6273060567664,0.01183679307473845,0.13238953904593767,4091.744158653644,45607.41120005657,10536.167040810786,13496.073198294713,1740.0,1645.0,2,2.958904109589041,0.8090515245489178,0.19094847545108237,5.2370148420283265,0.28250296405641334,0.21910425859160837,0.0003420879395397093,0.014883934494320551,0.022588648926365175,0.24468829269618786,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,maternal_direct_antibody_only,270.0,7.836584827693876,1.3045234928067024,0.30452349280670243,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,245618.08225744034,1337383.9212336186,18461.0147636171,2835.5837901275654,6226.752989067385,2.1478206822665302,1.3964233780921553,1201441.1500455104,0.8983517230693838,0.827,0.9317209757026659,120390389.23713985,714009.5454863618,5.0,222.1745323207315,3.0668585558359447,79.42705550794986,174.41651945495792,0.003568093260394474,0.03911497785764065,1185.8145378708257,13854.255618219651,1449.2746740786288,3911.251336365146,1740.0,1825.0,2,2.958904109589041,0.8163443732515646,0.18365562674843536,5.444973386901795,0.39338185845760315,0.3229938812998015,0.00032363514260153205,0.01480829453162046,0.02369451620943916,0.35455541257394196,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,0.15000508382540959,2.2471172848738243e-16,Japan,maternal_immunization,270.0,7.836584827693876,0.3913514143301183,0.6086485856698818,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,53912.467546338434,294227.26215954474,4818.834968566607,1775.0185914547958,3694.6832762018967,2.210460658715582,2.0941975113981606,47446.78329087337,0.16125896336942885,0.01,0.4257942252931354,5296177.960144816,55210.547975111775,5.0,1111.0928083372014,18.197405770084217,642.9998094766065,1338.3976112200203,0.08347380602955193,0.7586222517994925,3991.7419620043447,4279.693928080718,3941.2088251554196,579.2048164863736,1825.0,1825.0,2,2.958904109589041,0.8167659001051222,0.18323409989487785,5.45749945328792,0.5576872106863343,0.4296398895644564,0.0004422009071439256,0.02817445782432383,0.040653081828176445,0.48841747012669,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,90.0,25.11070274470987,0.7246872361594064,0.27531276384059356,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,54102.44622217066,295821.0438176438,4772.887416082624,1664.1648958478797,3591.2074678927393,1.126818018164959,1.0099340630404414,47231.604302470434,0.15966275993396173,0.01,0.42237745386284753,5296177.962570833,55210.54792927274,5.0,1117.111418491868,18.02389364486462,602.8431009160611,1300.9135401058659,0.04255212064732006,0.36584823042662556,3985.6488523853754,4265.286037735642,3940.600640394999,578.320701878059,1825.0,1825.0,2,2.958904109589041,0.81711089405958,0.18288910594041996,5.467794239891858,0.5580061733176704,0.42979585498147743,0.0006132208480324984,0.028156330579530913,0.040635211575781795,0.4886014103143253,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,maternal_direct_antibody_only,90.0,25.11070274470987,0.7177773488900767,0.2822226511099233,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,43131.66682596055,242212.7035537452,3831.702176965313,1317.4837899073282,2841.4229837224034,0.8942059995403331,0.7984172560506413,28033.197063505748,0.1157379305552625,0.009999999999999998,0.3009484974529496,5296177.973228699,55210.547716754554,5.0,914.6698044442247,14.46968812730211,477.25800391127643,1029.3043996953961,0.033767973963880975,0.2892263486124947,3315.685455249063,3439.1950704961646,2886.892650476606,481.1085006642427,1825.0,1825.0,2,3.041095890410959,0.8219264877806464,0.17807351221935375,5.615658317381781,0.6275937177361115,0.49299772786698226,0.0005912738008474492,0.028269096206487238,0.04120209032910512,0.5575312573996718,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,0.15000179827599378,1.352852648487234e-16,New_Zealand,maternal_immunization,90.0,25.11070274470987,0.5762358893102055,0.42376411068979447,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,54002.94821040639,294826.62509060197,4816.676747979935,1758.9425107971715,3696.2534991644916,2.0995714105971333,1.983077159739341,47585.25812912366,0.1614008168851793,0.009999999999999998,0.42640731920929853,5296177.966730134,55210.547383396304,5.0,1113.356186074798,18.189255641474436,637.1762622031694,1338.96643824114,0.0792862862156957,0.7183689543841473,3988.674290561803,4282.602788264821,3941.84255090618,578.7596957297635,1825.0,1825.0,2,3.041095890410959,0.8168315083693308,0.18316849163066928,5.459454249458712,0.5578029426981769,0.42965546411844124,0.0005534830153372848,0.028169597580792863,0.040648629048255565,0.48843123305379116,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,180.0,25.11070274470987,0.7243626682374076,0.2756373317625924,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,53655.70903421714,293619.9579518314,4707.662258996967,1602.0527181481327,3527.282165690287,0.9685080285376946,0.8524923932390038,45925.71612666486,0.15641210647608297,0.010000000000000002,0.4136554887440694,5296177.957483301,55210.547692932785,5.0,1108.7994410646925,17.77758336970236,580.3429906395235,1277.7566291528733,0.03657384764306226,0.30881504671185395,3958.439681751975,4218.409257612826,3903.0717880130464,574.3726298225212,1825.0,1825.0,2,3.041095890410959,0.8172613693956752,0.18273863060432496,5.472296671442456,0.5582200758364372,0.42985812547977503,0.00076673825074652,0.02815399113262193,0.040631297140381356,0.4886680493126875,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,maternal_direct_antibody_only,180.0,25.11070274470987,0.707968373105273,0.29203162689472695,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,43235.687737381195,242997.13363093018,3820.1484421593577,1281.9971873543263,2820.907592165128,0.7774127255343668,0.6813170916694691,28035.34167526908,0.11537313735498551,0.01,0.30016874218709966,5296177.970287251,55210.54720589784,5.0,917.632054640908,14.426057672499862,464.4029998736827,1021.8727163290228,0.029357500064983725,0.24680686069950333,3312.033931505393,3438.2395167479353,2890.6472626292743,480.57866150363657,1825.0,1825.0,2,3.041095890410959,0.8220732603247553,0.17792673967524483,5.620290698437,0.6277738514533431,0.4930443228711886,0.0007394178220714991,0.02826104231352809,0.04119370135295887,0.5575796899647846,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,0.15000179827599378,1.352852648487234e-16,New_Zealand,maternal_immunization,180.0,25.11070274470987,0.574498365066228,0.425501634933772,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,53877.96935147041,294191.39609609905,4800.781516562887,1746.0706486852373,3685.287648263912,2.0424429803435418,1.9261963185750772,47238.647955705965,0.16057114036154624,0.01,0.4240726357585421,5296177.965811164,55210.54764817367,5.0,1110.9573658408613,18.129230352732677,632.513431966653,1334.9940564792855,0.07712894066356098,0.6977638877446617,3988.3124360367738,4270.620285547428,3933.1184467704406,578.7071902605098,1825.0,1825.0,2,3.041095890410959,0.81686082575348,0.18313917424651982,5.4603282127608646,0.557847833957288,0.42965596657119626,0.0006041101443779522,0.02816898940968141,0.04064731475497331,0.48842741964825526,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,270.0,25.11070274470987,0.7219722417586264,0.2780277582413736,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,53913.82893186713,295144.0243858381,4718.169944637357,1587.4393977919215,3528.225952263543,0.9049310163896394,0.7883191450198457,46349.422781517394,0.15704001759129424,0.01,0.41564453176899085,5296177.971021702,55210.54751348433,5.0,1114.5547827158875,17.817263583108634,575.0493227418959,1278.0985196358822,0.03417298366259646,0.2855683127675236,3964.7540948367237,4233.136420175571,3923.3479791404716,575.2888574682834,1825.0,1825.0,2,2.958904109589041,0.8173304404720517,0.18266955952794847,5.474365858133029,0.558273408842396,0.42985393803285465,0.0008365226366773371,0.02814832838196316,0.04062544352695697,0.48866311429679843,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,maternal_direct_antibody_only,270.0,25.11070274470987,0.7095485842928964,0.29045141570710364,0.25,calibrated_country_scenario_analysis
