country,outcome,posterior_median,parameter_credible_interval_low,parameter_credible_interval_high,combined_median,combined_credible_interval_low,combined_credible_interval_high,posterior_draws,stochastic_replicates_per_draw,stochastic_overlay_applied,superspreading_k,aggregate_over_analysis_years,household_design_effect,credible_interval_low_percentile,credible_interval_high_percentile,superspreading_k_sweep
Thailand,annualized_infant_cases_per_100k,15.226622203730235,14.40021605877041,16.012261029059445,15.212156700219722,12.941799963052356,17.681457080184888,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_infant_infections_per_100k,29.372155951097717,27.777969643858896,30.887705331633835,29.308246220970034,25.233834497722867,33.75742083339625,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_infections,604740.7584099178,571962.3803312945,635883.1316000547,603624.0,526180.45,686869.7999999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_reported_cases,8782.599048363545,8306.795394593773,9234.681538207667,8779.0,7605.975,10073.025,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_infant_cases,1991.892296836548,1883.784804635149,2094.6667645022953,1991.0,1696.0,2307.0,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_infant_infections,3842.360465615314,3633.8147223039573,4040.6192275091935,3837.0,3301.0,4407.0,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,resistant_infections,14187.708408116174,12862.43684168033,15524.088981398447,14183.5,12004.975,16654.05,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_infections_per_100k,2033.574148242278,2025.1492945951825,2037.610480870982,2031.720781225549,1793.1190040262939,2292.139375477433,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_reported_cases_per_100k,33.12377343757872,32.95336170527367,33.206533046246406,33.098128627763685,29.200045205124727,37.173502995427484,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_infant_cases_per_100k,1479.4488609384834,1468.3980811902136,1484.6978186638444,1474.5567193573993,1304.8775636277394,1661.8186792781087,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_infant_infections_per_100k,3046.6164860955587,3023.6493229035577,3057.5275199228636,3041.7967873733373,2683.3254152985596,3427.8494287170292,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_infections,38358019.510274045,38199107.10390245,38434155.36325942,38328885.0,33817065.7,43188838.99999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_reported_cases,624792.7268323965,621578.3678641544,626353.791441581,623619.5,549841.125,702380.4249999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_infant_cases,263834.4313376995,261863.71263325462,264770.4943854246,262868.5,231696.975,296186.725,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_infant_infections,543312.0057986949,539216.202703543,545257.8045649498,541961.5,478428.15,611513.125,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,resistant_infections,32953266.77776082,32806187.663908727,33023595.972467124,32910803.5,29025531.2,37089106.2,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_infections_per_100k,79.64977331903913,76.76208767533828,83.04271183671598,79.71908991144689,69.79758166794568,90.22442829370652,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_reported_cases_per_100k,1.2669034005103905,1.2208162272817686,1.321079699113295,1.2675443744923256,1.1104218515138504,1.4376431666089096,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_infant_cases_per_100k,31.53532563506929,30.37899402259858,32.89607795926991,31.551669369078535,27.619260417710787,35.79556952183964,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_infant_infections_per_100k,65.72662839323777,63.31624012418226,68.56316731927275,65.72802728131677,57.71180203227159,74.8114798050935,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_infections,7539600.605324995,7266252.664790962,7860774.611912095,7533249.0,6616256.0,8546910.024999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_reported_cases,119924.32931494521,115561.72367569394,125052.63290921281,119964.5,105403.725,136261.1,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_infant_cases,30169.36438685231,29063.118426718418,31471.175690125965,30157.0,26390.9,34332.149999999994,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_infant_infections,62879.66152186083,60573.67744615806,65593.33569332975,62903.0,54997.975,71613.025,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,resistant_infections,0.0,0.0,0.0,0.0,0.0,0.0,100,0,False,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_infections_per_100k,3204.506227514101,3201.9824370170127,3208.483462803415,3201.8760555614267,2937.52083814024,3486.11026156553,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_reported_cases_per_100k,51.71476933297666,51.63061908043721,51.834813730531216,51.722661772940775,47.33204600098831,56.18973343813594,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_infant_cases_per_100k,3055.4974528321923,3046.474606911047,3067.9706547866367,3056.464333051533,2802.9857896388753,3326.222447854229,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_infant_infections_per_100k,6486.754566302905,6467.257849414171,6513.58780497566,6481.171842694088,5935.016556957092,7045.293768800489,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_infections,24670051.55027106,24650621.992752627,24700670.498504132,24669611.5,22606147.425,26830625.825,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_reported_cases,398128.73888815334,397480.9049885761,399052.9074194329,398259.0,364539.275,433055.1,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_infant_cases,239602.680612471,238895.13996225415,240580.7922148661,239470.5,219688.75,260324.59999999998,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_infant_infections,508671.2741720072,507142.408344025,510775.4573327587,508578.5,466145.6,553436.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,resistant_infections,22167488.33452151,22151049.92410312,22194858.073401295,22163172.0,20271644.175,24102159.4,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,annualized_infections_per_100k,54.101692084810985,52.324175631234446,56.31484782180404,54.175420075351695,49.225507098522236,59.5445097082469,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,annualized_reported_cases_per_100k,0.8555301457895936,0.8274144205939756,0.8905493357948085,0.8566645583596812,0.7781278171829099,0.9415514051116604,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,annualized_infant_cases_per_100k,21.86444357168412,21.141645636252598,22.764588341080678,21.86966158613081,19.80478578959506,24.07073080120147,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,annualized_infant_infections_per_100k,45.04224990983164,43.55311640808422,46.89676635740243,45.06364507694332,40.863245515535255,49.624003610395164,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,total_infections,3058384.6251131925,2957901.006301197,3183494.5482567498,3061860.5,2788833.25,3364018.75,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,total_reported_cases,48363.37170558327,46773.98005385645,50343.01014936488,48403.5,43885.95,53256.05,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,total_infant_cases,12209.086011893838,11805.476351944048,12711.726303020765,12209.0,11040.975,13468.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,total_infant_infections,25151.552634549582,24320.021944149878,26187.11348960474,25158.0,22876.9,27721.125,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Brazil,resistant_infections,148030.18219539587,137503.06719771054,161890.22403422283,148399.0,131546.75,167772.15,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_infections_per_100k,780.1868989379982,772.7239371933512,792.7476263740932,781.7519671143634,716.4941119304738,850.9059150434352,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_reported_cases_per_100k,32.91749854279979,32.59419218375736,33.463173129897115,32.968624052598,30.13410508301583,35.991291989733185,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_infant_cases_per_100k,464.67953332052673,459.6979374130793,473.1035184898615,465.4779478847528,425.3336467034626,507.71896018582567,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_infant_infections_per_100k,921.8326979520905,911.926126845441,938.5799091872288,924.0146047766015,845.210597062836,1008.2545334273914,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_infections,272381276.2556613,269775799.97920746,276766521.2297177,272827674.0,249802934.025,297570902.575,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_reported_cases,11492259.452749837,11379386.41190166,11682767.262063708,11505431.0,10526709.6,12556980.425,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_infant_cases,973904.6329801246,963463.8966106783,991560.155344759,975497.0,894228.9,1063248.65,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_infant_infections,1932035.0284264418,1911272.2248350775,1967134.895821133,1937776.5,1767121.85,2111642.05,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,resistant_infections,272325027.685633,269719804.71989095,276709853.7598692,272803531.0,249893669.0,296896911.0,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_infections_per_100k,918.1603558062907,913.591746443928,925.9846415348003,917.8291126867184,841.0717489268848,997.0010882662473,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_reported_cases_per_100k,14.429421145311458,14.35539997053671,14.556398698710133,14.435791017623,13.232849141064218,15.754277248535793,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_infant_cases_per_100k,424.9030606558968,422.4727761111385,429.09659832626664,424.9526035775848,388.73455836515393,462.3807372487955,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_infant_infections_per_100k,837.9164155099602,833.1115172806926,846.2051596282892,838.4154134344581,766.8598578555539,912.4232701657637,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_infections,26895665.725867562,26761838.36444174,27124863.474292364,26926799.5,24627202.875,29286560.275,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_reported_cases,422680.9459675014,420512.65804891236,426400.5142956844,422431.0,387421.7,460416.575,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_infant_cases,81358.01354469953,80892.67667034251,82160.96823392143,81343.0,74424.875,88552.47499999999,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_infant_infections,160439.45406548431,159519.4398514258,162026.53554185628,160558.0,147180.8,174698.075,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,resistant_infections,26538934.19711761,26406513.04633176,26766069.30450578,26531066.5,24318539.375,28913367.4,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,annualized_infections_per_100k,2339.846064647137,2334.613490413175,2343.7428461986933,2338.059253221344,2144.6814418238837,2541.319690817721,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,annualized_reported_cases_per_100k,36.32706621492276,36.20483237613703,36.41922827756787,36.28667082478648,33.23330767612249,39.5662791924154,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,annualized_infant_cases_per_100k,1600.9760615175792,1591.8186857515698,1607.9774810201973,1596.9866327980462,1462.5429041918526,1741.8259445108565,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,annualized_infant_infections_per_100k,3304.0113075642707,3284.8818901444756,3318.629121767672,3298.4559171058854,3014.4369639781567,3603.48910336368,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,total_infections,3359363.8522979864,3351851.329397747,3364958.5502298507,3358215.5,3081471.15,3654905.725,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,total_reported_cases,52155.496443246055,51980.00269805891,52287.815519874166,52108.5,47573.975,56811.149999999994,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,total_infant_cases,22792.7965986488,22662.42440643892,22892.47481734242,22789.0,20780.925,24852.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,total_infant_infections,47038.5907091974,46766.24805691135,47246.70245380116,47022.0,43010.975,51262.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
New_Zealand,resistant_infections,3003547.4991145795,2996681.325674849,3008684.7501791203,3000711.0,2747432.925,3263038.8,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,annualized_infections_per_100k,136.12404343420462,126.82901456670024,148.41253874048567,136.05159762603614,121.17627601022924,153.93184688309518,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,annualized_reported_cases_per_100k,2.099966074309949,1.9574781077342187,2.2882507840354482,2.0993486636142147,1.8605267086702877,2.3769998165928743,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,annualized_infant_cases_per_100k,52.11444573077563,48.54375518670631,56.84161006876686,52.14515236492383,46.1070155952854,59.134513876845475,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,annualized_infant_infections_per_100k,95.32736124055577,88.79553418384931,103.97481931169527,95.42846528042341,84.3834755162203,108.58224876027812,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,total_infections,2580059.8745862246,2403886.4266214985,2812972.768551468,2580813.0,2286241.35,2919469.1,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,total_reported_cases,39802.21325757001,37101.565991730844,43370.911903520486,39868.0,35292.95,45087.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,total_infant_cases,14681.34988910166,13675.43735764422,16013.056526565406,14683.0,12964.975,16655.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,total_infant_infections,26855.017351761046,25014.91202523054,29291.124177575923,26883.5,23742.925,30480.05,100,100,True,20.0,True,3.0,2.5,97.5,20.0
South_Africa,resistant_infections,1015382.9057102436,881020.306726394,1201277.6966273552,1016804.5,849069.75,1229672.8499999999,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,annualized_infections_per_100k,923.3921493973141,909.1862417957666,942.720552148592,923.0841767133538,842.4214209723368,1009.6553395517963,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,annualized_reported_cases_per_100k,13.414679875966069,13.19876912947308,13.708501498569827,13.419685198573905,12.266504910415124,14.651557659614172,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,annualized_infant_cases_per_100k,444.9799349222417,437.2977864059994,455.4344663809082,444.8153349058652,404.3703920956448,488.3045378253833,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,annualized_infant_infections_per_100k,929.3381421717835,913.2621191016824,951.219790810177,929.265157069527,848.2754227335747,1014.6027962422351,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,total_infections,2625811.678077757,2585415.287809184,2680775.046062745,2625708.5,2403346.675,2865287.0749999997,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,total_reported_cases,38146.76472935167,37532.79352333208,38982.29295248904,38136.0,34895.0,41664.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,total_infant_cases,11255.163030400165,11060.853642922642,11519.59620378377,11255.0,10244.0,12357.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,total_infant_infections,23506.34597117378,23099.72506385069,24059.812552737803,23520.0,21429.95,25680.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Sweden,resistant_infections,2058193.6598706532,2020149.1100673298,2109771.3469085637,2059045.5,1881225.575,2238042.625,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,annualized_infections_per_100k,33.57700649139699,31.757051945284292,35.306122461054215,33.544978219885365,30.166163044730865,37.17687255091975,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,annualized_reported_cases_per_100k,0.48763603437896375,0.4612179785183954,0.5127369811750805,0.48746391736306055,0.43635370281717717,0.5411823966947662,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,annualized_infant_cases_per_100k,15.226622203730235,14.40021605877041,16.012261029059445,15.219801397458799,13.331659261275396,17.245732120604107,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,annualized_infant_infections_per_100k,29.372155951097717,27.777969643858896,30.887705331633835,29.34646787919419,25.982975861935753,32.90106683752679,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,total_infections,604740.7584099178,571962.3803312945,635883.1316000547,604196.0,543328.675,668163.15,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,total_reported_cases,8782.599048363545,8306.795394593773,9234.681538207667,8782.0,7863.0,9791.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,total_infant_cases,1991.892296836548,1883.784804635149,2094.6667645022953,1991.0,1741.0,2254.0249999999996,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,total_infant_infections,3842.360465615314,3633.8147223039573,4040.6192275091935,3840.0,3403.0,4289.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Thailand,resistant_infections,14187.708408116174,12862.43684168033,15524.088981398447,14195.0,12325.875,16211.0,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_infections_per_100k,2033.574148242278,2025.1492945951825,2037.610480870982,2032.795627682513,1861.5630991593014,2215.223928191337,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_reported_cases_per_100k,33.12377343757872,32.95336170527367,33.206533046246406,33.11112015373746,30.299163119278948,35.948346334251404,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_infant_cases_per_100k,1479.4488609384834,1468.3980811902136,1484.6978186638444,1476.74923900995,1354.4477535205638,1608.1442276085165,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_infant_infections_per_100k,3046.6164860955587,3023.6493229035577,3057.5275199228636,3041.7884067084506,2788.6823724312153,3309.8964470876986,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_infections,38358019.510274045,38199107.10390245,38434155.36325942,38352822.0,35133181.475,41794830.925,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_reported_cases,624792.7268323965,621578.3678641544,626353.791441581,623726.5,570828.35,678820.05,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_infant_cases,263834.4313376995,261863.71263325462,264770.4943854246,263245.0,240691.975,286645.89999999997,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_infant_infections,543312.0057986949,539216.202703543,545257.8045649498,542270.0,496703.975,590968.05,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,resistant_infections,32953266.77776082,32806187.663908727,33023595.972467124,32918349.0,30169650.35,35833330.875,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,annualized_infections_per_100k,79.64977331903913,76.76208767533828,83.04271183671598,79.7807455941624,72.35787119923927,87.64748647024678,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,annualized_reported_cases_per_100k,1.2669034005103905,1.2208162272817686,1.321079699113295,1.2686272323012968,1.148989071835377,1.3927625356610391,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,annualized_infant_cases_per_100k,31.53532563506929,30.37899402259858,32.89607795926991,31.57518849419794,28.62591547584702,34.81099899639626,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,annualized_infant_infections_per_100k,65.72662839323777,63.31624012418226,68.56316731927275,65.75834239065645,59.63511227940186,72.42937442194983,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,total_infections,7539600.605324995,7266252.664790962,7860774.611912095,7547442.0,6854956.45,8300313.85,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,total_reported_cases,119924.32931494521,115561.72367569394,125052.63290921281,119957.5,109119.975,132060.275,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,total_infant_cases,30169.36438685231,29063.118426718418,31471.175690125965,30170.5,27343.9,33297.0,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,total_infant_infections,62879.66152186083,60573.67744615806,65593.33569332975,62924.5,56996.875,69437.025,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_States,resistant_infections,0.0,0.0,0.0,0.0,0.0,0.0,100,0,False,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_infections_per_100k,3204.506227514101,3201.9824370170127,3208.483462803415,3203.019249679851,2985.746167517647,3433.942759781717,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,annualized_reported_cases_per_100k,51.71476933297666,51.63061908043721,51.834813730531216,51.71577732783982,48.101320730160424,55.355498437067034,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,annualized_infant_cases_per_100k,3055.4974528321923,3046.474606911047,3067.9706547866367,3057.1019041643103,2848.2748028130245,3276.73179458493,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,annualized_infant_infections_per_100k,6486.754566302905,6467.257849414171,6513.58780497566,6481.962494352983,6033.368238623276,6941.3087467640125,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,total_infections,24670051.55027106,24650621.992752627,24700670.498504132,24674584.0,22983918.05,26427216.125,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,total_reported_cases,398128.73888815334,397480.9049885761,399052.9074194329,398253.5,370547.625,426635.5,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,total_infant_cases,239602.680612471,238895.13996225415,240580.7922148661,239498.5,223254.875,256639.425,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,total_infant_infections,508671.2741720072,507142.408344025,510775.4573327587,508627.0,473710.9,545030.0499999999,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Australia,resistant_infections,22167488.33452151,22151049.92410312,22194858.073401295,22161948.0,20615382.125,23737472.05,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,annualized_infections_per_100k,54.101692084810985,52.324175631234446,56.31484782180404,54.18795606963511,49.93253129529076,58.684744470549624,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,annualized_reported_cases_per_100k,0.8555301457895936,0.8274144205939756,0.8905493357948085,0.8567620332402582,0.7890458833843794,0.9295572531845464,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,annualized_infant_cases_per_100k,21.86444357168412,21.141645636252598,22.764588341080678,21.880406925551668,20.080573922584048,23.77157162133506,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,annualized_infant_infections_per_100k,45.04224990983164,43.55311640808422,46.89676635740243,45.05200348236106,41.46478669574705,48.948949346005904,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,total_infections,3058384.6251131925,2957901.006301197,3183494.5482567498,3063028.0,2829596.85,3319269.875,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,total_reported_cases,48363.37170558327,46773.98005385645,50343.01014936488,48424.0,44567.0,52584.1,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,total_infant_cases,12209.086011893838,11805.476351944048,12711.726303020765,12217.0,11214.975,13297.025,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,total_infant_infections,25151.552634549582,24320.021944149878,26187.11348960474,25175.0,23185.975,27353.149999999998,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Brazil,resistant_infections,148030.18219539587,137503.06719771054,161890.22403422283,148336.5,133065.9,166275.25,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,annualized_infections_per_100k,780.1868989379982,772.7239371933512,792.7476263740932,782.2020835607461,728.1291796323861,839.4283053112921,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,annualized_reported_cases_per_100k,32.91749854279979,32.59419218375736,33.463173129897115,32.981374053429846,30.607094580172724,35.38683771771796,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,annualized_infant_cases_per_100k,464.67953332052673,459.6979374130793,473.1035184898615,465.61392798855167,432.4360757515893,500.2797586919058,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,annualized_infant_infections_per_100k,921.8326979520905,911.926126845441,938.5799091872288,924.2856067507469,858.5676963882737,993.5704070820588,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,total_infections,272381276.2556613,269775799.97920746,276766521.2297177,272945728.5,253929012.175,293190995.59999996,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,total_reported_cases,11492259.452749837,11379386.41190166,11682767.262063708,11511147.5,10701120.575,12366135.825,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,total_infant_cases,973904.6329801246,963463.8966106783,991560.155344759,975567.0,908093.65,1048483.35,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,total_infant_infections,1932035.0284264418,1911272.2248350775,1967134.895821133,1938071.0,1795983.9,2080166.7499999998,100,100,True,30.0,True,3.0,2.5,97.5,30.0
China,resistant_infections,272325027.685633,269719804.71989095,276709853.7598692,272847516.5,254018075.325,292723113.875,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,annualized_infections_per_100k,918.1603558062907,913.591746443928,925.9846415348003,917.7162884015236,854.6051670631965,982.8623907240818,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,annualized_reported_cases_per_100k,14.429421145311458,14.35539997053671,14.556398698710133,14.440857370033271,13.443494737865509,15.504237687853054,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,annualized_infant_cases_per_100k,424.9030606558968,422.4727761111385,429.09659832626664,424.9343261092636,395.0502830326608,455.95924724841444,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,annualized_infant_infections_per_100k,837.9164155099602,833.1115172806926,846.2051596282892,838.5277050320251,779.4249880985546,898.6963563894415,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,total_infections,26895665.725867562,26761838.36444174,27124863.474292364,26918443.5,25033005.0,28837771.65,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,total_reported_cases,422680.9459675014,420512.65804891236,426400.5142956844,422637.0,393821.35,453814.7,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,total_infant_cases,81358.01354469953,80892.67667034251,82160.96823392143,81368.5,75651.925,87230.175,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,total_infant_infections,160439.45406548431,159519.4398514258,162026.53554185628,160583.5,149514.9,172192.05,100,100,True,30.0,True,3.0,2.5,97.5,30.0
Japan,resistant_infections,26538934.19711761,26406513.04633176,26766069.30450578,26539678.5,24731750.15,28454475.625,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,annualized_infections_per_100k,2339.846064647137,2334.613490413175,2343.7428461986933,2340.0854141560158,2178.9367697728308,2505.2315885206344,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,annualized_reported_cases_per_100k,36.32706621492276,36.20483237613703,36.41922827756787,36.285626084211515,33.7669939840041,38.97068994014882,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,annualized_infant_cases_per_100k,1600.9760615175792,1591.8186857515698,1607.9774810201973,1597.6890396800768,1485.0918198024426,1717.801988723611,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,annualized_infant_infections_per_100k,3304.0113075642707,3284.8818901444756,3318.629121767672,3300.036315668246,3068.3763182228276,3549.1404873424985,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,total_infections,3359363.8522979864,3351851.329397747,3364958.5502298507,3358452.5,3125591.225,3598493.6,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,total_reported_cases,52155.496443246055,51980.00269805891,52287.815519874166,52119.0,48405.875,56034.075,100,100,True,30.0,True,3.0,2.5,97.5,30.0
New_Zealand,total_infant_cases,22792.7965986488,22662.42440643892,22892.47481734242,22783.0,21109.975,24477.025,100,100,True,30.0,True,3.0,2.5,97.5,30.0
